COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
4321402; 554 ; 2.011 ; 523 ; 235 ; -   ; 1.026 ; 184 ; 2 ; 5 ; 1 ; -   ; -   ; 1 ; 4 ; 7 ; 54 ; 22 ; -   ; -   ; 1 ; 41 
4321436; 365 ; 1.510 ; 320 ; -   ; -   ; 29 ; 52 ; 12 ; 19 ; 3 ; 2 ; -   ; 3 ; 16 ; 32 ; 178 ; 68 ; 49 ; -   ; 30 ; 156 
4321451; 1.447 ; 3.433 ; 1.151 ; 374 ; -   ; 299 ; 205 ; 5 ; 7 ; 1 ; -   ; -   ; 1 ; 5 ; 19 ; 101 ; 24 ; -   ; -   ; 4 ; 51 
4321469; 167 ; 323 ; 102 ; -   ; -   ; -   ; 4 ; 29 ; 19 ; 4 ; 2 ; -   ; 4 ; 15 ; 114 ; 226 ; 96 ; 23 ; -   ; 37 ; 227 
4321477; 180 ; 669 ; 226 ; -   ; -   ; 34 ; 16 ; 3 ; 5 ; 1 ; -   ; -   ; -   ; 4 ; 18 ; 30 ; 13 ; -   ; -   ; -   ; 16 
4321493; 46 ; 280 ; 115 ; -   ; -   ; -   ; 14 ; 9 ; 8 ; 1 ; -   ; -   ; 1 ; 4 ; 13 ; 57 ; 24 ; -   ; -   ; 10 ; 36 
4321501; 1.636 ; 4.860 ; 1.380 ; 325 ; -   ; 532 ; 300 ; 1 ; 4 ; 1 ; -   ; -   ; -   ; 5 ; 2 ; 36 ; 15 ; -   ; -   ; -   ; 21 
4321600; 1.711 ; 7.118 ; 1.495 ; 278 ; -   ; 731 ; 347 ; 28 ; 20 ; 4 ; 3 ; -   ; 5 ; 26 ; 156 ; 278 ; 101 ; 38 ; -   ; 45 ; 269 
4321626; 75 ; 180 ; 59 ; -   ; -   ; -   ; 4 ; 15 ; 19 ; 4 ; 2 ; -   ; 5 ; 25 ; 86 ; 344 ; 102 ; 36 ; -   ; 56 ; 320 
4321634; 63 ; 216 ; 60 ; -   ; -   ; -   ; 17 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 2 ; 10 ; 17 ; 9 ; -   ; -   ; -   ; 11 
4321667; 244 ; 1.272 ; 388 ; 52 ; -   ; 40 ; 98 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 2 ; 10 ; 25 ; 13 ; -   ; -   ; -   ; 20 
4321709; 1.361 ; 3.280 ; 619 ; -   ; -   ; 401 ; 290 ; 8 ; 8 ; 1 ; 1 ; -   ; 2 ; 7 ; 18 ; 97 ; 35 ; 18 ; -   ; 8 ; 86 
4321808; 1.013 ; 2.492 ; 929 ; 576 ; -   ; 343 ; 193 ; 22 ; 13 ; 1 ; -   ; -   ; 3 ; 15 ; 167 ; 160 ; 29 ; -   ; -   ; 29 ; 180 
4321832; 75 ; 366 ; 88 ; -   ; -   ; -   ; 13 ; 17 ; 18 ; 4 ; 2 ; -   ; 3 ; 16 ; 73 ; 196 ; 91 ; 85 ; -   ; 34 ; 200 
4321857; 167 ; 556 ; 211 ; -   ; -   ; 101 ; 25 ; 3 ; 5 ; 1 ; -   ; -   ; -   ; 5 ; 14 ; 43 ; 14 ; -   ; -   ; -   ; 27 
4321907; 1.063 ; 2.607 ; 924 ; 257 ; -   ; 147 ; 157 ; 1 ; 7 ; 1 ; -   ; -   ; 1 ; 5 ; 11 ; 53 ; 23 ; -   ; -   ; 13 ; 46 
4321956; 211 ; 741 ; 276 ; -   ; -   ; 113 ; 32 ; 23 ; 16 ; 4 ; 3 ; -   ; 3 ; 15 ; 85 ; 180 ; 85 ; 43 ; -   ; 20 ; 134 
4322004; 1.195 ; 3.713 ; 1.434 ; 181 ; -   ; 175 ; 237 ; 5 ; 9 ; 1 ; -   ; -   ; 2 ; 7 ; 24 ; 78 ; 27 ; -   ; -   ; 17 ; 49 
4322103; 186 ; 550 ; 185 ; -   ; -   ; -   ; 9 ; 17 ; 22 ; 6 ; 1 ; -   ; 3 ; 23 ; 75 ; 267 ; 98 ; 26 ; -   ; 17 ; 230 
4322152; 70 ; 528 ; 162 ; -   ; -   ; -   ; 11 ; 3 ; 3 ; 1 ; -   ; -   ; -   ; 4 ; 14 ; 39 ; 15 ; -   ; -   ; -   ; 18 
4322186; 31 ; 179 ; 41 ; -   ; -   ; 29 ; 25 ; 3 ; 8 ; 1 ; -   ; -   ; -   ; 4 ; 7 ; 49 ; 12 ; -   ; -   ; -   ; 23 
4322202; 879 ; 3.277 ; 783 ; 60 ; 36 ; 69 ; 143 ; 1 ; 3 ; 1 ; -   ; -   ; 1 ; 4 ; 5 ; 22 ; 13 ; -   ; -   ; 8 ; 26 
4322251; 233 ; 468 ; 128 ; -   ; -   ; -   ; 9 ; 15 ; 19 ; 3 ; 1 ; 1 ; 2 ; 22 ; 94 ; 218 ; 64 ; 19 ; 4 ; 7 ; 165 
4322301; 249 ; 753 ; 211 ; -   ; -   ; -   ; 31 ; 4 ; 3 ; 1 ; -   ; -   ; -   ; 3 ; 19 ; 39 ; 14 ; -   ; -   ; -   ; 25 
4322327; 79 ; 499 ; 157 ; -   ; -   ; -   ; 32 ; 5 ; 7 ; 1 ; -   ; -   ; -   ; 6 ; 12 ; 63 ; 24 ; -   ; -   ; -   ; 49 
4322343; 21 ; 217 ; 112 ; -   ; -   ; -   ; 3 ; 2 ; 2 ; 1 ; -   ; -   ; -   ; 2 ; 12 ; 40 ; 12 ; -   ; -   ; -   ; 36 
4322350; 49 ; 114 ; 48 ; -   ; -   ; -   ; 5 ; 1 ; 4 ; 1 ; -   ; -   ; -   ; 2 ; 2 ; 21 ; 15 ; -   ; -   ; -   ; 8 
4322376; 48 ; 303 ; 154 ; -   ; -   ; 52 ; 17 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 2 ; 4 ; 17 ; 9 ; -   ; -   ; -   ; 13 
4322400; 5.552 ; 18.929 ; 5.669 ; 958 ; -   ; 2.904 ; 785 ; 2 ; 3 ; 1 ; -   ; -   ; 1 ; 3 ; 4 ; 33 ; 21 ; -   ; -   ; 13 ; 39 
4322509; 2.007 ; 8.799 ; 2.149 ; 289 ; -   ; 706 ; 356 ; 43 ; 47 ; 16 ; 4 ; -   ; 12 ; 59 ; 297 ; 916 ; 363 ; 50 ; -   ; 189 ; 810 
4322533; 147 ; 1.430 ; 228 ; -   ; -   ; -   ; 56 ; 26 ; 31 ; 7 ; 4 ; -   ; 8 ; 34 ; 110 ; 482 ; 143 ; 54 ; -   ; 80 ; 435 
4322541; 264 ; 666 ; 140 ; -   ; -   ; -   ; 16 ; 6 ; 14 ; 2 ; -   ; -   ; -   ; 13 ; 16 ; 99 ; 29 ; -   ; -   ; -   ; 85 
4322525; 82 ; 426 ; 139 ; -   ; -   ; 27 ; 47 ; 4 ; 3 ; 1 ; -   ; -   ; -   ; 4 ; 14 ; 39 ; 16 ; -   ; -   ; -   ; 21 
4322558; 111 ; 193 ; 82 ; -   ; -   ; -   ; 23 ; 2 ; 4 ; 1 ; -   ; -   ; 1 ; 5 ; 5 ; 38 ; 16 ; -   ; -   ; 9 ; 44 
4322608; 2.245 ; 7.814 ; 2.226 ; 600 ; -   ; 704 ; 1.193 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 3 ; 5 ; 28 ; 17 ; -   ; -   ; -   ; 25 
4322707; 978 ; 3.050 ; 931 ; -   ; -   ; 87 ; 207 ; 48 ; 64 ; 12 ; 3 ; -   ; 5 ; 60 ; 147 ; 494 ; 221 ; 67 ; -   ; 57 ; 497 
4322806; 1.037 ; 2.189 ; 833 ; 157 ; -   ; 386 ; 193 ; 21 ; 26 ; 3 ; -   ; -   ; 1 ; 26 ; 42 ; 196 ; 62 ; -   ; -   ; 9 ; 162 
4322855; 50 ; 185 ; 45 ; -   ; -   ; -   ; 1 ; 15 ; 12 ; 5 ; 3 ; -   ; 4 ; 17 ; 95 ; 173 ; 108 ; 38 ; -   ; 42 ; 176 
4322905; 129 ; 478 ; 181 ; 61 ; -   ; -   ; 41 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 1 ; 9 ; 16 ; 9 ; -   ; -   ; -   ; 7 
4323002; 3.353 ; 37.282 ; 8.215 ; 703 ; -   ; 3.101 ; 1.367 ; 1 ; 3 ; 1 ; 1 ; -   ; -   ; 3 ; 10 ; 41 ; 23 ; 16 ; -   ; -   ; 39 
4323101; 172 ; 758 ; 170 ; -   ; -   ; 33 ; 35 ; 55 ; 98 ; 23 ; 4 ; -   ; 25 ; 98 ; 197 ; 1.456 ; 469 ; 65 ; -   ; 219 ; 1.128 
4323200; 131 ; 344 ; 104 ; -   ; -   ; 5 ; 16 ; 6 ; 6 ; 1 ; -   ; -   ; 1 ; 6 ; 18 ; 57 ; 19 ; -   ; -   ; 6 ; 34 
4323309; 52 ; 289 ; 102 ; -   ; -   ; 40 ; 8 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 5 ; 18 ; 38 ; 16 ; -   ; -   ; 1 ; 24 
4323358; 34 ; 226 ; 102 ; -   ; -   ; -   ; 22 ; 1 ; 1 ; 1 ; -   ; -   ; 1 ; 3 ; 4 ; 25 ; 16 ; -   ; -   ; 13 ; 25 
4323408; 86 ; 400 ; 127 ; -   ; -   ; -   ; 17 ; 1 ; 3 ; 1 ; -   ; -   ; -   ; 2 ; 2 ; 22 ; 10 ; -   ; -   ; -   ; 26 
4323457; 84 ; 514 ; 134 ; -   ; -   ; 68 ; 22 ; 1 ; 3 ; 1 ; -   ; -   ; -   ; 3 ; 13 ; 36 ; 15 ; -   ; -   ; -   ; 25 
4323507; 99 ; 323 ; 109 ; -   ; -   ; -   ; 18 ; 1 ; 3 ; 1 ; -   ; -   ; 1 ; 2 ; 10 ; 44 ; 13 ; -   ; -   ; 13 ; 42 
4323606; 34 ; 158 ; 30 ; -   ; -   ; -   ; 7 ; 3 ; 3 ; 1 ; -   ; -   ; -   ; 4 ; 9 ; 32 ; 16 ; -   ; -   ; -   ; 29 
4323705; 108 ; 290 ; 111 ; -   ; -   ; -   ; 15 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 2 ; 7 ; 20 ; 10 ; -   ; -   ; -   ; 17 
4323754; 77 ; 444 ; 119 ; -   ; -   ; -   ; 20 ; 2 ; 3 ; 1 ; -   ; -   ; -   ; 2 ; 10 ; 33 ; 16 ; -   ; -   ; -   ; 18 
4323770; 105 ; 281 ; 115 ; -   ; -   ; -   ; 20 ; 3 ; 4 ; 1 ; -   ; -   ; -   ; 4 ; 6 ; 41 ; 15 ; -   ; -   ; -   ; 27 
4323804; 723 ; 1.999 ; 367 ; -   ; -   ; -   ; 89 ; 5 ; 4 ; 1 ; -   ; -   ; -   ; 5 ; 7 ; 33 ; 12 ; -   ; -   ; -   ; 30 
5000203; 651 ; 2.375 ; 534 ; 8 ; -   ; 225 ; 77 ; 4 ; 4 ; 1 ; -   ; -   ; -   ; 7 ; 61 ; 113 ; 16 ; -   ; -   ; -   ; 102 
5000252; 153 ; 711 ; 141 ; -   ; -   ; 17 ; 36 ; 6 ; 6 ; 1 ; 1 ; -   ; 2 ; 7 ; 34 ; 113 ; 29 ; 1 ; -   ; 18 ; 90 
5000609; 1.722 ; 6.382 ; 1.205 ; 317 ; 65 ; 839 ; 424 ; 1 ; 3 ; 1 ; -   ; -   ; 1 ; 4 ; 15 ; 46 ; 15 ; -   ; -   ; 2 ; 44 
5000708; 1.034 ; 3.533 ; 603 ; 111 ; -   ; 566 ; 169 ; 14 ; 16 ; 6 ; 4 ; 1 ; 6 ; 19 ; 142 ; 328 ; 95 ; 45 ; 8 ; 63 ; 306 
5000807; 305 ; 1.371 ; 257 ; -   ; -   ; -   ; 54 ; 9 ; 16 ; 4 ; 1 ; -   ; 4 ; 14 ; 74 ; 228 ; 55 ; 13 ; -   ; 40 ; 192 
5000856; 563 ; 1.606 ; 303 ; 43 ; -   ; 111 ; 77 ; 2 ; 5 ; 2 ; -   ; -   ; -   ; 6 ; 22 ; 85 ; 29 ; -   ; -   ; -   ; 70 
5000906; 531 ; 1.754 ; 340 ; -   ; -   ; 192 ; 116 ; 4 ; 5 ; 3 ; 1 ; -   ; 2 ; 5 ; 21 ; 86 ; 34 ; 9 ; -   ; 22 ; 73 
5001003; 945 ; 3.382 ; 882 ; 146 ; 88 ; 370 ; 127 ; 7 ; 5 ; 1 ; -   ; -   ; 3 ; 6 ; 54 ; 100 ; 25 ; -   ; -   ; 22 ; 84 
5001102; 1.693 ; 8.059 ; 1.837 ; 600 ; 140 ; 772 ; 314 ; 10 ; 10 ; 4 ; 2 ; 1 ; 3 ; 9 ; 60 ; 196 ; 76 ; 12 ; 7 ; 34 ; 110 
5001243; 484 ; 2.041 ; 323 ; 47 ; -   ; 180 ; 131 ; 20 ; 29 ; 13 ; 4 ; 1 ; 9 ; 28 ; 126 ; 496 ; 180 ; 61 ; 6 ; 86 ; 346 
5001508; 258 ; 1.081 ; 232 ; -   ; -   ; 73 ; 44 ; 7 ; 9 ; 3 ; 1 ; -   ; 3 ; 10 ; 36 ; 122 ; 43 ; 8 ; -   ; 18 ; 116 
5001904; 1.126 ; 3.363 ; 871 ; 72 ; -   ; 209 ; 188 ; 3 ; 7 ; 2 ; -   ; -   ; 1 ; 8 ; 29 ; 75 ; 23 ; -   ; -   ; 12 ; 63 
5002001; 568 ; 1.884 ; 388 ; 4 ; -   ; 134 ; 191 ; 10 ; 11 ; 5 ; 1 ; -   ; 2 ; 10 ; 74 ; 207 ; 82 ; 10 ; -   ; 30 ; 176 
5002100; 844 ; 4.222 ; 937 ; 157 ; 87 ; 252 ; 141 ; 3 ; 5 ; 2 ; 1 ; -   ; 2 ; 6 ; 38 ; 103 ; 39 ; 3 ; -   ; 22 ; 109 
5002159; 367 ; 1.322 ; 331 ; -   ; -   ; 143 ; 46 ; 21 ; 19 ; 6 ; 1 ; 1 ; 3 ; 16 ; 96 ; 256 ; 79 ; 16 ; 7 ; 29 ; 167 
5002209; 744 ; 3.777 ; 726 ; -   ; -   ; 151 ; 183 ; 5 ; 7 ; 1 ; -   ; -   ; 2 ; 8 ; 23 ; 79 ; 28 ; -   ; -   ; 16 ; 70 
5002308; 652 ; 1.934 ; 369 ; -   ; -   ; 124 ; 37 ; 17 ; 14 ; 4 ; -   ; -   ; 2 ; 14 ; 73 ; 195 ; 71 ; -   ; -   ; 19 ; 148 
5002407; 1.248 ; 4.827 ; 948 ; 112 ; -   ; 556 ; 170 ; 4 ; 8 ; 2 ; -   ; -   ; 1 ; 7 ; 34 ; 110 ; 34 ; -   ; -   ; 18 ; 78 
5002605; 476 ; 1.949 ; 607 ; 119 ; -   ; 238 ; 129 ; 11 ; 12 ; 4 ; 1 ; -   ; 4 ; 13 ; 82 ; 235 ; 58 ; 16 ; -   ; 50 ; 206 
5002704; 34.561 ; 116.146 ; 35.040 ; 10.025 ; 209 ; 12.868 ; 4.225 ; 10 ; 13 ; 5 ; 1 ; -   ; 4 ; 12 ; 36 ; 135 ; 58 ; 12 ; -   ; 25 ; 117 
5002803; 231 ; 999 ; 214 ; -   ; -   ; 46 ; 40 ; 308 ; 269 ; 103 ; 29 ; 2 ; 50 ; 291 ; 2.292 ; 5.725 ; 2.130 ; 630 ; 12 ; 748 ; 5.195 
5002902; 889 ; 2.910 ; 818 ; 33 ; 123 ; 367 ; 299 ; 2 ; 3 ; 1 ; -   ; -   ; 1 ; 3 ; 10 ; 60 ; 23 ; -   ; -   ; 10 ; 52 
5002951; 1.724 ; 3.539 ; 811 ; -   ; -   ; 336 ; 158 ; 13 ; 12 ; 6 ; 2 ; 1 ; 4 ; 10 ; 44 ; 194 ; 82 ; 10 ; 7 ; 34 ; 162 
5003108; 115 ; 767 ; 167 ; -   ; -   ; -   ; 45 ; 15 ; 12 ; 4 ; -   ; -   ; 2 ; 13 ; 97 ; 201 ; 67 ; -   ; -   ; 27 ; 140 
5003157; 622 ; 3.746 ; 598 ; 36 ; -   ; 209 ; 212 ; 2 ; 3 ; 1 ; -   ; -   ; -   ; 4 ; 8 ; 58 ; 21 ; -   ; -   ; -   ; 52 
5003207; 3.971 ; 18.484 ; 3.793 ; 2.322 ; -   ; 3.523 ; 465 ; 7 ; 8 ; 2 ; 2 ; -   ; 2 ; 8 ; 47 ; 183 ; 38 ; 11 ; -   ; 20 ; 144 
5003256; 1.264 ; 3.059 ; 761 ; 95 ; -   ; 329 ; 238 ; 40 ; 51 ; 18 ; 5 ; -   ; 13 ; 36 ; 330 ; 989 ; 287 ; 93 ; -   ; 212 ; 556 
5003306; 1.551 ; 4.920 ; 1.037 ; 328 ; 95 ; 755 ; 154 ; 10 ; 9 ; 2 ; 1 ; -   ; 2 ; 11 ; 63 ; 172 ; 58 ; 10 ; -   ; 21 ; 171 
5003454; 464 ; 1.938 ; 577 ; 207 ; -   ; 491 ; 100 ; 10 ; 12 ; 6 ; 4 ; 1 ; 5 ; 15 ; 75 ; 244 ; 91 ; 42 ; 7 ; 62 ; 213 
5003488; 377 ; 1.630 ; 439 ; -   ; -   ; 429 ; 66 ; 6 ; 9 ; 5 ; 3 ; -   ; 5 ; 8 ; 26 ; 147 ; 82 ; 39 ; -   ; 65 ; 118 
5003504; 191 ; 934 ; 226 ; -   ; -   ; 169 ; 34 ; 6 ; 6 ; 3 ; -   ; -   ; 7 ; 7 ; 45 ; 118 ; 47 ; -   ; -   ; 56 ; 100 
5003702; 8.342 ; 33.114 ; 7.604 ; 2.308 ; 308 ; 4.028 ; 1.227 ; 2 ; 3 ; 1 ; -   ; -   ; 2 ; 4 ; 14 ; 51 ; 24 ; -   ; -   ; 18 ; 49 
5003751; 506 ; 2.040 ; 427 ; 24 ; 60 ; 125 ; 83 ; 89 ; 79 ; 24 ; 11 ; 2 ; 17 ; 91 ; 815 ; 1.658 ; 516 ; 142 ; 14 ; 245 ; 1.531 
5003801; 827 ; 2.720 ; 602 ; 163 ; 106 ; 341 ; 208 ; 7 ; 7 ; 2 ; 1 ; 1 ; 2 ; 6 ; 42 ; 122 ; 34 ; 1 ; 7 ; 19 ; 82 
5003900; 87 ; 422 ; 120 ; -   ; -   ; -   ; 11 ; 10 ; 9 ; 5 ; 1 ; 1 ; 5 ; 11 ; 68 ; 179 ; 76 ; 19 ; 7 ; 34 ; 184 
5004007; 300 ; 1.339 ; 348 ; 220 ; -   ; 163 ; 112 ; 1 ; 2 ; 1 ; -   ; -   ; -   ; 2 ; 9 ; 35 ; 14 ; -   ; -   ; -   ; 23 
5004106; 286 ; 1.815 ; 372 ; 11 ; -   ; 352 ; 128 ; 4 ; 8 ; 4 ; 1 ; -   ; 1 ; 7 ; 26 ; 99 ; 45 ; 9 ; -   ; 11 ; 86 
5004304; 605 ; 2.541 ; 519 ; 174 ; -   ; 267 ; 166 ; 2 ; 5 ; 2 ; 1 ; -   ; 2 ; 5 ; 18 ; 94 ; 31 ; 3 ; -   ; 24 ; 86 
5004403; 251 ; 1.097 ; 259 ; 30 ; -   ; 93 ; 109 ; 8 ; 9 ; 4 ; 1 ; -   ; 2 ; 8 ; 54 ; 155 ; 57 ; 23 ; -   ; 33 ; 138 
5004502; 772 ; 2.653 ; 824 ; 161 ; -   ; 311 ; 256 ; 2 ; 5 ; 2 ; 1 ; -   ; 2 ; 5 ; 24 ; 83 ; 37 ; 3 ; -   ; 17 ; 75 
5004601; 886 ; 3.317 ; 707 ; 156 ; 51 ; 370 ; 74 ; 6 ; 12 ; 6 ; 2 ; -   ; 2 ; 13 ; 59 ; 173 ; 77 ; 17 ; -   ; 19 ; 191 
5004700; 1.067 ; 3.467 ; 888 ; 380 ; 26 ; 279 ; 242 ; 8 ; 7 ; 3 ; 3 ; 1 ; 4 ; 6 ; 69 ; 154 ; 44 ; 10 ; 7 ; 27 ; 116 
5004809; 436 ; 1.899 ; 238 ; -   ; -   ; 161 ; 63 ; 5 ; 9 ; 5 ; 2 ; 1 ; 3 ; 11 ; 72 ; 189 ; 86 ; 29 ; 6 ; 33 ; 195 
5004908; 160 ; 853 ; 186 ; -   ; -   ; 51 ; 18 ; 4 ; 3 ; 1 ; -   ; -   ; 2 ; 3 ; 45 ; 110 ; 20 ; -   ; -   ; 17 ; 82 
5005004; 893 ; 4.391 ; 1.021 ; 157 ; 83 ; 375 ; 199 ; 1 ; 5 ; 2 ; -   ; -   ; 1 ; 5 ; 11 ; 46 ; 18 ; -   ; -   ; 6 ; 37 
5005103; 183 ; 605 ; 156 ; -   ; -   ; 99 ; 24 ; 17 ; 17 ; 5 ; 2 ; 1 ; 4 ; 16 ; 80 ; 231 ; 88 ; 30 ; 7 ; 31 ; 177 
5005152; 237 ; 1.190 ; 233 ; -   ; -   ; 37 ; 24 ; 2 ; 3 ; 2 ; -   ; -   ; 2 ; 3 ; 17 ; 50 ; 25 ; -   ; -   ; 18 ; 47 
5005202; 992 ; 3.602 ; 558 ; 7 ; -   ; 544 ; 64 ; 2 ; 4 ; 1 ; -   ; -   ; 1 ; 2 ; 10 ; 56 ; 22 ; -   ; -   ; 2 ; 40 
5005251; 335 ; 1.195 ; 205 ; -   ; -   ; 118 ; 30 ; 9 ; 12 ; 3 ; 1 ; -   ; 4 ; 12 ; 88 ; 192 ; 48 ; 5 ; -   ; 35 ; 155 
5005400; 1.983 ; 5.896 ; 1.333 ; 154 ; 148 ; 723 ; 260 ; 4 ; 5 ; 1 ; -   ; -   ; 3 ; 5 ; 26 ; 63 ; 13 ; -   ; -   ; 10 ; 52 
5005608; 983 ; 5.104 ; 1.264 ; 243 ; 83 ; 423 ; 143 ; 19 ; 21 ; 8 ; 3 ; 1 ; 5 ; 22 ; 170 ; 337 ; 122 ; 24 ; 7 ; 69 ; 277 
5005681; 819 ; 2.646 ; 662 ; 82 ; 64 ; 377 ; 155 ; 15 ; 17 ; 7 ; 3 ; 1 ; 3 ; 16 ; 77 ; 354 ; 112 ; 16 ; 7 ; 32 ; 176 
5005707; 2.744 ; 7.176 ; 1.915 ; 641 ; 70 ; 983 ; 279 ; 8 ; 8 ; 4 ; 2 ; 1 ; 3 ; 8 ; 47 ; 162 ; 73 ; 10 ; 7 ; 35 ; 152 
5005806; 488 ; 2.525 ; 526 ; 12 ; -   ; 198 ; 95 ; 11 ; 15 ; 7 ; 4 ; 1 ; 5 ; 18 ; 191 ; 354 ; 123 ; 50 ; 5 ; 60 ; 315 
5006002; 1.156 ; 3.446 ; 773 ; 314 ; 80 ; 219 ; 102 ; 1 ; 7 ; 4 ; 1 ; -   ; 3 ; 10 ; 32 ; 149 ; 60 ; 3 ; -   ; 30 ; 127 
5006200; 2.522 ; 6.670 ; 1.809 ; 590 ; 200 ; 1.201 ; 461 ; 4 ; 8 ; 3 ; 4 ; 1 ; 2 ; 9 ; 55 ; 149 ; 66 ; 43 ; 6 ; 28 ; 140 
5006259; 209 ; 779 ; 160 ; -   ; -   ; 114 ; 67 ; 23 ; 21 ; 11 ; 5 ; 1 ; 9 ; 33 ; 98 ; 372 ; 186 ; 65 ; 7 ; 111 ; 378 
5006275; 190 ; 874 ; 169 ; -   ; -   ; 174 ; 17 ; 2 ; 3 ; 1 ; -   ; -   ; 1 ; 3 ; 12 ; 47 ; 16 ; -   ; -   ; 10 ; 52 
5006309; 1.638 ; 5.758 ; 1.589 ; 331 ; -   ; 247 ; 301 ; 2 ; 3 ; 1 ; -   ; -   ; 2 ; 3 ; 19 ; 61 ; 24 ; -   ; -   ; 27 ; 40 
5006358; 758 ; 3.398 ; 451 ; 55 ; -   ; 207 ; 129 ; 15 ; 16 ; 7 ; 3 ; -   ; 2 ; 18 ; 128 ; 296 ; 120 ; 45 ; -   ; 12 ; 291 
5006408; 319 ; 1.158 ; 248 ; 8 ; -   ; 63 ; 79 ; 7 ; 6 ; 1 ; 1 ; -   ; 4 ; 8 ; 68 ; 149 ; 27 ; 6 ; -   ; 17 ; 126 
5006606; 4.031 ; 17.788 ; 4.164 ; 810 ; 260 ; 1.651 ; 736 ; 4 ; 6 ; 1 ; 1 ; -   ; 2 ; 7 ; 49 ; 68 ; 15 ; 2 ; -   ; 10 ; 68 
5006903; 651 ; 2.611 ; 626 ; 56 ; -   ; 355 ; 60 ; 30 ; 42 ; 15 ; 5 ; 2 ; 12 ; 42 ; 288 ; 832 ; 316 ; 78 ; 13 ; 132 ; 691 
5007109; 822 ; 3.840 ; 785 ; 31 ; -   ; 265 ; 136 ; 8 ; 9 ; 1 ; 1 ; -   ; 5 ; 9 ; 50 ; 172 ; 35 ; 5 ; -   ; 34 ; 114 
5007208; 1.911 ; 5.844 ; 999 ; 75 ; 193 ; 544 ; 235 ; 6 ; 10 ; 3 ; 1 ; -   ; 2 ; 12 ; 87 ; 204 ; 53 ; 5 ; -   ; 25 ; 146 
5007307; 255 ; 795 ; 224 ; -   ; -   ; -   ; 56 ; 20 ; 18 ; 3 ; 1 ; 1 ; 3 ; 19 ; 103 ; 282 ; 63 ; 13 ; 5 ; 38 ; 250 
5007406; 699 ; 2.885 ; 537 ; 111 ; 146 ; 451 ; 230 ; 2 ; 3 ; 1 ; -   ; -   ; -   ; 4 ; 20 ; 54 ; 13 ; -   ; -   ; -   ; 56 
5007505; 137 ; 814 ; 195 ; -   ; -   ; -   ; 43 ; 11 ; 9 ; 3 ; 1 ; 1 ; 4 ; 11 ; 68 ; 151 ; 40 ; 6 ; 8 ; 39 ; 156 
5007554; 193 ; 1.012 ; 283 ; -   ; -   ; 52 ; 57 ; 2 ; 3 ; 1 ; -   ; -   ; -   ; 4 ; 10 ; 44 ; 14 ; -   ; -   ; -   ; 41 
5007695; 1.489 ; 3.734 ; 757 ; 230 ; -   ; 250 ; 407 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 5 ; 10 ; 64 ; 26 ; -   ; -   ; 6 ; 53 
5007802; 283 ; 990 ; 236 ; -   ; -   ; 72 ; 31 ; 13 ; 12 ; 6 ; 2 ; -   ; 4 ; 16 ; 122 ; 187 ; 72 ; 28 ; -   ; 21 ; 211 
5007703; 331 ; 1.893 ; 340 ; -   ; -   ; 178 ; 105 ; 4 ; 4 ; 2 ; -   ; -   ; 1 ; 4 ; 20 ; 65 ; 34 ; -   ; -   ; 9 ; 50 
5007901; 1.949 ; 6.811 ; 1.925 ; 149 ; -   ; 759 ; 241 ; 2 ; 6 ; 3 ; -   ; -   ; 2 ; 5 ; 25 ; 100 ; 37 ; -   ; -   ; 14 ; 71 
5007935; 670 ; 2.298 ; 575 ; 74 ; -   ; 348 ; 88 ; 17 ; 19 ; 7 ; 2 ; -   ; 6 ; 19 ; 190 ; 403 ; 130 ; 25 ; -   ; 73 ; 320 
5007950; 343 ; 2.084 ; 394 ; -   ; -   ; 40 ; 93 ; 7 ; 7 ; 1 ; 2 ; -   ; 2 ; 9 ; 53 ; 117 ; 27 ; 10 ; -   ; 19 ; 96 
5007976; 202 ; 602 ; 121 ; -   ; -   ; 15 ; 35 ; 3 ; 3 ; 1 ; -   ; -   ; 1 ; 3 ; 43 ; 133 ; 33 ; -   ; -   ; 3 ; 107 
5008008; 581 ; 2.811 ; 646 ; 80 ; -   ; 150 ; 105 ; 2 ; 3 ; 1 ; -   ; -   ; 1 ; 4 ; 24 ; 47 ; 11 ; -   ; -   ; 6 ; 46 
