COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial
3138351; 247 ; 820 ; 228 ; -   ; -   ; 180 ; 23 ; 5 ; 8 ; 3 ; -   ; -   ; 1 ; 8 ; 21 ; 79 ; 35 ; -   ; -   ; 12 ; 48 
3138401; 1.939 ; 6.672 ; 1.851 ; 658 ; -   ; 821 ; 256 ; 38 ; 33 ; 10 ; 6 ; -   ; 8 ; 21 ; 126 ; 389 ; 224 ; 101 ; -   ; 87 ; 296 
3138500; 94 ; 653 ; 237 ; -   ; -   ; 57 ; 93 ; 4 ; 4 ; 1 ; -   ; -   ; 3 ; 4 ; 8 ; 45 ; 18 ; -   ; -   ; 14 ; 42 
3138609; 532 ; 2.065 ; 560 ; -   ; -   ; 391 ; 66 ; 14 ; 15 ; 4 ; -   ; -   ; 2 ; 13 ; 40 ; 163 ; 82 ; -   ; -   ; 26 ; 122 
3138625; 230 ; 1.138 ; 207 ; -   ; -   ; 118 ; 31 ; 3 ; 4 ; 1 ; -   ; -   ; 3 ; 4 ; 16 ; 60 ; 21 ; -   ; -   ; 19 ; 49 
3138658; 392 ; 1.274 ; 496 ; 71 ; -   ; 64 ; 32 ; 5 ; 5 ; 1 ; 1 ; -   ; 1 ; 6 ; 27 ; 95 ; 46 ; 8 ; -   ; 21 ; 73 
3138674; 129 ; 1.023 ; 151 ; -   ; -   ; 10 ; 14 ; 1 ; 9 ; 1 ; -   ; -   ; 1 ; 7 ; 8 ; 57 ; 17 ; -   ; -   ; 1 ; 24 
3138682; 239 ; 1.110 ; 383 ; 46 ; -   ; 17 ; 36 ; 9 ; 10 ; 2 ; 1 ; -   ; 1 ; 5 ; 14 ; 90 ; 47 ; 6 ; -   ; 12 ; 52 
3138708; 173 ; 733 ; 169 ; -   ; -   ; 96 ; 16 ; 2 ; 2 ; 1 ; -   ; -   ; 1 ; 3 ; 23 ; 38 ; 17 ; -   ; -   ; 10 ; 35 
3138807; 644 ; 2.191 ; 685 ; 27 ; -   ; 153 ; 152 ; 6 ; 10 ; 2 ; 1 ; -   ; 3 ; 11 ; 44 ; 123 ; 46 ; 4 ; -   ; 23 ; 111 
3138906; 236 ; 1.146 ; 329 ; 50 ; -   ; -   ; 23 ; 2 ; 5 ; 1 ; 1 ; -   ; -   ; 6 ; 19 ; 56 ; 26 ; 5 ; -   ; -   ; 35 
3139003; 1.611 ; 5.192 ; 1.730 ; 1.111 ; -   ; 1.428 ; 513 ; 19 ; 19 ; 10 ; 3 ; -   ; 6 ; 26 ; 120 ; 325 ; 203 ; 75 ; -   ; 60 ; 348 
3139102; 119 ; 615 ; 186 ; -   ; -   ; -   ; 48 ; 3 ; 4 ; 1 ; -   ; -   ; -   ; 3 ; 8 ; 39 ; 21 ; -   ; -   ; -   ; 35 
3139201; 561 ; 3.010 ; 1.086 ; 187 ; -   ; 156 ; 204 ; 9 ; 20 ; 6 ; 3 ; -   ; 2 ; 16 ; 43 ; 210 ; 102 ; 16 ; -   ; 23 ; 181 
3139250; 150 ; 766 ; 284 ; -   ; -   ; 6 ; 12 ; 2 ; 6 ; 1 ; -   ; -   ; 1 ; 1 ; 6 ; 51 ; 29 ; -   ; -   ; 1 ; 35 
3139300; 965 ; 3.759 ; 1.035 ; 117 ; -   ; 374 ; 121 ; 18 ; 20 ; 4 ; 1 ; -   ; 7 ; 13 ; 66 ; 215 ; 95 ; 10 ; -   ; 53 ; 145 
3139409; 3.495 ; 12.900 ; 2.935 ; 861 ; 66 ; 1.943 ; 320 ; 51 ; 47 ; 15 ; 4 ; 1 ; 16 ; 42 ; 198 ; 648 ; 285 ; 67 ; 6 ; 170 ; 454 
3139508; 727 ; 2.980 ; 926 ; 91 ; -   ; 568 ; 177 ; 19 ; 18 ; 5 ; 2 ; -   ; 4 ; 11 ; 39 ; 194 ; 84 ; 9 ; -   ; 32 ; 116 
3139607; 1.021 ; 3.582 ; 886 ; 38 ; -   ; 1.159 ; 186 ; 15 ; 14 ; 3 ; 1 ; -   ; 3 ; 14 ; 45 ; 202 ; 60 ; 7 ; -   ; 32 ; 142 
3139805; 386 ; 1.421 ; 383 ; -   ; -   ; 115 ; 38 ; 5 ; 5 ; 1 ; -   ; -   ; 2 ; 6 ; 22 ; 71 ; 23 ; -   ; -   ; 25 ; 61 
3139706; 286 ; 991 ; 255 ; -   ; -   ; 149 ; 82 ; 5 ; 5 ; 1 ; -   ; -   ; 3 ; 4 ; 16 ; 58 ; 23 ; -   ; -   ; 21 ; 53 
3139904; 514 ; 2.016 ; 625 ; 36 ; -   ; 73 ; 260 ; 11 ; 12 ; 3 ; 1 ; -   ; 3 ; 12 ; 42 ; 135 ; 54 ; 5 ; -   ; 18 ; 123 
3140001; 2.297 ; 8.484 ; 2.053 ; 439 ; -   ; 901 ; 278 ; 34 ; 38 ; 10 ; 4 ; -   ; 8 ; 34 ; 168 ; 599 ; 189 ; 56 ; -   ; 122 ; 396 
3140100; 350 ; 718 ; 279 ; 40 ; -   ; 111 ; 29 ; 1 ; 2 ; 1 ; 1 ; -   ; 2 ; 2 ; 26 ; 42 ; 24 ; 5 ; -   ; 19 ; 36 
3140159; 403 ; 2.157 ; 512 ; 17 ; -   ; 226 ; 57 ; 5 ; 8 ; 2 ; 1 ; -   ; 3 ; 5 ; 36 ; 133 ; 45 ; 1 ; -   ; 32 ; 101 
3140209; 101 ; 375 ; 135 ; -   ; -   ; -   ; 32 ; 1 ; 1 ; 1 ; -   ; -   ; -   ; 1 ; 8 ; 30 ; 14 ; -   ; -   ; -   ; 26 
3140308; 154 ; 593 ; 172 ; 24 ; -   ; 64 ; 17 ; 3 ; 5 ; 2 ; 1 ; -   ; 2 ; 4 ; 13 ; 44 ; 22 ; 3 ; -   ; 12 ; 31 
3140407; 54 ; 393 ; 124 ; -   ; -   ; 30 ; 34 ; 1 ; 7 ; 1 ; -   ; -   ; 1 ; 3 ; 6 ; 35 ; 15 ; -   ; -   ; 10 ; 25 
3140506; 613 ; 1.757 ; 453 ; -   ; -   ; 100 ; 61 ; 10 ; 11 ; 4 ; -   ; -   ; 3 ; 9 ; 64 ; 104 ; 49 ; -   ; -   ; 33 ; 63 
3140530; 254 ; 1.132 ; 258 ; 31 ; -   ; 23 ; 7 ; 9 ; 9 ; 1 ; 1 ; -   ; 1 ; 4 ; 15 ; 70 ; 20 ; 4 ; -   ; 1 ; 27 
3140555; 309 ; 1.407 ; 393 ; -   ; -   ; 183 ; 55 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 4 ; 20 ; 75 ; 29 ; -   ; -   ; 19 ; 64 
3140605; 166 ; 792 ; 240 ; 70 ; -   ; 44 ; 17 ; 5 ; 5 ; 1 ; 1 ; -   ; 1 ; 3 ; 10 ; 51 ; 23 ; 8 ; -   ; 12 ; 16 
3140704; 596 ; 4.872 ; 1.219 ; -   ; -   ; 425 ; 170 ; 13 ; 16 ; 5 ; -   ; -   ; 3 ; 16 ; 49 ; 244 ; 83 ; -   ; -   ; 39 ; 185 
3171501; 212 ; 656 ; 169 ; 44 ; -   ; 44 ; 10 ; 2 ; 2 ; 1 ; 1 ; -   ; 1 ; 2 ; 15 ; 42 ; 23 ; 4 ; -   ; 13 ; 24 
3140803; 402 ; 1.727 ; 422 ; -   ; -   ; 153 ; 26 ; 8 ; 7 ; 1 ; -   ; -   ; 2 ; 6 ; 36 ; 124 ; 35 ; -   ; -   ; 27 ; 75 
3140852; 485 ; 1.761 ; 452 ; -   ; -   ; 67 ; 43 ; 4 ; 11 ; 3 ; -   ; -   ; 3 ; 4 ; 33 ; 99 ; 49 ; -   ; -   ; 32 ; 74 
3140902; 492 ; 3.011 ; 851 ; 428 ; -   ; 428 ; 140 ; 12 ; 15 ; 4 ; 3 ; -   ; 6 ; 9 ; 32 ; 201 ; 93 ; 40 ; -   ; 67 ; 141 
3141009; 428 ; 1.546 ; 461 ; 321 ; -   ; 193 ; 47 ; 5 ; 12 ; 1 ; 2 ; -   ; 4 ; 8 ; 24 ; 105 ; 32 ; 35 ; -   ; 40 ; 90 
3141108; 1.340 ; 4.995 ; 1.392 ; 287 ; -   ; 477 ; 144 ; 15 ; 17 ; 6 ; 2 ; -   ; 6 ; 21 ; 70 ; 274 ; 125 ; 15 ; -   ; 63 ; 215 
3141207; 140 ; 430 ; 131 ; -   ; -   ; 66 ; 29 ; 4 ; 3 ; 1 ; -   ; -   ; 2 ; 4 ; 13 ; 32 ; 12 ; -   ; -   ; 16 ; 14 
3141306; 131 ; 453 ; 141 ; 23 ; -   ; -   ; 4 ; 3 ; 3 ; 1 ; 1 ; -   ; -   ; 2 ; 7 ; 31 ; 15 ; 3 ; -   ; -   ; 10 
3141405; 574 ; 3.379 ; 844 ; 60 ; -   ; 571 ; 61 ; 3 ; 17 ; 3 ; 1 ; -   ; 3 ; 9 ; 34 ; 154 ; 56 ; 3 ; -   ; 23 ; 103 
3141504; 139 ; 773 ; 230 ; -   ; -   ; 68 ; 68 ; 2 ; 4 ; 2 ; -   ; -   ; 1 ; 5 ; 9 ; 57 ; 28 ; -   ; -   ; 10 ; 58 
3141603; 390 ; 1.370 ; 362 ; -   ; -   ; 27 ; 98 ; 3 ; 7 ; 2 ; -   ; -   ; 1 ; 8 ; 22 ; 83 ; 40 ; -   ; -   ; 2 ; 67 
3141702; 194 ; 736 ; 241 ; -   ; -   ; -   ; 14 ; 4 ; 5 ; 1 ; -   ; -   ; -   ; 4 ; 16 ; 52 ; 17 ; -   ; -   ; -   ; 29 
3141801; 934 ; 4.932 ; 1.448 ; -   ; -   ; 599 ; 167 ; 11 ; 49 ; 9 ; -   ; -   ; 6 ; 27 ; 67 ; 356 ; 144 ; -   ; -   ; 60 ; 230 
3141900; 117 ; 563 ; 147 ; -   ; -   ; 64 ; 47 ; 2 ; 3 ; 1 ; -   ; -   ; 2 ; 3 ; 10 ; 33 ; 13 ; -   ; -   ; 13 ; 24 
3142007; 439 ; 1.741 ; 660 ; 84 ; -   ; 189 ; 62 ; 6 ; 10 ; 2 ; 1 ; -   ; 4 ; 8 ; 23 ; 126 ; 60 ; 6 ; -   ; 33 ; 92 
3142106; 199 ; 1.253 ; 298 ; -   ; -   ; 100 ; 161 ; 5 ; 9 ; 1 ; -   ; -   ; 3 ; 9 ; 18 ; 95 ; 30 ; -   ; -   ; 17 ; 101 
3142205; 301 ; 1.606 ; 440 ; 46 ; -   ; 148 ; 154 ; 11 ; 9 ; 1 ; 1 ; -   ; 2 ; 9 ; 18 ; 100 ; 42 ; 4 ; -   ; 19 ; 90 
3142254; 267 ; 808 ; 298 ; 40 ; -   ; -   ; 69 ; 6 ; 5 ; 1 ; 1 ; -   ; -   ; 8 ; 27 ; 60 ; 32 ; 6 ; -   ; -   ; 60 
3142304; 137 ; 718 ; 202 ; -   ; -   ; 32 ; 35 ; 4 ; 6 ; 1 ; -   ; -   ; 4 ; 6 ; 9 ; 44 ; 12 ; -   ; -   ; 4 ; 42 
3142403; 254 ; 974 ; 213 ; -   ; -   ; 60 ; 109 ; 2 ; 7 ; 1 ; -   ; -   ; 3 ; 8 ; 10 ; 63 ; 19 ; -   ; -   ; 19 ; 59 
3142502; 58 ; 368 ; 121 ; -   ; -   ; 27 ; 43 ; 3 ; 3 ; 1 ; -   ; -   ; 1 ; 3 ; 5 ; 30 ; 14 ; -   ; -   ; 10 ; 31 
3142601; 277 ; 1.137 ; 327 ; 49 ; -   ; 73 ; 106 ; 7 ; 8 ; 1 ; 1 ; -   ; 3 ; 5 ; 23 ; 68 ; 25 ; 8 ; -   ; 22 ; 66 
3142700; 383 ; 2.600 ; 710 ; -   ; -   ; 98 ; 81 ; 4 ; 21 ; 6 ; -   ; -   ; 2 ; 13 ; 22 ; 184 ; 92 ; -   ; -   ; 21 ; 118 
3142809; 586 ; 2.360 ; 666 ; 69 ; -   ; 210 ; 111 ; 10 ; 13 ; 2 ; 1 ; -   ; 3 ; 10 ; 39 ; 166 ; 49 ; 6 ; -   ; 24 ; 89 
3142908; 571 ; 2.585 ; 842 ; 39 ; -   ; 137 ; 90 ; 17 ; 21 ; 5 ; 2 ; -   ; 4 ; 14 ; 38 ; 202 ; 80 ; 7 ; -   ; 24 ; 113 
3143005; 419 ; 1.509 ; 376 ; -   ; -   ; 105 ; 95 ; 7 ; 6 ; 1 ; -   ; -   ; 3 ; 8 ; 41 ; 78 ; 25 ; -   ; -   ; 22 ; 69 
3143104; 1.713 ; 5.928 ; 1.654 ; 128 ; -   ; 1.143 ; 333 ; 26 ; 20 ; 5 ; 3 ; -   ; 7 ; 22 ; 82 ; 306 ; 125 ; 22 ; -   ; 63 ; 261 
3143153; 75 ; 1.019 ; 299 ; -   ; -   ; 25 ; 40 ; 2 ; 13 ; 1 ; -   ; -   ; 1 ; 4 ; 4 ; 65 ; 27 ; -   ; -   ; 10 ; 41 
3143203; 859 ; 2.615 ; 866 ; 83 ; -   ; 158 ; 207 ; 10 ; 8 ; 3 ; 1 ; -   ; 4 ; 11 ; 65 ; 151 ; 63 ; 5 ; -   ; 25 ; 156 
3143401; 963 ; 2.950 ; 750 ; -   ; -   ; 166 ; 123 ; 8 ; 9 ; 2 ; -   ; -   ; 3 ; 12 ; 60 ; 158 ; 38 ; -   ; -   ; 23 ; 131 
3143302; 14.669 ; 52.189 ; 16.699 ; 5.018 ; 251 ; 5.097 ; 2.776 ; 118 ; 147 ; 53 ; 20 ; 1 ; 39 ; 170 ; 871 ; 2.822 ; 1.230 ; 313 ; 14 ; 512 ; 2.751 
3143450; 215 ; 1.169 ; 334 ; -   ; -   ; 108 ; 20 ; 2 ; 8 ; 1 ; -   ; -   ; 1 ; 4 ; 15 ; 65 ; 32 ; -   ; -   ; 16 ; 50 
3143500; 396 ; 1.144 ; 274 ; -   ; -   ; 38 ; 78 ; 4 ; 10 ; 1 ; -   ; -   ; 1 ; 4 ; 53 ; 88 ; 26 ; -   ; -   ; 7 ; 33 
3143609; 89 ; 455 ; 116 ; -   ; -   ; 14 ; 22 ; 3 ; 4 ; 1 ; -   ; -   ; 1 ; 4 ; 7 ; 32 ; 12 ; -   ; -   ; 11 ; 29 
3143708; 88 ; 488 ; 165 ; -   ; -   ; 28 ; 11 ; 1 ; 3 ; 1 ; -   ; -   ; 1 ; 4 ; 5 ; 32 ; 16 ; -   ; -   ; 1 ; 22 
3143807; 167 ; 802 ; 271 ; 35 ; -   ; -   ; 13 ; 2 ; 3 ; 1 ; 1 ; -   ; -   ; 2 ; 11 ; 58 ; 26 ; 4 ; -   ; -   ; 36 
3143906; 4.186 ; 12.827 ; 3.465 ; 992 ; -   ; 1.442 ; 902 ; 49 ; 57 ; 14 ; 6 ; -   ; 9 ; 54 ; 196 ; 733 ; 297 ; 77 ; -   ; 89 ; 671 
3144003; 699 ; 3.492 ; 955 ; -   ; -   ; 269 ; 163 ; 34 ; 37 ; 7 ; -   ; -   ; 4 ; 20 ; 37 ; 251 ; 99 ; -   ; -   ; 29 ; 182 
3144102; 675 ; 2.611 ; 1.168 ; 7.696 ; -   ; 353 ; 172 ; 12 ; 13 ; 3 ; 1 ; -   ; 4 ; 9 ; 48 ; 163 ; 112 ; 160 ; -   ; 52 ; 154 
3144201; 65 ; 403 ; 130 ; -   ; -   ; 66 ; 53 ; 2 ; 3 ; 1 ; -   ; -   ; 3 ; 2 ; 6 ; 32 ; 19 ; -   ; -   ; 14 ; 33 
3144300; 1.259 ; 5.463 ; 1.507 ; 50 ; -   ; 572 ; 230 ; 23 ; 25 ; 6 ; 1 ; -   ; 3 ; 20 ; 65 ; 306 ; 108 ; 9 ; -   ; 40 ; 231 
3144359; 300 ; 946 ; 270 ; -   ; -   ; 20 ; 24 ; 1 ; 2 ; 1 ; -   ; -   ; 1 ; 2 ; 15 ; 51 ; 18 ; -   ; -   ; 2 ; 40 
3144375; 169 ; 618 ; 258 ; 141 ; -   ; 14 ; 5 ; 1 ; 2 ; 2 ; 1 ; -   ; 1 ; 3 ; 9 ; 39 ; 28 ; 8 ; -   ; 10 ; 20 
3144409; 154 ; 478 ; 142 ; 25 ; -   ; 25 ; 41 ; 3 ; 4 ; 1 ; 1 ; -   ; 2 ; 3 ; 9 ; 30 ; 12 ; 3 ; -   ; 5 ; 22 
3144508; 295 ; 1.065 ; 319 ; 27 ; -   ; 50 ; 27 ; 3 ; 2 ; 1 ; 1 ; -   ; 2 ; 4 ; 20 ; 56 ; 20 ; 14 ; -   ; 16 ; 39 
3144607; 899 ; 3.400 ; 1.174 ; 397 ; -   ; 261 ; 300 ; 17 ; 17 ; 4 ; 2 ; -   ; 3 ; 14 ; 72 ; 200 ; 114 ; 57 ; -   ; 27 ; 168 
3144656; 349 ; 1.543 ; 402 ; 39 ; -   ; 49 ; 28 ; 11 ; 14 ; 3 ; 1 ; -   ; 1 ; 8 ; 18 ; 98 ; 48 ; 3 ; -   ; 13 ; 54 
3144672; 146 ; 514 ; 174 ; -   ; -   ; -   ; 61 ; 4 ; 13 ; 1 ; -   ; -   ; -   ; 7 ; 8 ; 44 ; 17 ; -   ; -   ; -   ; 36 
3144706; 797 ; 2.585 ; 639 ; 234 ; -   ; 326 ; 99 ; 10 ; 11 ; 3 ; 1 ; -   ; 4 ; 10 ; 49 ; 158 ; 58 ; 18 ; -   ; 39 ; 105 
3144805; 4.527 ; 13.019 ; 3.361 ; 907 ; -   ; 965 ; 289 ; 33 ; 34 ; 14 ; 6 ; -   ; 7 ; 30 ; 335 ; 767 ; 259 ; 71 ; -   ; 92 ; 442 
3144904; 167 ; 563 ; 140 ; -   ; -   ; 85 ; 12 ; 2 ; 5 ; 1 ; -   ; -   ; 2 ; 3 ; 14 ; 39 ; 22 ; -   ; -   ; 11 ; 28 
3145000; 673 ; 2.110 ; 512 ; 22 ; -   ; 67 ; 262 ; 5 ; 8 ; 1 ; 1 ; -   ; 3 ; 9 ; 52 ; 116 ; 36 ; 5 ; -   ; 16 ; 126 
3145059; 253 ; 852 ; 229 ; -   ; -   ; 100 ; 19 ; 7 ; 7 ; 3 ; -   ; -   ; 2 ; 4 ; 27 ; 70 ; 37 ; -   ; -   ; 27 ; 50 
3145109; 525 ; 2.185 ; 408 ; 46 ; -   ; 84 ; 82 ; 7 ; 9 ; 1 ; 1 ; -   ; 2 ; 11 ; 35 ; 116 ; 30 ; 4 ; -   ; 12 ; 86 
3145208; 3.469 ; 12.002 ; 2.945 ; 150 ; -   ; 1.962 ; 330 ; 35 ; 28 ; 7 ; 2 ; -   ; 6 ; 31 ; 250 ; 555 ; 158 ; 13 ; -   ; 45 ; 301 
3136603; 144 ; 866 ; 246 ; -   ; -   ; 58 ; 16 ; 3 ; 5 ; 2 ; -   ; -   ; 1 ; 5 ; 9 ; 57 ; 33 ; -   ; -   ; 15 ; 41 
3145307; 912 ; 6.042 ; 1.475 ; 60 ; -   ; 279 ; 149 ; 6 ; 32 ; 6 ; 1 ; -   ; 4 ; 21 ; 34 ; 334 ; 124 ; 8 ; -   ; 38 ; 222 
3145356; 325 ; 1.631 ; 432 ; 13 ; -   ; 123 ; 50 ; 10 ; 12 ; 3 ; 1 ; -   ; 1 ; 11 ; 23 ; 102 ; 54 ; 4 ; -   ; 23 ; 73 
3145372; 195 ; 781 ; 227 ; 58 ; -   ; 32 ; 39 ; 7 ; 5 ; 1 ; 1 ; -   ; 1 ; 4 ; 24 ; 51 ; 26 ; 7 ; -   ; 9 ; 36 
3145406; 56 ; 241 ; 69 ; -   ; -   ; -   ; 9 ; 2 ; 2 ; 1 ; -   ; -   ; -   ; 1 ; 7 ; 25 ; 12 ; -   ; -   ; -   ; 18 
3145455; 261 ; 930 ; 245 ; -   ; -   ; 81 ; 28 ; 11 ; 11 ; 1 ; -   ; -   ; 2 ; 4 ; 14 ; 63 ; 25 ; -   ; -   ; 17 ; 39 
3145505; 50 ; 373 ; 126 ; -   ; -   ; 35 ; 8 ; 1 ; 1 ; 1 ; -   ; -   ; 1 ; 2 ; 4 ; 27 ; 12 ; -   ; -   ; 8 ; 23 
3145604; 1.293 ; 4.964 ; 1.614 ; -   ; -   ; 442 ; 316 ; 20 ; 24 ; 4 ; -   ; -   ; 3 ; 24 ; 107 ; 296 ; 88 ; -   ; -   ; 34 ; 262 
3145703; 51 ; 191 ; 58 ; -   ; -   ; -   ; 14 ; 1 ; 1 ; 1 ; -   ; -   ; -   ; 3 ; 4 ; 13 ; 10 ; -   ; -   ; -   ; 19 
3145802; 109 ; 428 ; 175 ; -   ; -   ; 43 ; 17 ; 1 ; 6 ; 2 ; -   ; -   ; 2 ; 5 ; 8 ; 42 ; 22 ; -   ; -   ; 9 ; 36 
3145851; 212 ; 681 ; 148 ; -   ; -   ; 64 ; 10 ; 2 ; 2 ; 1 ; -   ; -   ; 2 ; 3 ; 8 ; 38 ; 11 ; -   ; -   ; 19 ; 25 
3145877; 229 ; 1.213 ; 359 ; -   ; -   ; 11 ; 12 ; 3 ; 6 ; 1 ; -   ; -   ; 1 ; 4 ; 12 ; 85 ; 18 ; -   ; -   ; 8 ; 26 
3145901; 1.862 ; 4.906 ; 1.374 ; 1.233 ; -   ; 1.448 ; 420 ; 21 ; 21 ; 7 ; 9 ; -   ; 6 ; 29 ; 113 ; 296 ; 154 ; 99 ; -   ; 62 ; 307 
3146008; 1.009 ; 3.637 ; 981 ; 66 ; -   ; 1.573 ; 196 ; 9 ; 16 ; 4 ; 1 ; -   ; 3 ; 16 ; 74 ; 229 ; 77 ; 4 ; -   ; 43 ; 172 
3146107; 2.873 ; 9.832 ; 3.873 ; 4.715 ; -   ; 867 ; 370 ; 60 ; 49 ; 12 ; 8 ; -   ; 10 ; 40 ; 219 ; 653 ; 358 ; 396 ; -   ; 114 ; 501 
3146206; 169 ; 1.209 ; 378 ; 44 ; -   ; 42 ; 22 ; 2 ; 12 ; 1 ; 1 ; -   ; 1 ; 5 ; 8 ; 74 ; 32 ; 4 ; -   ; 12 ; 47 
3146255; 126 ; 1.164 ; 244 ; 25 ; -   ; 13 ; 18 ; 1 ; 12 ; 2 ; 1 ; -   ; 1 ; 5 ; 9 ; 77 ; 35 ; 4 ; -   ; 1 ; 34 
3146305; 586 ; 3.299 ; 780 ; 12 ; -   ; 189 ; 176 ; 12 ; 23 ; 3 ; 1 ; -   ; 5 ; 17 ; 36 ; 189 ; 67 ; 1 ; -   ; 25 ; 144 
3146552; 336 ; 1.011 ; 274 ; -   ; 15 ; 99 ; 44 ; 5 ; 6 ; 1 ; -   ; 1 ; 5 ; 4 ; 14 ; 77 ; 41 ; -   ; 4 ; 29 ; 61 
3146404; 152 ; 480 ; 200 ; 30 ; -   ; 42 ; 22 ; 4 ; 4 ; 1 ; 1 ; -   ; 1 ; 5 ; 19 ; 40 ; 27 ; 9 ; -   ; 13 ; 40 
3146503; 275 ; 967 ; 249 ; -   ; -   ; 21 ; 20 ; 2 ; 5 ; 1 ; -   ; -   ; 1 ; 4 ; 28 ; 56 ; 16 ; -   ; -   ; 9 ; 23 
3146602; 34 ; 149 ; 55 ; -   ; -   ; -   ; 6 ; 1 ; 1 ; 1 ; -   ; -   ; -   ; 1 ; 4 ; 13 ; 11 ; -   ; -   ; -   ; 10 
3146701; 201 ; 667 ; 216 ; 27 ; -   ; 30 ; 30 ; 5 ; 6 ; 1 ; 1 ; -   ; 1 ; 5 ; 9 ; 56 ; 21 ; 12 ; -   ; 8 ; 40 
3146750; 155 ; 1.097 ; 261 ; -   ; -   ; 120 ; 20 ; 3 ; 10 ; 2 ; -   ; -   ; 3 ; 4 ; 9 ; 70 ; 31 ; -   ; -   ; 28 ; 49 
3146909; 537 ; 2.190 ; 508 ; -   ; -   ; 342 ; 68 ; 6 ; 9 ; 3 ; -   ; -   ; 4 ; 11 ; 42 ; 139 ; 61 ; -   ; -   ; 32 ; 98 
3147105; 3.930 ; 11.647 ; 3.501 ; 124 ; 76 ; 1.264 ; 531 ; 28 ; 40 ; 14 ; 4 ; 1 ; 7 ; 47 ; 427 ; 615 ; 257 ; 19 ; 8 ; 92 ; 544 
3147006; 3.211 ; 13.046 ; 3.960 ; 1.442 ; -   ; 1.939 ; 714 ; 43 ; 39 ; 13 ; 9 ; -   ; 11 ; 45 ; 161 ; 623 ; 290 ; 115 ; -   ; 165 ; 599 
3147204; 816 ; 2.576 ; 676 ; 84 ; -   ; 60 ; 189 ; 9 ; 11 ; 1 ; 1 ; -   ; 2 ; 10 ; 86 ; 159 ; 43 ; 10 ; -   ; 18 ; 150 
3147303; 507 ; 2.681 ; 840 ; 35 ; -   ; 137 ; 182 ; 5 ; 9 ; 5 ; 1 ; -   ; 2 ; 9 ; 42 ; 166 ; 92 ; 12 ; -   ; 19 ; 138 
3147402; 770 ; 3.327 ; 912 ; 64 ; -   ; 411 ; 286 ; 7 ; 13 ; 3 ; 2 ; -   ; 3 ; 15 ; 31 ; 165 ; 68 ; 8 ; -   ; 45 ; 143 
3147600; 446 ; 1.934 ; 604 ; 73 ; -   ; 224 ; 120 ; 11 ; 16 ; 2 ; 2 ; -   ; 2 ; 12 ; 32 ; 129 ; 45 ; 9 ; -   ; 28 ; 78 
3147709; 154 ; 884 ; 275 ; -   ; -   ; 74 ; 87 ; 3 ; 6 ; 1 ; -   ; -   ; 2 ; 5 ; 10 ; 58 ; 19 ; -   ; -   ; 15 ; 41 
3147808; 58 ; 279 ; 68 ; -   ; -   ; 12 ; 10 ; 2 ; 1 ; 1 ; -   ; -   ; 1 ; 3 ; 5 ; 18 ; 10 ; -   ; -   ; 7 ; 21 
3147501; 40 ; 210 ; 89 ; -   ; -   ; 38 ; 3 ; 1 ; 2 ; 1 ; -   ; -   ; 2 ; 1 ; 3 ; 27 ; 13 ; -   ; -   ; 9 ; 4 
3147907; 3.725 ; 12.998 ; 3.916 ; 777 ; -   ; 1.262 ; 571 ; 36 ; 38 ; 17 ; 6 ; -   ; 9 ; 46 ; 261 ; 735 ; 345 ; 123 ; -   ; 107 ; 582 
3147956; 276 ; 833 ; 278 ; 41 ; -   ; 132 ; 41 ; 5 ; 5 ; 1 ; 1 ; -   ; 1 ; 3 ; 17 ; 63 ; 29 ; 5 ; -   ; 17 ; 45 
3148004; 5.159 ; 17.262 ; 5.560 ; 1.108 ; 177 ; 1.626 ; 436 ; 59 ; 50 ; 26 ; 8 ; 1 ; 10 ; 53 ; 473 ; 1.011 ; 445 ; 92 ; 10 ; 117 ; 696 
3148103; 3.657 ; 11.810 ; 3.236 ; 633 ; -   ; 1.609 ; 950 ; 37 ; 39 ; 17 ; 7 ; -   ; 11 ; 43 ; 225 ; 641 ; 306 ; 80 ; -   ; 100 ; 638 
3148202; 164 ; 616 ; 204 ; 32 ; -   ; 72 ; 20 ; 2 ; 2 ; 1 ; 1 ; -   ; 1 ; 2 ; 11 ; 43 ; 24 ; 6 ; -   ; 17 ; 39 
3148301; 295 ; 1.195 ; 304 ; -   ; -   ; 155 ; 31 ; 3 ; 4 ; 1 ; -   ; -   ; 3 ; 6 ; 18 ; 73 ; 32 ; -   ; -   ; 19 ; 56 
3148400; 152 ; 856 ; 309 ; 29 ; -   ; 18 ; 19 ; 3 ; 6 ; 1 ; 1 ; -   ; 1 ; 3 ; 12 ; 57 ; 20 ; 3 ; -   ; 6 ; 38 
