COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
4314027;169;707;163; -   ; -   ;45;63;6;11;1; -   ; -   ;1;9;14;65;22; -   ; -   ;15;65; -   ; 118 ; 244 ; -   ; -   ; 190 ; 155 ; -   ; 17 ; -   ; 51 ; -   ; 18 ; -   ; -   ; 3 ; 8 ; -   ; -   ; 3 ; 2 ; -   
4314035;214;388;94; -   ; -   ; -   ;16;4;4;1; -   ; -   ; -   ;5;19;35;10; -   ; -   ; -   ;39; -   ; -   ; 187 ; -   ; -   ; -   ; 201 ; -   ; 16 ; -   ; 29 ; -   ; 13 ; -   ; -   ; -   ; 4 ; -   ; -   ; -   ; 2 ; -   
4314050;2.523;6.845;1.424; -   ; -   ;1.207;306;33;22;4; -   ; -   ;3;27;237;381;73; -   ; -   ;13;358; -   ; 255 ; 3.371 ; -   ; -   ; 453 ; 2.766 ; -   ; 234 ; -   ; 208 ; -   ; 1 ; -   ; -   ; 3 ; 18 ; -   ; -   ; 4 ; 17 ; -   
4314068;78;606;195; -   ; -   ; -   ;66;2;5;1; -   ; -   ; -   ;4;6;50;21; -   ; -   ; -   ;45; -   ; 85 ; 204 ; -   ; -   ; 120 ; 197 ; -   ; 12 ; -   ; 40 ; -   ; 10 ; -   ; -   ; 2 ; 3 ; -   ; -   ; 2 ; 2 ; -   
4314076;218;636;206; -   ; -   ;21;56;5;6;1; -   ; -   ;1;7;15;52;19; -   ; -   ;5;51; -   ; 97 ; 227 ; -   ; -   ; 121 ; 191 ; -   ; 18 ; -   ; 43 ; -   ; 10 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 3 ; -   
4314100;8.258;23.895;5.971;1.846; -   ;2.099;1.616;77;78;25;11; -   ;18;102;573;1.234;487;193; -   ;164;1.277; -   ; 4.469 ; 5.997 ; 2.721 ; -   ; 4.789 ; 4.239 ; 1.680 ; 526 ; 170 ; 656 ; 140 ; 31 ; 8 ; -   ; 32 ; 35 ; 11 ; -   ; 31 ; 32 ; 9 
4314134;79;199;52; -   ; -   ; -   ;3;1;2;1; -   ; -   ; -   ;2;6;16;7; -   ; -   ; -   ;10; -   ; 36 ; 73 ; -   ; -   ; 90 ; -   ; -   ; 8 ; -   ; 10 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
4314159;311;782;202; -   ; -   ; -   ;20;5;8;1; -   ; -   ; -   ;8;14;48;14; -   ; -   ; -   ;36; -   ; 127 ; 298 ; -   ; -   ; 134 ; 223 ; -   ; 17 ; -   ; 35 ; -   ; 6 ; -   ; -   ; 2 ; 6 ; -   ; -   ; 1 ; 2 ; -   
4314175;43;278;66; -   ; -   ;21;36;5;5;1; -   ; -   ;1;6;7;42;7; -   ; -   ;6;36; -   ; -   ; 148 ; -   ; -   ; -   ; 130 ; -   ; 24 ; -   ; 27 ; -   ; -   ; -   ; -   ; -   ; 5 ; -   ; -   ; -   ; 5 ; -   
4314209;231;1.044;195; -   ; -   ;164;45;2;5;1; -   ; -   ;2;6;9;88;27; -   ; -   ;24;71; -   ; 198 ; 267 ; 106 ; -   ; 261 ; 150 ; 62 ; 34 ; 6 ; 47 ; 15 ; 1 ; -   ; -   ; 2 ; 2 ; 1 ; -   ; 2 ; 2 ; 1 
4314308;189;427;85; -   ; -   ;48;19;2;2;1; -   ; -   ;2;3;16;40;22; -   ; -   ;17;27; -   ; 57 ; 150 ; -   ; -   ; 115 ; 105 ; -   ; 20 ; -   ; 26 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
4314407;11.095;38.853;11.139;8.226; -   ;8.744;2.720;172;130;35;11; -   ;44;175;955;2.265;1.117;602; -   ;582;2.528; -   ; 6.431 ; 10.748 ; 4.714 ; -   ; 7.017 ; 6.904 ; 3.039 ; 964 ; 326 ; 1.087 ; 238 ; 51 ; 8 ; -   ; 43 ; 60 ; 22 ; -   ; 37 ; 44 ; 16 
4314423;275;551;182; -   ; -   ;26;18;4;3;1; -   ; -   ;1;5;21;41;16; -   ; -   ;10;41; -   ; 45 ; 239 ; -   ; -   ; 99 ; 168 ; -   ; 20 ; -   ; 29 ; -   ; -   ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; 2 ; -   
4314456;155;275;107;30; -   ;20;17;2;2;1;1; -   ;1;1;8;24;15;4; -   ;2;19; -   ; 80 ; 63 ; -   ; -   ; 85 ; 47 ; -   ; 8 ; -   ; 17 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
4314464;82;296;81; -   ; -   ; -   ;27;2;5;1; -   ; -   ; -   ;5;7;27;7; -   ; -   ; -   ;23; -   ; 9 ; 124 ; -   ; -   ; 60 ; 103 ; -   ; 12 ; -   ; 20 ; -   ; 6 ; -   ; -   ; 2 ; 2 ; -   ; -   ; 3 ; 1 ; -   
4314472;107;458;151; -   ; -   ;54;56;4;6;1; -   ; -   ;2;7;7;43;17; -   ; -   ;11;46; -   ; 85 ; 157 ; -   ; -   ; 71 ; 145 ; -   ; 13 ; -   ; 30 ; -   ; 7 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 1 ; -   
4314498;242;549;156; -   ; -   ;14;77;4;6;1; -   ; -   ;1;7;25;51;16; -   ; -   ;2;50; -   ; 96 ; 181 ; -   ; -   ; 156 ; 116 ; -   ; 28 ; -   ; 34 ; -   ; 9 ; -   ; -   ; 2 ; 4 ; -   ; -   ; 2 ; 3 ; -   
4314506;364;1.421;261; -   ; -   ;266;28;7;8;1; -   ; -   ;2;10;39;116;18; -   ; -   ;23;78; -   ; 227 ; 555 ; -   ; -   ; 192 ; 447 ; -   ; 44 ; -   ; 79 ; -   ; 25 ; -   ; -   ; 1 ; 7 ; -   ; -   ; 1 ; 7 ; -   
4314548;70;238;43; -   ; -   ; -   ;14;3;3;1; -   ; -   ; -   ;2;10;24;10; -   ; -   ; -   ;20; -   ; 57 ; 53 ; -   ; -   ; 128 ; -   ; -   ; 9 ; -   ; 18 ; -   ; 6 ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; -   ; -   
4314555;65;262;79; -   ; -   ; -   ;17;4;4;1; -   ; -   ; -   ;4;8;32;14; -   ; -   ; -   ;24; -   ; 55 ; 79 ; -   ; -   ; 71 ; 57 ; -   ; 9 ; -   ; 29 ; -   ; 14 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 2 ; -   
4314605;596;2.101;593;158; -   ;290;90;13;18;3;1; -   ;5;16;71;151;43;23; -   ;39;101; -   ; 625 ; 433 ; 6 ; -   ; 508 ; 529 ; -   ; 62 ; 2 ; 98 ; -   ; 7 ; -   ; -   ; 8 ; 8 ; 1 ; -   ; 4 ; 7 ; -   
4314704;538;1.161;397;30; -   ;40;61;12;11;2;1; -   ;3;8;40;83;40;23; -   ;8;75; -   ; 271 ; 306 ; -   ; -   ; 370 ; 214 ; -   ; 30 ; -   ; 63 ; -   ; 26 ; -   ; -   ; 8 ; 3 ; -   ; -   ; 5 ; 3 ; -   
4314753;145;209;66; -   ; -   ; -   ;5;1;3;1; -   ; -   ; -   ;3;11;21;11; -   ; -   ; -   ;15; -   ; 18 ; 96 ; -   ; -   ; 95 ; -   ; -   ; 8 ; -   ; 14 ; -   ; 8 ; -   ; -   ; 1 ; 1 ; -   ; -   ; 2 ; -   ; -   
4314779;119;387;127;23; -   ;36;47;3;4;2;1; -   ;2;5;11;42;33;21; -   ;10;48; -   ; 56 ; 154 ; -   ; -   ; 49 ; 128 ; -   ; 29 ; -   ; 30 ; -   ; 19 ; -   ; -   ; 2 ; 2 ; -   ; -   ; 1 ; 2 ; -   
4314787;40;146;39; -   ; -   ;7;16;1;2;1; -   ; -   ;1;1;5;17;8; -   ; -   ;6;13; -   ; 19 ; 63 ; -   ; -   ; 64 ; -   ; -   ; 9 ; -   ; 10 ; -   ; 1 ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
4314803;1.096;4.290;1.180;1.075; -   ;645;288;18;22;3;2; -   ;5;23;105;262;79;47; -   ;48;255; -   ; 240 ; 2.002 ; 167 ; -   ; 832 ; 910 ; 139 ; 139 ; 20 ; 106 ; 19 ; 12 ; -   ; -   ; 3 ; 16 ; 2 ; -   ; 4 ; 4 ; 1 
4314902;49.955;160.571;41.766;24.801;84;24.043;9.559;713;381;145;52;1;102;581;4.210;8.011;2.998;1.262;37;1.194;8.283; 103 ; 42.032 ; 19.355 ; 26.102 ; 719 ; 39.270 ; 14.594 ; 18.396 ; 2.668 ; 1.521 ; 3.318 ; 1.364 ; 236 ; 35 ; 1 ; 223 ; 54 ; 98 ; 2 ; 210 ; 53 ; 82 
4315008;126;433;89; -   ; -   ; -   ;10;3;4;1; -   ; -   ; -   ;2;11;27;14; -   ; -   ; -   ;17; -   ; 138 ; 60 ; -   ; -   ; 183 ; 52 ; -   ; 8 ; -   ; 23 ; -   ; 10 ; -   ; -   ; 2 ; 2 ; -   ; -   ; 2 ; 1 ; -   
4315057;90;209;32; -   ; -   ; -   ;8;2;2;1; -   ; -   ; -   ;2;8;13;10; -   ; -   ; -   ;10; -   ; -   ; 104 ; -   ; -   ; 105 ; -   ; -   ; 4 ; -   ; 9 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
4315073;42;154;41; -   ; -   ; -   ;4;1;3;1; -   ; -   ; -   ;2;4;18;9; -   ; -   ; -   ;11; -   ; 20 ; 52 ; -   ; -   ; 82 ; -   ; -   ; 5 ; -   ; 13 ; -   ; 7 ; -   ; -   ; 2 ; 1 ; -   ; -   ; 2 ; -   ; -   
4315107;441;1.209;351;92; -   ;105;67;7;9;3;1; -   ;1;11;22;95;48;16; -   ;13;80; -   ; 373 ; 234 ; -   ; -   ; 423 ; 179 ; -   ; 33 ; -   ; 69 ; -   ; 25 ; -   ; -   ; 4 ; 5 ; -   ; -   ; 4 ; 4 ; -   
4315131;81;192;31; -   ; -   ; -   ;8;1;2;1; -   ; -   ; -   ;2;5;25;13; -   ; -   ; -   ;18; -   ; 54 ; 44 ; -   ; -   ; 59 ; 35 ; -   ; 12 ; -   ; 18 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
4315149;186;286;43; -   ; -   ; -   ;6;2;4;1; -   ; -   ; -   ;1;17;27;11; -   ; -   ; -   ;13; -   ; -   ; 140 ; -   ; -   ; 146 ; -   ; -   ; 14 ; -   ; 15 ; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
4315156;151;618;182; -   ; -   ; -   ;34;7;12;1; -   ; -   ; -   ;8;16;54;19; -   ; -   ; -   ;44; -   ; 146 ; 172 ; -   ; -   ; 158 ; 142 ; -   ; 14 ; -   ; 45 ; -   ; 30 ; -   ; -   ; 4 ; 8 ; -   ; -   ; 4 ; 3 ; -   
4315172;74;183;44; -   ; -   ; -   ;6;2;2;1; -   ; -   ; -   ;2;8;18;10; -   ; -   ; -   ;15; -   ; -   ; 106 ; -   ; -   ; 77 ; -   ; -   ; 7 ; -   ; 12 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
4315206;128;344;105; -   ; -   ; -   ;29;2;3;1; -   ; -   ; -   ;4;15;24;14; -   ; -   ; -   ;26; -   ; 49 ; 132 ; -   ; -   ; 163 ; -   ; -   ; 10 ; -   ; 14 ; -   ; 6 ; -   ; -   ; 1 ; 1 ; -   ; -   ; 2 ; -   ; -   
4315305;1.180;2.979;738;106; -   ;635;348;13;15;2;1; -   ;5;22;89;196;55;30; -   ;43;200; -   ; 1.112 ; 388 ; 99 ; -   ; 1.124 ; 241 ; 15 ; 74 ; 13 ; 119 ; 7 ; 3 ; -   ; -   ; 8 ; 5 ; 2 ; -   ; 8 ; 4 ; 1 
4315313;81;186;49; -   ; -   ;12;14;1;2;1; -   ; -   ;1;1;6;25;13; -   ; -   ;8;17; -   ; -   ; 98 ; -   ; -   ; 88 ; -   ; -   ; 12 ; -   ; 13 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
4315321;58;320;66; -   ; -   ;35;14;3;4;1; -   ; -   ;1;4;4;36;13; -   ; -   ;12;31; -   ; 69 ; 88 ; -   ; -   ; 69 ; 94 ; -   ; 11 ; -   ; 28 ; -   ; 4 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 3 ; -   
4315354;191;433;93; -   ; -   ; -   ;32;4;5;1; -   ; -   ; -   ;5;10;36;12; -   ; -   ; -   ;32; -   ; 76 ; 153 ; -   ; -   ; 66 ; 138 ; -   ; 18 ; -   ; 25 ; -   ; 7 ; -   ; -   ; 1 ; 4 ; -   ; -   ; 1 ; 2 ; -   
4315404;401;1.672;396;25; -   ;197;57;15;16;3;1; -   ;5;11;36;144;52;13; -   ;41;77; -   ; 551 ; 256 ; -   ; -   ; 724 ; 141 ; -   ; 53 ; -   ; 104 ; -   ; 12 ; -   ; -   ; 11 ; 5 ; -   ; -   ; 9 ; 2 ; -   
4315453;47;164;52; -   ; -   ; -   ;2;1;3;1; -   ; -   ; -   ;1;4;15;9; -   ; -   ; -   ;7; -   ; 55 ; 26 ; -   ; -   ; 83 ; -   ; -   ; 3 ; -   ; 14 ; -   ; 6 ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; -   ; -   
4315503;516;1.602;313; -   ; -   ;217;52;11;12;1; -   ; -   ;2;12;53;110;21; -   ; -   ;21;100; -   ; 342 ; 532 ; -   ; -   ; 350 ; 378 ; -   ; 44 ; -   ; 73 ; -   ; 18 ; -   ; -   ; 3 ; 9 ; -   ; -   ; 2 ; 5 ; -   
4315552;89;330;93; -   ; -   ;65;54;5;7;1; -   ; -   ;2;6;10;50;13; -   ; -   ;13;38; -   ; 89 ; 70 ; -   ; -   ; 96 ; 75 ; -   ; 12 ; -   ; 45 ; -   ; 36 ; -   ; -   ; 3 ; 4 ; -   ; -   ; 3 ; 4 ; -   
4315602;6.028;26.030;6.273;2.436; -   ;4.702;2.167;94;98;22;11; -   ;28;120;502;1.488;517;247; -   ;294;1.566; -   ; 3.431 ; 9.141 ; 2.277 ; -   ; 3.802 ; 5.803 ; 1.576 ; 673 ; 152 ; 731 ; 127 ; 16 ; -   ; -   ; 27 ; 55 ; 15 ; -   ; 22 ; 30 ; 10 
4315701;1.481;4.420;1.054;170; -   ;499;542;29;30;6;1; -   ;2;40;96;259;90;21; -   ;29;277; -   ; 1.544 ; 592 ; 169 ; -   ; 1.562 ; 440 ; 113 ; 82 ; 12 ; 171 ; 16 ; 27 ; -   ; -   ; 14 ; 14 ; 1 ; -   ; 12 ; 6 ; 1 
4315750;236;568;122; -   ; -   ; -   ;11;7;9;1; -   ; -   ; -   ;5;26;40;12; -   ; -   ; -   ;27; -   ; 112 ; 189 ; -   ; -   ; 131 ; 136 ; -   ; 21 ; -   ; 21 ; -   ; 1 ; -   ; -   ; 2 ; 6 ; -   ; -   ; 1 ; 2 ; -   
4315800;582;1.155;316; -   ; -   ;53;48;10;6;3; -   ; -   ;1;7;93;86;45; -   ; -   ;9;74; -   ; 66 ; 354 ; 221 ; -   ; 118 ; 255 ; 141 ; 27 ; 26 ; 34 ; 29 ; 1 ; -   ; -   ; 1 ; 3 ; 2 ; -   ; 1 ; 3 ; 2 
4315909;295;701;198; -   ; -   ;124;121;3;6;1; -   ; -   ;3;7;18;60;19; -   ; -   ;21;69; -   ; 166 ; 167 ; 14 ; -   ; 205 ; 149 ; -   ; 21 ; 1 ; 37 ; 2 ; 2 ; 2 ; -   ; 2 ; 3 ; 1 ; -   ; 2 ; 2 ; -   
4315958;49;255;75; -   ; -   ; -   ;48;3;5;1; -   ; -   ; -   ;4;4;34;8; -   ; -   ; -   ;35; -   ; 66 ; 63 ; -   ; -   ; 90 ; 36 ; -   ; 6 ; -   ; 31 ; -   ; 11 ; -   ; -   ; 2 ; 3 ; -   ; -   ; 2 ; 2 ; -   
4316006;1.150;2.609;637;226; -   ;126;63;18;16;2;1; -   ;2;16;91;116;53;24; -   ;19;98; -   ; 316 ; 919 ; 165 ; -   ; 278 ; 792 ; 139 ; 57 ; 8 ; 57 ; 18 ; 6 ; -   ; -   ; 3 ; 11 ; 2 ; -   ; 2 ; 5 ; 2 
4316105;377;999;261; -   ; -   ;39;96;6;7;2; -   ; -   ;1;7;30;78;33; -   ; -   ;11;73; -   ; 405 ; 128 ; -   ; -   ; 419 ; 47 ; -   ; 29 ; -   ; 51 ; -   ; 6 ; -   ; -   ; 5 ; 2 ; -   ; -   ; 4 ; 1 ; -   
4316204;237;482;183;64; -   ; -   ;20;2;4;1;1; -   ; -   ;3;16;49;30;17; -   ; -   ;40; -   ; 119 ; 149 ; -   ; -   ; 110 ; 104 ; -   ; 16 ; -   ; 36 ; -   ; 7 ; -   ; -   ; 3 ; 1 ; -   ; -   ; 2 ; 1 ; -   
4316303;193;758;149; -   ; -   ;45;59;6;9;1; -   ; -   ;1;8;23;70;19; -   ; -   ;10;64; -   ; 143 ; 253 ; -   ; -   ; 173 ; 189 ; -   ; 28 ; -   ; 57 ; -   ; 27 ; -   ; -   ; 5 ; 4 ; -   ; -   ; 5 ; 4 ; -   
4316402;992;4.759;1.350;325; -   ;751;371;14;23;3;3; -   ;5;20;86;259;79;26; -   ;44;247; -   ; 1.556 ; 766 ; 171 ; -   ; 1.569 ; 659 ; 38 ; 89 ; 20 ; 150 ; 14 ; 11 ; -   ; -   ; 10 ; 11 ; 2 ; -   ; 10 ; 5 ; 1 
4316428;111;290;65; -   ; -   ; -   ;9;1;5;1; -   ; -   ; -   ;5;8;32;16; -   ; -   ; -   ;23; -   ; 83 ; 71 ; -   ; -   ; 136 ; -   ; -   ; 11 ; -   ; 25 ; -   ; 5 ; -   ; -   ; 2 ; 3 ; -   ; -   ; 2 ; -   ; -   
4316436;134;234;83; -   ; -   ;24;18;2;2;1; -   ; -   ;1;3;7;27;13; -   ; -   ;9;26; -   ; 62 ; 71 ; -   ; -   ; 57 ; 44 ; -   ; 12 ; -   ; 18 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
4316451;429;1.502;319;284; -   ;228;162;10;12;2;1; -   ;4;11;40;120;43;31; -   ;29;112; -   ; 376 ; 426 ; -   ; -   ; 413 ; 287 ; -   ; 61 ; -   ; 73 ; -   ; 9 ; -   ; -   ; 4 ; 7 ; -   ; -   ; 4 ; 4 ; -   
4316477;128;237;55; -   ; -   ; -   ;29;1;2;1; -   ; -   ; -   ;3;8;27;11; -   ; -   ; -   ;26; -   ; 69 ; 41 ; -   ; -   ; 75 ; 52 ; -   ; 10 ; -   ; 17 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
4316501;321;758;312; -   ; -   ;15;18;2;7;1; -   ; -   ;1;7;20;61;20; -   ; -   ;5;45; -   ; 113 ; 282 ; -   ; -   ; 241 ; 122 ; -   ; 30 ; -   ; 38 ; -   ; 10 ; -   ; -   ; 4 ; 3 ; -   ; -   ; 2 ; 2 ; -   
4316600;652;1.529;449; -   ; -   ;242;119;11;12;1; -   ; -   ;3;11;68;116;32; -   ; -   ;25;103; -   ; 303 ; 481 ; -   ; -   ; 336 ; 407 ; 2 ; 60 ; -   ; 83 ; 2 ; 21 ; -   ; -   ; 6 ; 5 ; -   ; -   ; 6 ; 4 ; 1 
4317103;3.292;10.651;2.882;1.482; -   ;1.667;1.670;52;53;16;6; -   ;14;61;240;649;261;122; -   ;111;721; -   ; 3.416 ; 1.574 ; 685 ; -   ; 3.418 ; 1.084 ; 474 ; 252 ; 44 ; 387 ; 36 ; 43 ; -   ; -   ; 25 ; 24 ; 4 ; -   ; 25 ; 15 ; 2 
4316709;376;1.004;305; -   ; -   ;71;86;7;9;1; -   ; -   ;2;10;23;89;26; -   ; -   ;9;75; -   ; 206 ; 286 ; 38 ; -   ; 210 ; 264 ; -   ; 35 ; 4 ; 55 ; 2 ; 7 ; 2 ; -   ; 3 ; 4 ; 2 ; -   ; 2 ; 4 ; -   
4316733;58;165;50; -   ; -   ; -   ;9;2;2;1; -   ; -   ; -   ;2;5;16;8; -   ; -   ; -   ;20; -   ; -   ; 75 ; -   ; -   ; -   ; 90 ; -   ; 9 ; -   ; 11 ; -   ; 2 ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
4316758;331;703;187; -   ; -   ; -   ;33;5;5;1; -   ; -   ; -   ;4;57;45;18; -   ; -   ; -   ;37; -   ; 163 ; 230 ; -   ; -   ; 242 ; 68 ; -   ; 13 ; -   ; 33 ; -   ; 8 ; -   ; -   ; 1 ; 4 ; -   ; -   ; 1 ; 1 ; -   
4316808;6.252;14.076;3.612;1.359;1;1.561;1.065;87;49;15;9;1;6;65;391;859;298;99;5;91;828; -   ; 2.945 ; 3.078 ; 1.560 ; -   ; 3.216 ; 2.403 ; 874 ; 353 ; 105 ; 463 ; 88 ; 57 ; -   ; -   ; 19 ; 25 ; 5 ; -   ; 19 ; 22 ; 4 
4316972;61;311;36; -   ; -   ; -   ;31;1;3;1; -   ; -   ; -   ;2;7;35;8; -   ; -   ; -   ;32; -   ; 35 ; 127 ; -   ; -   ; 70 ; 79 ; -   ; 15 ; -   ; 23 ; -   ; -   ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; 1 ; -   
4316907;10.023;31.017;8.243;4.365; -   ;4.587;1.872;104;108;40;9; -   ;39;134;591;1.717;850;306; -   ;412;1.896; -   ; 4.907 ; 7.299 ; 4.812 ; 429 ; 5.090 ; 5.193 ; 3.287 ; 545 ; 272 ; 842 ; 255 ; 54 ; 9 ; -   ; 33 ; 54 ; 18 ; 1 ; 34 ; 46 ; 15 
4316956;363;560;166; -   ; -   ; -   ;9;3;6;1; -   ; -   ; -   ;3;26;40;15; -   ; -   ; -   ;23; -   ; 91 ; 191 ; -   ; -   ; 149 ; 129 ; -   ; 19 ; -   ; 33 ; -   ; 11 ; -   ; -   ; 2 ; 4 ; -   ; -   ; 2 ; 2 ; -   
4317202;3.776;8.127;2.928;2.699; -   ;2.611;565;43;35;14;8; -   ;9;52;178;554;264;182; -   ;85;553; -   ; 1.631 ; 1.686 ; 999 ; -   ; 1.769 ; 1.302 ; 740 ; 244 ; 90 ; 275 ; 90 ; 11 ; 8 ; -   ; 15 ; 13 ; 7 ; -   ; 15 ; 12 ; 7 
4317251;36;126;35; -   ; -   ; -   ;1;1;4;1; -   ; -   ; -   ;1;8;16;7; -   ; -   ; -   ;7; -   ; 38 ; 25 ; -   ; -   ; 63 ; -   ; -   ; 2 ; -   ; 14 ; -   ; 6 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; -   ; -   
4317301;1.291;3.902;1.189;74; -   ;315;315;20;22;5;1; -   ;4;28;113;297;90;7; -   ;38;324; -   ; 554 ; 1.226 ; 287 ; -   ; 698 ; 972 ; 165 ; 123 ; 21 ; 176 ; 19 ; 13 ; -   ; -   ; 4 ; 16 ; 2 ; -   ; 4 ; 13 ; 2 
4317004;196;951;225;49; -   ;128;21;6;8;1;1; -   ;1;4;16;73;24;7; -   ;23;46; -   ; 198 ; 283 ; -   ; -   ; 298 ; 172 ; -   ; 35 ; -   ; 49 ; -   ; 5 ; -   ; -   ; 2 ; 6 ; -   ; -   ; 2 ; 3 ; -   
4317400;2.282;5.466;1.514;1.087;1;859;421;26;28;7;3;1;5;32;139;385;168;63;1;63;352; -   ; 1.081 ; 1.233 ; 566 ; -   ; 1.528 ; 717 ; 341 ; 136 ; 56 ; 216 ; 44 ; 11 ; -   ; -   ; 14 ; 11 ; 3 ; -   ; 14 ; 9 ; 2 
4317509;3.461;9.304;2.656;1.252; -   ;2.170;665;52;45;15;7; -   ;10;60;239;603;256;144; -   ;112;600; -   ; 1.988 ; 1.892 ; 1.051 ; -   ; 2.534 ; 1.079 ; 760 ; 203 ; 84 ; 295 ; 86 ; 43 ; -   ; -   ; 16 ; 20 ; 8 ; -   ; 16 ; 13 ; 6 
4317608;1.803;4.886;1.349;169; -   ;2.057;351;39;41;5;1; -   ;4;37;252;331;90;17; -   ;57;269; -   ; 1.162 ; 1.202 ; 250 ; -   ; 1.206 ; 987 ; 79 ; 121 ; 22 ; 209 ; 13 ; 50 ; -   ; -   ; 22 ; 16 ; 3 ; -   ; 16 ; 11 ; 1 
4317707;390;1.291;257;171; -   ;211;324;8;14;3;2; -   ;2;12;44;111;54;27; -   ;21;118; -   ; 236 ; 430 ; 31 ; -   ; 317 ; 277 ; -   ; 38 ; -   ; 83 ; 5 ; 30 ; 5 ; -   ; 5 ; 8 ; 1 ; -   ; 4 ; 8 ; -   
4317558;102;210;73; -   ; -   ; -   ;7;1;2;1; -   ; -   ; -   ;2;7;21;12; -   ; -   ; -   ;15; -   ; -   ; 107 ; -   ; -   ; 103 ; -   ; -   ; 7 ; -   ; 14 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
4317756;118;249;59; -   ; -   ;10;9;1;2;1; -   ; -   ;1;2;14;24;11; -   ; -   ;7;17; -   ; -   ; 135 ; -   ; -   ; 114 ; -   ; -   ; 12 ; -   ; 14 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
4317806;764;1.625;799;555; -   ;281;253;10;11;4;2; -   ;4;14;43;113;96;60; -   ;44;156; -   ; 391 ; 403 ; 88 ; -   ; 372 ; 320 ; 51 ; 64 ; 13 ; 73 ; 11 ; 18 ; -   ; -   ; 4 ; 5 ; 2 ; -   ; 4 ; 5 ; 1 
4317905;632;1.369;342; -   ; -   ;123;27;9;7;1; -   ; -   ;1;4;44;111;29; -   ; -   ;11;56; -   ; 204 ; 532 ; -   ; -   ; 294 ; 339 ; -   ; 65 ; -   ; 73 ; -   ; 10 ; -   ; -   ; 2 ; 5 ; -   ; -   ; 2 ; 5 ; -   
4317954;102;263;68; -   ; -   ; -   ;2;1;3;1; -   ; -   ; -   ;2;5;37;14; -   ; -   ; -   ;17; -   ; 78 ; 60 ; -   ; -   ; 50 ; 75 ; -   ; 12 ; -   ; 27 ; -   ; -   ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; 2 ; -   
4318002;2.189;7.293;2.118;716; -   ;1.789;902;38;35;12;4; -   ;8;45;173;464;228;74; -   ;128;515; -   ; 1.502 ; 1.934 ; 308 ; -   ; 2.309 ; 1.059 ; 181 ; 188 ; 21 ; 278 ; 25 ; 52 ; 2 ; -   ; 13 ; 19 ; 3 ; -   ; 13 ; 10 ; 3 
