COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
3162955;1.389;3.439;1.068;71; -   ;297;44;4;5;2;1; -   ;1;4;18;60;33;34; -   ;14;67; -   ; 82 ; 424 ; -   ; -   ; 405 ; -   ; -   ; 32 ; -   ; 30 ; -   ; -   ; -   ; -   ; 1 ; 3 ; -   ; -   ; 2 ; -   ; -   
3163003;114;907;173; -   ; -   ;328;79;6;9;2;1; -   ;3;11;89;173;65;7; -   ;37;117; -   ; -   ; 1.750 ; -   ; -   ; 941 ; 748 ; -   ; 86 ; -   ; 94 ; -   ; 8 ; -   ; -   ; -   ; 7 ; -   ; -   ; 2 ; 3 ; -   
3163102;158;582;143; -   ; -   ; -   ;14;3;5;1; -   ; -   ;4;4;6;60;14; -   ; -   ;20;41; -   ; 57 ; 405 ; -   ; -   ; 346 ; 99 ; -   ; 22 ; -   ; 38 ; -   ; 14 ; -   ; -   ; 2 ; 3 ; -   ; -   ; 2 ; 2 ; -   
3163201;92;555;176; -   ; -   ; -   ;20;4;4;1; -   ; -   ; -   ;6;15;42;21; -   ; -   ; -   ;27; -   ; -   ; 299 ; -   ; -   ; 283 ; -   ; -   ; 19 ; -   ; 23 ; -   ; 2 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
3163300;229;636;179; -   ; -   ;125;9;2;3;1; -   ; -   ; -   ;3;5;38;13; -   ; -   ; -   ;29; -   ; -   ; 274 ; 5 ; -   ; 267 ; -   ; 9 ; 14 ; 3 ; 16 ; 8 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; 1 ; -   ; 1 
3163409;205;775;145; -   ; -   ;56;35;3;3;1; -   ; -   ;2;4;13;34;16; -   ; -   ;16;14; -   ; 104 ; 232 ; -   ; -   ; 300 ; -   ; -   ; 17 ; -   ; 19 ; -   ; 1 ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; -   ; -   
3163508;158;1.100;293; -   ; -   ;39;26;2;3;1; -   ; -   ;2;2;10;44;15; -   ; -   ;15;30; -   ; 132 ; 241 ; -   ; -   ; 402 ; -   ; -   ; 24 ; -   ; 23 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3163607;111;463;156; -   ; -   ;19;4;5;8;2; -   ; -   ;1;6;11;72;28; -   ; -   ;11;46; -   ; 305 ; 215 ; -   ; -   ; 426 ; 154 ; -   ; 26 ; -   ; 46 ; -   ; 13 ; -   ; -   ; 2 ; 5 ; -   ; -   ; 2 ; 1 ; -   
3163706;1.985;5.580;1.734;229; -   ;1.102;314;4;6;1; -   ; -   ;1;2;4;40;20; -   ; -   ;8;17; -   ; -   ; 222 ; -   ; -   ; 241 ; -   ; -   ; 15 ; -   ; 27 ; -   ; 10 ; -   ; -   ; -   ; 5 ; -   ; -   ; 1 ; -   ; -   
3163805;196;892;230; -   ; -   ;48;22;25;18;8;3; -   ;6;22;102;340;147;24; -   ;55;263; -   ; 619 ; 1.585 ; 752 ; -   ; 1.228 ; 772 ; 624 ; 114 ; 82 ; 108 ; 79 ; -   ; 7 ; -   ; 3 ; 6 ; 8 ; -   ; 3 ; 2 ; 4 
3163904;181;562;113; -   ; -   ;8;51;4;5;2; -   ; -   ;2;3;15;55;28; -   ; -   ;15;43; -   ; -   ; 491 ; -   ; -   ; 401 ; -   ; -   ; 27 ; -   ; 31 ; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; 2 ; -   ; -   
3164100;122;893;214;53; -   ;87;112;3;4;1; -   ; -   ;1;4;13;40;17; -   ; -   ;8;36; -   ; -   ; 302 ; 17 ; -   ; 243 ; -   ; -   ; 19 ; 3 ; 21 ; 2 ; -   ; 2 ; -   ; -   ; 2 ; 1 ; -   ; 1 ; -   ; -   
3164001;244;1.254;280; -   ; -   ;81;58;2;6;2;1; -   ;3;6;10;60;27;4; -   ;13;56; -   ; 60 ; 367 ; 13 ; -   ; 453 ; -   ; -   ; 23 ; -   ; 40 ; 2 ; 6 ; 2 ; -   ; 1 ; 3 ; 1 ; -   ; 2 ; -   ; -   
3164209;308;1.548;484; -   ; -   ;71;30;3;8;2; -   ; -   ;2;7;12;77;32; -   ; -   ;13;55; -   ; 128 ; 527 ; 20 ; -   ; 578 ; 1 ; -   ; 27 ; 4 ; 49 ; -   ; 9 ; -   ; -   ; 2 ; 4 ; 1 ; -   ; 3 ; 1 ; -   
3164308;193;834;274;66; -   ;5;29;1;11;2; -   ; -   ;2;4;19;91;41; -   ; -   ;15;46; -   ; -   ; 777 ; -   ; -   ; 771 ; -   ; -   ; 39 ; -   ; 53 ; -   ; 10 ; -   ; -   ; -   ; 9 ; -   ; -   ; 2 ; -   ; -   
3164407;159;698;200; -   ; -   ;38;9;4;7;3;1; -   ;1;5;21;75;55;11; -   ;1;56; -   ; -   ; 431 ; 38 ; -   ; 329 ; -   ; 36 ; 27 ; 12 ; 36 ; 11 ; 22 ; -   ; -   ; -   ; 4 ; 1 ; -   ; 2 ; -   ; 1 
3164431;148;461;175; -   ; -   ; -   ;11;3;4;1; -   ; -   ;1;2;8;38;17; -   ; -   ;7;22; -   ; -   ; 396 ; -   ; -   ; 302 ; -   ; -   ; 22 ; -   ; 18 ; -   ; 1 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
3164472;223;1.153;255; -   ; -   ;92;57;3;3;1; -   ; -   ; -   ;4;10;35;11; -   ; -   ; -   ;18; -   ; -   ; 232 ; -   ; -   ; -   ; 229 ; -   ; 21 ; -   ; 15 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
3164506;240;1.826;491;60; -   ;181;61;2;5;1; -   ; -   ;2;3;13;77;20; -   ; -   ;14;44; -   ; -   ; 564 ; 21 ; -   ; 239 ; 329 ; -   ; 31 ; -   ; 45 ; 4 ; 5 ; 4 ; -   ; -   ; 3 ; 1 ; -   ; 1 ; 1 ; -   
3164605;273;1.006;162; -   ; -   ;68;17;6;24;4;1; -   ;7;15;16;125;59;6; -   ;39;67; -   ; 471 ; 410 ; -   ; -   ; 945 ; -   ; -   ; 40 ; -   ; 92 ; -   ; 35 ; -   ; -   ; 5 ; 18 ; -   ; -   ; 4 ; -   ; -   
3164704;2.525;8.844;2.603;404; -   ;1.349;367;2;1;1; -   ; -   ;1;2;10;52;14; -   ; -   ;10;23; -   ; -   ; 534 ; -   ; -   ; -   ; 472 ; -   ; 27 ; -   ; 27 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3164803;46;211;63; -   ; -   ;33;1;30;29;7;4; -   ;5;33;103;440;180;54; -   ;65;360; -   ; 1.229 ; 2.869 ; 531 ; -   ; 3.248 ; 609 ; 358 ; 181 ; 51 ; 203 ; 63 ; 4 ; 2 ; -   ; 8 ; 11 ; 7 ; -   ; 9 ; 5 ; 5 
3164902;76;242;79; -   ; -   ; -   ;2;1;2;1; -   ; -   ;1;1;3;21;11; -   ; -   ;5;1; -   ; -   ; 105 ; -   ; -   ; 106 ; -   ; -   ; 10 ; -   ; 11 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3165206;253;944;240;8; -   ;127;76;1;1;1; -   ; -   ; -   ;1;6;23;10; -   ; -   ; -   ;4; -   ; -   ; 131 ; -   ; -   ; -   ; 111 ; -   ; 13 ; -   ; 12 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3165008;293;1.439;505;77; -   ;84;85;4;7;2;1; -   ;4;5;16;65;30;3; -   ;26;55; -   ; 119 ; 330 ; -   ; -   ; 495 ; -   ; -   ; 20 ; -   ; 50 ; -   ; 14 ; -   ; -   ; 2 ; 5 ; -   ; -   ; 2 ; -   ; -   
3165107;269;1.042;295; -   ; -   ;26;25;3;8;2;1; -   ;3;7;20;89;37;8; -   ;22;69; -   ; 282 ; 388 ; 10 ; -   ; 759 ; -   ; -   ; 36 ; -   ; 52 ; 2 ; 11 ; 2 ; -   ; 2 ; 4 ; 1 ; -   ; 2 ; -   ; -   
3165305;231;992;365;21; -   ;60;85;2;2;1; -   ; -   ;2;3;15;49;24; -   ; -   ;7;42; -   ; -   ; 546 ; -   ; -   ; 496 ; -   ; -   ; 26 ; -   ; 25 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3165404;229;924;275; -   ; -   ;61;78;2;3;1;1; -   ;1;4;21;58;25;4; -   ;10;50; -   ; -   ; 455 ; 16 ; -   ; 521 ; -   ; -   ; 29 ; 3 ; 26 ; 3 ; -   ; 3 ; -   ; -   ; 1 ; 1 ; -   ; 1 ; -   ; -   
3165503;136;951;325; -   ; -   ;101;82;6;7;1; -   ; -   ;2;7;21;65;24; -   ; -   ;15;60; -   ; -   ; 487 ; 6 ; -   ; 404 ; 27 ; -   ; 29 ; -   ; 41 ; 3 ; 13 ; 3 ; -   ; -   ; 5 ; 1 ; -   ; 1 ; 1 ; -   
3165537;1.171;4.712;1.056; -   ; -   ;252;82;4;10;1; -   ; -   ;2;7;6;67;26; -   ; -   ;18;61; -   ; 26 ; 383 ; -   ; -   ; 348 ; 194 ; -   ; 24 ; -   ; 48 ; -   ; 11 ; -   ; -   ; 1 ; 9 ; -   ; -   ; 1 ; 1 ; -   
3165560;24;332;96; -   ; -   ;92;13;12;14;2; -   ; -   ;2;16;114;250;66; -   ; -   ;18;210; -   ; -   ; 2.517 ; 54 ; -   ; 2.078 ; -   ; 63 ; 156 ; 10 ; 92 ; 10 ; 9 ; -   ; -   ; -   ; 11 ; 1 ; -   ; 2 ; -   ; 1 
3165578;244;954;308;80; -   ;46;27;2;4;1; -   ; -   ;2;3;3;32;14; -   ; -   ;14;18; -   ; -   ; 162 ; -   ; -   ; 142 ; -   ; 28 ; 12 ; -   ; 15 ; 11 ; 5 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; 1 
3165602;118;352;79; -   ; -   ; -   ;9;2;2;1;1; -   ;2;1;17;51;28;5; -   ;15;28; -   ; 310 ; 185 ; -   ; -   ; 279 ; 180 ; -   ; 24 ; -   ; 30 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
3165701;202;963;242; -   ; -   ;69;60;2;2;1; -   ; -   ; -   ;2;5;24;10; -   ; -   ; -   ;22; -   ; -   ; 173 ; -   ; -   ; -   ; 179 ; -   ; 13 ; -   ; 13 ; -   ; 8 ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
3165800;24;191;88;34; -   ; -   ;3;4;6;1; -   ; -   ;2;4;15;60;23; -   ; -   ;21;20; -   ; -   ; 471 ; 2 ; -   ; 490 ; -   ; -   ; 35 ; 2 ; 28 ; -   ; 4 ; -   ; -   ; -   ; 4 ; 1 ; -   ; 1 ; -   ; -   
3165909;145;742;215; -   ; -   ;9;10;1;1;1;1; -   ; -   ;1;3;13;12;6; -   ; -   ;9; -   ; -   ; 89 ; -   ; -   ; -   ; 102 ; -   ; 8 ; -   ; 7 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3166006;193;838;313;78; -   ;62;29;2;8;1; -   ; -   ;1;5;9;54;23; -   ; -   ;2;31; -   ; -   ; 368 ; -   ; -   ; 374 ; -   ; -   ; 22 ; -   ; 33 ; -   ; 9 ; -   ; -   ; -   ; 7 ; -   ; -   ; 1 ; -   ; -   
3166105;122;516;93; -   ; -   ;56;6;3;3;1;1; -   ;1;3;18;51;36;11; -   ;15;43; -   ; 25 ; 349 ; -   ; -   ; 464 ; -   ; -   ; 28 ; -   ; 24 ; -   ; -   ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; -   ; -   
3166204;162;1.218;399; -   ; -   ;13;94;2;3;1; -   ; -   ;2;2;9;33;8; -   ; -   ;10;4; -   ; -   ; 316 ; -   ; -   ; -   ; 200 ; -   ; 19 ; -   ; 16 ; -   ; 2 ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 1 ; -   
3166303;181;1.216;235; -   ; -   ;63;4;5;15;2; -   ; -   ;1;12;9;79;43; -   ; -   ;6;74; -   ; 398 ; 240 ; -   ; -   ; 580 ; -   ; -   ; 19 ; -   ; 67 ; -   ; 21 ; -   ; -   ; 3 ; 11 ; -   ; -   ; 3 ; -   ; -   
3166402;38;231;80; -   ; -   ; -   ; -   ;2;12;1; -   ; -   ;3;2;11;75;22; -   ; -   ;4;25; -   ; -   ; 668 ; -   ; -   ; 548 ; -   ; -   ; 34 ; -   ; 43 ; -   ; 16 ; -   ; -   ; -   ; 11 ; -   ; -   ; 1 ; -   ; -   
3166501;92;910;253; -   ; -   ;68;22;1;2;1; -   ; -   ; -   ; -   ;3;15;10; -   ; -   ; -   ; -   ; -   ; -   ; 112 ; -   ; -   ; -   ; 119 ; -   ; 8 ; -   ; 10 ; -   ; 7 ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
3166600;45;100; -   ; -   ; -   ; -   ; -   ;4;12;1; -   ; -   ;2;2;9;47;14; -   ; -   ;3;3; -   ; 214 ; 308 ; 21 ; -   ; 366 ; 1 ; -   ; 16 ; 1 ; 34 ; 1 ; 15 ; 1 ; -   ; 1 ; 10 ; 1 ; -   ; 1 ; 1 ; -   
3166808;452;1.603;350; -   ; -   ;137;113;1;1; -   ; -   ; -   ; -   ; -   ;2;11; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 42 ; -   ; -   ; -   ; 58 ; -   ; 6 ; -   ; 6 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3166709;294;1.354;347;34; -   ;180;83;7;10;1; -   ; -   ;3;8;50;93;25; -   ; -   ;20;95; -   ; 84 ; 672 ; 79 ; -   ; 768 ; -   ; -   ; 43 ; 8 ; 47 ; 4 ; 8 ; 4 ; -   ; 1 ; 6 ; 2 ; -   ; 2 ; -   ; -   
3166907;318;1.144;325; -   ; -   ;26;9;5;8;1;1; -   ;4;9;20;89;25;4; -   ;23;69; -   ; 273 ; 470 ; 36 ; -   ; 547 ; 28 ; -   ; 46 ; 5 ; 40 ; -   ; -   ; -   ; -   ; 2 ; 4 ; 1 ; -   ; 2 ; 1 ; -   
3166956;130;699;162; -   ; -   ;137;27;3;3;1; -   ; -   ;1;3;20;45;26; -   ; -   ;1;16; -   ; -   ; 606 ; -   ; -   ; 538 ; -   ; -   ; 24 ; -   ; 23 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
3167004;37;283;56; -   ; -   ; -   ;32;6;8;1; -   ; -   ;3;3;11;53;28; -   ; -   ;25;33; -   ; 141 ; 198 ; -   ; -   ; 225 ; 135 ; -   ; 16 ; -   ; 38 ; -   ; 8 ; -   ; -   ; 1 ; 7 ; -   ; -   ; 1 ; 2 ; -   
3167103;723;3.712;1.076;75; -   ;472;124;1;3;1; -   ; -   ; -   ;3;4;19;11; -   ; -   ; -   ;17; -   ; 39 ; 92 ; -   ; -   ; -   ; 152 ; -   ; 9 ; -   ; 11 ; -   ; 2 ; -   ; -   ; 1 ; 2 ; -   ; -   ; -   ; 1 ; -   
3167202;8.226;29.154;8.657;2.655; -   ;4.167;748;18;30;7;1; -   ;4;18;54;237;103;5; -   ;25;92; -   ; 1.039 ; 559 ; 130 ; -   ; 1.886 ; -   ; 98 ; 88 ; 11 ; 144 ; 15 ; 40 ; 4 ; -   ; 7 ; 19 ; 2 ; -   ; 8 ; -   ; 1 
3165552;259;2.485;623; -   ; -   ; -   ;79;73;75;36;10; -   ;26;71;575;1.383;660;181; -   ;328;1.030; -   ; 6.445 ; 5.792 ; 2.756 ; -   ; 8.432 ; 3.737 ; 1.992 ; 454 ; 167 ; 650 ; 206 ; 19 ; 15 ; -   ; 23 ; 26 ; 17 ; -   ; 24 ; 14 ; 13 
3167301;44;360;101; -   ; -   ; -   ;11;3;14;3; -   ; -   ; -   ;7;13;150;47; -   ; -   ; -   ;90; -   ; 825 ; 482 ; -   ; -   ; 1.131 ; 47 ; -   ; 45 ; -   ; 112 ; -   ; 32 ; -   ; -   ; 6 ; 8 ; -   ; -   ; 6 ; 1 ; -   
3167400;200;744;220;47; -   ; -   ;22;2;3;1; -   ; -   ; -   ;3;3;25;14; -   ; -   ; -   ;25; -   ; -   ; 153 ; -   ; -   ; 207 ; -   ; -   ; 11 ; -   ; 16 ; -   ; 5 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
3167509;81;379;81; -   ; -   ;11;5;1;2;1;1; -   ; -   ;3;10;41;23;5; -   ; -   ;32; -   ; -   ; 381 ; -   ; -   ; 363 ; -   ; -   ; 24 ; -   ; 19 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3167608;467;2.914;623; -   ; -   ;463;87;3;3;1; -   ; -   ;1;1;8;29;12; -   ; -   ;6;16; -   ; -   ; 215 ; -   ; -   ; -   ; 164 ; -   ; 19 ; -   ; 12 ; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 1 ; -   
3167707;251;840;231; -   ; -   ;151;55;26;27;4; -   ; -   ;7;8;26;200;79; -   ; -   ;62;67; -   ; 736 ; 818 ; 66 ; -   ; 969 ; 325 ; -   ; 77 ; 8 ; 117 ; -   ; 36 ; -   ; -   ; 5 ; 20 ; 2 ; -   ; 5 ; 1 ; -   
3167806;202;663;198; -   ; -   ;52;72;4;4;1; -   ; -   ;2;4;16;62;21; -   ; -   ;19;47; -   ; 261 ; 190 ; -   ; -   ; 298 ; 91 ; -   ; 25 ; -   ; 38 ; -   ; -   ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 3 ; -   
3167905;93;522;149; -   ; -   ;15;6;4;4;1; -   ; -   ;3;3;10;42;21; -   ; -   ;11;36; -   ; -   ; 371 ; 14 ; -   ; 278 ; -   ; -   ; 21 ; 2 ; 19 ; 1 ; 2 ; 2 ; -   ; -   ; 2 ; 1 ; -   ; 1 ; -   ; -   
3168002;1.332;4.859;1.607;369; -   ;320;288;3;4;1; -   ; -   ;1;3;4;36;18; -   ; -   ;1;24; -   ; -   ; 275 ; -   ; -   ; 247 ; -   ; -   ; 14 ; -   ; 26 ; -   ; 14 ; -   ; -   ; -   ; 3 ; -   ; -   ; 1 ; -   ; -   
3168051;75;438;77; -   ; -   ;17;9;14;12;4;4; -   ;3;17;62;213;83;35; -   ;29;191; -   ; 1.187 ; 1.099 ; 218 ; -   ; 1.772 ; 360 ; 223 ; 95 ; 20 ; 90 ; 35 ; 1 ; 1 ; -   ; 3 ; 4 ; 3 ; -   ; 3 ; 2 ; 2 
3168101;240;563;138;22; -   ;68;50;3;9;1; -   ; -   ;1;3;4;40;14; -   ; -   ;1;27; -   ; -   ; 227 ; -   ; -   ; 163 ; 48 ; -   ; 14 ; -   ; 28 ; -   ; 9 ; -   ; -   ; -   ; 8 ; -   ; -   ; 1 ; 1 ; -   
3168200;35;236;64; -   ; -   ; -   ;2;2;2;1;1; -   ;2;2;28;36;14;3; -   ;18;36; -   ; -   ; 300 ; -   ; -   ; -   ; 263 ; -   ; 25 ; -   ; 22 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
3168309;214;601;171; -   ; -   ;85;64;1;2;1; -   ; -   ; -   ;1;4;25;15; -   ; -   ; -   ;9; -   ; -   ; 113 ; -   ; -   ; -   ; 123 ; -   ; 16 ; -   ; 16 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 2 ; -   
3168408;369;1.991;565; -   ; -   ;60;34;2;2;1; -   ; -   ;2;3;9;35;14; -   ; -   ;16;34; -   ; -   ; 320 ; -   ; -   ; -   ; 281 ; -   ; 17 ; -   ; 19 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
3168507;480;1.389;411;29; -   ;191;126;11;18;6; -   ; -   ;1;10;34;148;75; -   ; -   ;12;69; -   ; 705 ; 306 ; -   ; -   ; 829 ; 151 ; -   ; 48 ; -   ; 108 ; -   ; 34 ; -   ; -   ; 8 ; 7 ; -   ; -   ; 10 ; 2 ; -   
3168606;4.508;20.553;5.765;1.618; -   ;3.291;941;9;9;2;1; -   ;3;9;48;100;38;7; -   ;24;76; -   ; 114 ; 533 ; 98 ; -   ; 573 ; -   ; 71 ; 44 ; 5 ; 37 ; 17 ; -   ; 3 ; -   ; 1 ; 5 ; 2 ; -   ; 2 ; -   ; 1 
3168705;3.312;10.281;3.780;1.230; -   ;1.235;424;63;82;23;12; -   ;17;73;274;1.083;447;94; -   ;214;785; -   ; 5.267 ; 4.276 ; 1.026 ; -   ; 7.322 ; 2.035 ; 627 ; 394 ; 84 ; 605 ; 71 ; 114 ; 10 ; -   ; 30 ; 32 ; 12 ; -   ; 29 ; 5 ; 6 
3168804;286;798;191; -   ; -   ; -   ;9;41;29;10;8; -   ;11;36;209;482;256;115; -   ;101;459; -   ; 2.442 ; 1.979 ; 930 ; -   ; 1.930 ; 2.228 ; 772 ; 191 ; 51 ; 214 ; 59 ; -   ; 6 ; -   ; 6 ; 9 ; 6 ; -   ; 7 ; 5 ; 4 
3168903;230;813;243; -   ; -   ;80;45;7;7;1; -   ; -   ; -   ;3;29;51;14; -   ; -   ; -   ;19; -   ; -   ; 423 ; -   ; -   ; 375 ; -   ; -   ; 25 ; -   ; 27 ; -   ; 17 ; -   ; -   ; -   ; 6 ; -   ; -   ; 1 ; -   ; -   
3169000;591;2.005;506; -   ; -   ;197;136;5;7;1; -   ; -   ;2;4;16;48;22; -   ; -   ;15;23; -   ; -   ; 399 ; 36 ; -   ; 378 ; -   ; -   ; 23 ; 5 ; 21 ; -   ; 5 ; -   ; -   ; -   ; 4 ; 2 ; -   ; 1 ; -   ; -   
3169059;69;443;144; -   ; -   ;14;10;8;8;2; -   ; -   ;2;8;57;112;57; -   ; -   ;26;79; -   ; 460 ; 511 ; 97 ; -   ; 872 ; -   ; 65 ; 43 ; 11 ; 51 ; 19 ; -   ; 2 ; -   ; 1 ; 2 ; 2 ; -   ; 2 ; -   ; 1 
3169109;284;878;276;33; -   ;8;47;5;7;1; -   ; -   ;1;4;7;43;14; -   ; -   ;7;25; -   ; -   ; 189 ; -   ; -   ; 85 ; 169 ; -   ; 19 ; -   ; 26 ; -   ; 6 ; -   ; -   ; -   ; 6 ; -   ; -   ; 1 ; 2 ; -   
3169208;358;1.011;226; -   ; -   ;191;72;2;4;2;1; -   ;1;5;12;50;34;5; -   ;9;40; -   ; -   ; 474 ; -   ; -   ; 404 ; -   ; -   ; 27 ; -   ; 27 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 2 ; -   ; -   
3169307;1.806;10.246;2.989;927; -   ;1.168;482;4;7;1; -   ; -   ;4;8;23;76;23; -   ; -   ;25;63; -   ; 75 ; 432 ; 66 ; -   ; 410 ; 28 ; -   ; 32 ; 7 ; 39 ; 2 ; 3 ; 2 ; -   ; 1 ; 3 ; 2 ; -   ; 2 ; 1 ; -   
3169356;1.249;4.089;1.275;918; -   ;378;157;31;36;8;7; -   ;7;39;159;547;214;68; -   ;104;493; -   ; 2.136 ; 2.565 ; 466 ; -   ; 2.338 ; 2.364 ; 377 ; 223 ; 56 ; 245 ; 72 ; 9 ; 2 ; -   ; 5 ; 16 ; 8 ; -   ; 5 ; 10 ; 6 
3169406;2.300;7.522;2.238;25; -   ;762;411;17;20;4;4; -   ;3;21;112;218;77;51; -   ;28;166; -   ; 341 ; 1.610 ; 231 ; -   ; 583 ; 1.176 ; 148 ; 93 ; 25 ; 101 ; 31 ; 1 ; 3 ; -   ; 2 ; 11 ; 5 ; -   ; 3 ; 6 ; 2 
3169505;291;1.086;238; -   ; -   ;212;25;26;22;7;1; -   ;6;25;85;331;141;4; -   ;72;286; -   ; 1.118 ; 2.123 ; 496 ; -   ; 2.874 ; 596 ; 315 ; 134 ; 41 ; 153 ; 31 ; 3 ; -   ; -   ; 3 ; 11 ; 4 ; -   ; 7 ; 2 ; 3 
3169604;800;3.099;839; -   ; -   ;437;286;2;6;2; -   ; -   ;5;7;17;59;28; -   ; -   ;37;47; -   ; 46 ; 545 ; -   ; -   ; 495 ; -   ; -   ; 30 ; -   ; 33 ; -   ; 4 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 2 ; -   ; -   
3169703;889;2.904;780;246; -   ;545;120;14;14;3; -   ; -   ;4;16;51;191;70; -   ; -   ;54;182; -   ; 534 ; 961 ; 203 ; -   ; 946 ; 333 ; 122 ; 85 ; 25 ; 79 ; 21 ; 3 ; -   ; -   ; 3 ; 7 ; 3 ; -   ; 3 ; 2 ; 2 
3169802;123;700;177; -   ; -   ; -   ;36;10;18;4;3; -   ;5;14;53;174;76;25; -   ;46;140; -   ; 815 ; 520 ; 38 ; -   ; 1.157 ; 335 ; 39 ; 81 ; 14 ; 90 ; 11 ; 22 ; -   ; -   ; 4 ; 11 ; 1 ; -   ; 4 ; 3 ; 1 
3169901;4.212;13.325;3.656;907;100;3.377;427;1;2;1; -   ; -   ; -   ;2;8;36;16; -   ; -   ; -   ;27; -   ; -   ; 345 ; -   ; -   ; 355 ; -   ; -   ; 21 ; -   ; 20 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3170008;527;2.217;628;73; -   ;129;51;33;40;13;9;2;10;32;249;666;258;63;14;153;320; -   ; 2.567 ; 2.794 ; 1.209 ; -   ; 5.364 ; 325 ; 1.066 ; 221 ; 112 ; 294 ; 105 ; 12 ; 5 ; -   ; 13 ; 13 ; 10 ; -   ; 15 ; 2 ; 9 
3170057;487;1.771;431; -   ; -   ;114;110;7;17;2;1; -   ;3;14;44;150;52;7; -   ;29;89; -   ; 332 ; 771 ; -   ; -   ; 1.114 ; -   ; -   ; 50 ; -   ; 109 ; -   ; 41 ; -   ; -   ; 5 ; 12 ; -   ; -   ; 5 ; -   ; -   
3170107;12.160;35.908;11.402;4.666; -   ;6.233;1.172;8;7;3; -   ; -   ;3;9;22;99;49; -   ; -   ;21;68; -   ; 465 ; 430 ; 9 ; -   ; 867 ; -   ; -   ; 41 ; -   ; 60 ; 1 ; 15 ; 1 ; -   ; 4 ; 2 ; 1 ; -   ; 4 ; -   ; -   
3170206;26.781;78.295;23.738;5.822; -   ;9.094;2.944;95;96;37;26; -   ;31;107;1.285;1.842;881;297; -   ;386;1.297; -   ; 7.277 ; 8.536 ; 3.571 ; -   ; 7.305 ; 6.652 ; 2.567 ; 800 ; 270 ; 785 ; 249 ; 3 ; -   ; -   ; 27 ; 29 ; 27 ; -   ; 31 ; 29 ; 20 
