COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
3512704;216;524;186; -   ; -   ;21;27;2;1;1; -   ; -   ;1;3;13;29;11; -   ; -   ;8;32; -   ; -   ; 290 ; -   ; -   ; -   ; 234 ; -   ; 16 ; -   ; 16 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3512803;2.539;7.498;2.292;203; -   ;419;717;22;19;7;2; -   ;2;29;124;425;137;31; -   ;34;420; -   ; -   ; 4.249 ; 391 ; -   ; 724 ; 1.933 ; 201 ; 223 ; 34 ; 157 ; 49 ; 14 ; 13 ; -   ; -   ; 11 ; 4 ; -   ; 3 ; 5 ; 3 
3512902;265;835;225; -   ; -   ; -   ;16;3;3;1; -   ; -   ; -   ;2;29;54;16; -   ; -   ; -   ;34; -   ; -   ; 444 ; -   ; -   ; 174 ; 217 ; -   ; 25 ; -   ; 39 ; -   ; 6 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; 1 ; -   
3513009;11.364;38.495;12.262;1.288; -   ;2.258;1.094;132;141;43;8; -   ;16;146;912;1.924;817;106; -   ;159;1.413; -   ; 230 ; 16.355 ; 5.253 ; -   ; 10.301 ; 2.406 ; 3.950 ; 642 ; 442 ; 636 ; 398 ; 15 ; 23 ; -   ; 1 ; 66 ; 44 ; -   ; 28 ; 6 ; 32 
3513108;1.461;4.342;1.115; -   ; -   ;334;107;15;12;6; -   ; -   ;3;13;113;267;116; -   ; -   ;38;154; -   ; -   ; 2.071 ; 326 ; -   ; 1.329 ; 448 ; 168 ; 109 ; 28 ; 115 ; 39 ; -   ; 8 ; -   ; -   ; 4 ; 4 ; -   ; 4 ; 1 ; 3 
3513207;455;1.078;357; -   ; -   ; -   ;28;3;2;1; -   ; -   ; -   ;4;30;60;23; -   ; -   ; -   ;55; -   ; -   ; 600 ; -   ; -   ; -   ; 478 ; -   ; 35 ; -   ; 27 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3513306;99;187;82; -   ; -   ;15;11;1;2;1; -   ; -   ;2;1;5;19;15; -   ; -   ;9;14; -   ; 94 ; 18 ; -   ; -   ; 75 ; -   ; -   ; 10 ; -   ; 10 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3513405;3.023;9.503;3.448;1.166; -   ;755;638;39;43;17;2; -   ;5;41;266;612;290;75; -   ;76;535; -   ; -   ; 3.598 ; 1.867 ; -   ; 1.378 ; 1.340 ; 1.320 ; 208 ; 136 ; 220 ; 133 ; 10 ; 6 ; -   ; -   ; 19 ; 15 ; -   ; 6 ; 6 ; 12 
3513504;6.332;16.273;5.594;1.885; -   ;2.314;726;50;45;12;6; -   ;11;67;577;927;323;155; -   ;159;968; -   ; 1.228 ; 6.793 ; 1.042 ; -   ; 2.373 ; 4.178 ; 659 ; 463 ; 68 ; 403 ; 61 ; 18 ; -   ; -   ; 5 ; 27 ; 8 ; -   ; 9 ; 10 ; 6 
3513603;555;2.686;878; -   ; -   ;83;166;10;59;5; -   ; -   ;3;15;47;217;78; -   ; -   ;17;125; -   ; 347 ; 933 ; 208 ; -   ; 1.117 ; -   ; 81 ; 50 ; 17 ; 141 ; 27 ; 64 ; 7 ; -   ; 27 ; 22 ; 3 ; -   ; 7 ; -   ; 2 
3513702;1.382;3.484;1.154; -   ; -   ;244;117;18;14;5; -   ; -   ;3;21;83;187;72; -   ; -   ;19;140; -   ; -   ; 1.563 ; 432 ; -   ; -   ; 1.176 ; 313 ; 81 ; 27 ; 56 ; 40 ; -   ; 2 ; -   ; -   ; 5 ; 4 ; -   ; -   ; 5 ; 3 
3513801;17.625;55.329;20.402;1.279; -   ;5.771;2.571;96;119;57;5; -   ;28;151;1.212;2.456;1.087;99; -   ;323;2.577; -   ; 13.412 ; 13.572 ; 4.786 ; -   ; 20.148 ; 28 ; 3.383 ; 1.064 ; 267 ; 999 ; 277 ; 7 ; 27 ; -   ; 26 ; 27 ; 31 ; -   ; 37 ; 1 ; 22 
3513850;87;169;46; -   ; -   ; -   ;6;1;2;1; -   ; -   ; -   ;2;5;21;14; -   ; -   ; -   ;17; -   ; 85 ; 20 ; -   ; -   ; 64 ; -   ; -   ; 14 ; -   ; 14 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3513900;401;1.165;387;18; -   ; -   ;40;7;7;1;1; -   ; -   ;8;33;92;23;2; -   ; -   ;40; -   ; -   ; 615 ; -   ; -   ; 250 ; 300 ; -   ; 38 ; -   ; 68 ; -   ; 17 ; -   ; -   ; -   ; 6 ; -   ; -   ; 1 ; 4 ; -   
3514007;453;981;285; -   ; -   ;208;28;3;4;1; -   ; -   ;2;7;38;72;33; -   ; -   ;24;56; -   ; 461 ; 120 ; -   ; -   ; 400 ; -   ; -   ; 41 ; -   ; 33 ; -   ; -   ; -   ; -   ; 2 ; 1 ; -   ; -   ; 1 ; -   ; -   
3514106;1.033;3.261;893; -   ; -   ;290;127;10;10;4; -   ; -   ;2;12;72;197;77; -   ; -   ;27;151; -   ; -   ; 1.724 ; 192 ; -   ; 742 ; 487 ; 116 ; 98 ; 23 ; 82 ; 30 ; -   ; 4 ; -   ; -   ; 5 ; 3 ; -   ; 2 ; 3 ; 2 
3514205;88;268;65; -   ; -   ;49;4;1;2;1; -   ; -   ;1;1;5;26;10; -   ; -   ;12;17; -   ; -   ; 142 ; -   ; -   ; 126 ; -   ; -   ; 12 ; -   ; 14 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3514304;286;948;357; -   ; -   ;20;56;3;5;1; -   ; -   ;1;6;29;70;19; -   ; -   ;4;53; -   ; -   ; 513 ; 10 ; -   ; 172 ; 246 ; 7 ; 40 ; 2 ; 29 ; 3 ; -   ; 2 ; -   ; -   ; 3 ; 1 ; -   ; 1 ; 1 ; 1 
3514403;2.105;4.596;1.507;886; -   ;453;216;20;17;8;6; -   ;4;23;263;327;152;70; -   ;46;264; -   ; -   ; 1.986 ; 498 ; -   ; 1.561 ; 74 ; 477 ; 145 ; 43 ; 109 ; 61 ; 11 ; 7 ; -   ; -   ; 9 ; 4 ; -   ; 4 ; 2 ; 3 
3514502;486;1.402;475;42; -   ; -   ;53;4;7;3;1; -   ; -   ;7;41;99;51;3; -   ; -   ;57; -   ; -   ; 672 ; 90 ; -   ; 477 ; -   ; 163 ; 49 ; 8 ; 30 ; 23 ; -   ; 4 ; -   ; -   ; 3 ; 2 ; -   ; 1 ; -   ; 2 
3514601;390;1.129;344; -   ; -   ;18;37;4;4;1; -   ; -   ;1;4;25;60;23; -   ; -   ;7;51; -   ; -   ; 640 ; 37 ; -   ; -   ; 436 ; 16 ; 29 ; 12 ; 24 ; 10 ; -   ; -   ; -   ; -   ; 2 ; 1 ; -   ; -   ; 1 ; 1 
3514700;312;737;248; -   ; -   ; -   ;7;2;2;1; -   ; -   ; -   ;3;21;44;18; -   ; -   ; -   ;20; -   ; -   ; 426 ; -   ; -   ; 311 ; -   ; -   ; 23 ; -   ; 21 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3514809;593;2.232;792; -   ; -   ;104;41;25;25;5; -   ; -   ;3;16;38;145;58; -   ; -   ;27;90; -   ; 15 ; 1.233 ; -   ; -   ; 984 ; -   ; -   ; 75 ; -   ; 82 ; -   ; 20 ; -   ; -   ; 1 ; 18 ; -   ; -   ; 7 ; -   ; -   
3514908;751;2.224;708; -   ; -   ;131;53;4;5;2; -   ; -   ;2;8;44;107;34; -   ; -   ;13;89; -   ; -   ; 1.217 ; -   ; -   ; -   ; 1.007 ; -   ; 65 ; -   ; 50 ; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; -   ; 3 ; -   
3514924;151;329;128; -   ; -   ; -   ;15;1;1;1; -   ; -   ; -   ;2;9;22;13; -   ; -   ; -   ;27; -   ; -   ; 193 ; -   ; -   ; -   ; 136 ; -   ; 15 ; -   ; 12 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3514957;108;225;58; -   ; -   ;20;5;1;2;1; -   ; -   ;1;3;10;22;13; -   ; -   ;10;15; -   ; -   ; 110 ; -   ; -   ; 115 ; -   ; -   ; 10 ; -   ; 12 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3515004;13.007;36.479;12.655;1.151;53;3.309;1.032;75;87;36;2;2;22;102;774;1.740;727;81;8;227;1.647; -   ; 4.877 ; 12.553 ; 2.461 ; -   ; 14.432 ; 1.106 ; 1.050 ; 773 ; 165 ; 792 ; 113 ; 17 ; -   ; -   ; 15 ; 21 ; 21 ; -   ; 38 ; 3 ; 13 
3515103;3.648;10.312;3.891; -   ; -   ;500;214;40;42;14; -   ; -   ;3;42;264;557;254; -   ; -   ;45;398; -   ; 2.550 ; 1.952 ; 1.164 ; -   ; 3.698 ; 315 ; 633 ; 203 ; 75 ; 271 ; 70 ; 13 ; -   ; -   ; 10 ; 15 ; 7 ; -   ; 13 ; 2 ; 6 
3515129;143;309;100; -   ; -   ;14;6;1;1;1; -   ; -   ;1;3;12;20;15; -   ; -   ;8;21; -   ; -   ; 166 ; -   ; -   ; -   ; 143 ; -   ; 12 ; -   ; 10 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3515152;859;2.569;950; -   ; -   ;176;173;7;6;2; -   ; -   ;2;6;100;136;49; -   ; -   ;23;126; -   ; -   ; 1.177 ; 338 ; -   ; 782 ; -   ; 272 ; 64 ; 19 ; 34 ; 22 ; -   ; 6 ; -   ; -   ; 3 ; 2 ; -   ; 1 ; -   ; 1 
3515186;1.810;4.525;1.799;821; -   ;214;220;23;19;8;2; -   ;3;18;124;270;151;61; -   ;35;208; -   ; 830 ; 1.129 ; 513 ; -   ; 1.652 ; -   ; 401 ; 112 ; 49 ; 102 ; 52 ; 5 ; 7 ; -   ; 5 ; 4 ; 6 ; -   ; 6 ; -   ; 5 
3515194;231;627;167; -   ; -   ;77;15;2;2;1; -   ; -   ;2;4;8;38;21; -   ; -   ;13;24; -   ; -   ; 345 ; -   ; -   ; 282 ; -   ; -   ; 19 ; -   ; 19 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3557303;409;1.512;354; -   ; -   ;96;105;9;4;1; -   ; -   ;2;9;26;79;22; -   ; -   ;20;67; -   ; -   ; 790 ; 26 ; -   ; -   ; 671 ; 25 ; 46 ; 3 ; 30 ; 6 ; -   ; 5 ; -   ; -   ; 2 ; 1 ; -   ; -   ; 1 ; 1 
3515202;346;945;220; -   ; -   ;17;58;3;4;2; -   ; -   ;1;4;20;70;34; -   ; -   ;2;54; -   ; -   ; 460 ; 38 ; -   ; 354 ; -   ; 93 ; 30 ; 11 ; 21 ; 19 ; -   ; 7 ; -   ; -   ; 1 ; 2 ; -   ; 1 ; -   ; 2 
3515301;172;350;115; -   ; -   ;13;2;1;2;1; -   ; -   ;1;2;13;33;18; -   ; -   ;7;18; -   ; -   ; 206 ; -   ; -   ; 144 ; -   ; -   ; 13 ; -   ; 20 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3515350;324;1.152;447; -   ; -   ;93;31;5;10;5; -   ; -   ;3;10;21;107;58; -   ; -   ;18;73; -   ; -   ; 619 ; -   ; -   ; 533 ; -   ; -   ; 50 ; -   ; 62 ; -   ; -   ; -   ; -   ; -   ; 5 ; -   ; -   ; 5 ; -   ; -   
3515400;913;2.113;705; -   ; -   ;60;196;10;6;3; -   ; -   ;3;6;54;132;55; -   ; -   ;13;92; -   ; -   ; 1.015 ; 208 ; -   ; 780 ; -   ; 110 ; 63 ; 20 ; 45 ; 23 ; -   ; 9 ; -   ; -   ; 2 ; 2 ; -   ; 2 ; -   ; 2 
3515608;195;633;174; -   ; -   ;20;32;2;3;1; -   ; -   ;2;3;11;43;14; -   ; -   ;8;33; -   ; -   ; 341 ; -   ; -   ; -   ; 292 ; -   ; 29 ; -   ; 17 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 2 ; -   
3515509;3.255;7.132;2.837;1.026; -   ;256;296;25;27;16;2; -   ;3;33;177;476;278;75; -   ;24;341; -   ; 231 ; 2.816 ; 851 ; -   ; 2.448 ; 133 ; 653 ; 180 ; 56 ; 218 ; 83 ; 9 ; 14 ; -   ; 3 ; 9 ; 7 ; -   ; 10 ; 1 ; 6 
3515657;84;213;59; -   ; -   ; -   ;6;2;2;1; -   ; -   ; -   ;3;4;19;9; -   ; -   ; -   ;14; -   ; -   ; 122 ; -   ; -   ; 91 ; -   ; -   ; 9 ; -   ; 10 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3515707;8.495;22.254;8.641;906; -   ;1.555;590;55;51;24;4; -   ;11;63;351;1.001;533;70; -   ;117;900; -   ; 5 ; 11.887 ; 1.264 ; -   ; 6.736 ; 1.641 ; 721 ; 436 ; 70 ; 474 ; 75 ; 11 ; 11 ; -   ; 2 ; 25 ; 7 ; -   ; 19 ; 5 ; 4 
3515806;57;161;52; -   ; -   ;29;6;2;1;1; -   ; -   ;2;2;5;12;8; -   ; -   ;14;17; -   ; -   ; 87 ; -   ; -   ; -   ; 74 ; -   ; 7 ; -   ; 7 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
3515905;105;270;103; -   ; -   ; -   ;13;1;2;1; -   ; -   ; -   ;2;8;28;15; -   ; -   ; -   ;24; -   ; -   ; 148 ; -   ; -   ; 122 ; -   ; -   ; 13 ; -   ; 15 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3516002;399;1.144;338; -   ; -   ;263;15;4;3;1; -   ; -   ;2;3;24;74;24; -   ; -   ;22;47; -   ; -   ; 658 ; -   ; -   ; 486 ; -   ; -   ; 42 ; -   ; 35 ; -   ; 5 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
3516101;128;362;107; -   ; -   ;12;6;1;3;1; -   ; -   ;1;2;8;27;12; -   ; -   ;2;14; -   ; 150 ; 33 ; -   ; -   ; 179 ; -   ; -   ; 15 ; -   ; 13 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3516200;15.773;40.144;15.927;3.107; -   ;2.686;1.420;167;126;56;10; -   ;6;144;1.022;2.263;1.044;225; -   ;72;1.897; -   ; 6.651 ; 11.853 ; 4.398 ; -   ; 14.277 ; -   ; 2.965 ; 966 ; 389 ; 863 ; 292 ; 8 ; 3 ; -   ; 20 ; 35 ; 32 ; -   ; 41 ; -   ; 22 
3516309;7.550;25.724;8.942;591; -   ;1.813;652;40;44;21;1; -   ;8;65;345;951;518;46; -   ;105;887; -   ; 515 ; 13.654 ; 691 ; -   ; 10.394 ; -   ; 470 ; 416 ; 34 ; 489 ; 52 ; -   ; 7 ; -   ; 2 ; 22 ; 5 ; -   ; 17 ; -   ; 3 
3516408;7.991;19.635;7.443;1.616; -   ;1.862;438;43;46;28;4; -   ;13;52;301;918;476;73; -   ;126;798; -   ; 1.856 ; 8.254 ; 1.019 ; -   ; 7.821 ; -   ; 685 ; 414 ; 55 ; 437 ; 68 ; 32 ; -   ; -   ; 13 ; 18 ; 5 ; -   ; 23 ; -   ; 5 
3516507;163;268;93; -   ; -   ;8;9;2;2;1; -   ; -   ;1;2;9;25;16; -   ; -   ;1;21; -   ; -   ; 155 ; -   ; -   ; 113 ; -   ; -   ; 13 ; -   ; 13 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3516606;269;605;200; -   ; -   ;42;24;1;2;1; -   ; -   ;1;3;12;38;21; -   ; -   ;10;32; -   ; -   ; 362 ; -   ; -   ; 243 ; -   ; -   ; 21 ; -   ; 17 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3516705;1.814;5.240;2.014;1.004; -   ;275;200;23;20;11;2; -   ;4;24;151;374;210;80; -   ;32;261; -   ; -   ; 2.330 ; 618 ; -   ; 1.776 ; -   ; 516 ; 194 ; 35 ; 114 ; 62 ; -   ; 10 ; -   ; -   ; 9 ; 5 ; -   ; 6 ; -   ; 5 
3516804;195;449;126; -   ; -   ; -   ;4;2;2;1; -   ; -   ; -   ;2;11;27;18; -   ; -   ; -   ;15; -   ; 204 ; 56 ; -   ; -   ; 189 ; -   ; -   ; 14 ; -   ; 16 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3516853;299;606;165; -   ; -   ;44;11;2;2;1; -   ; -   ;1;2;16;57;17; -   ; -   ;13;36; -   ; -   ; 320 ; -   ; -   ; 286 ; -   ; -   ; 37 ; -   ; 20 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3516903;417;1.182;418; -   ; -   ; -   ;66;6;7;2; -   ; -   ; -   ;7;22;88;34; -   ; -   ; -   ;64; -   ; 47 ; 524 ; 108 ; -   ; 42 ; 408 ; 53 ; 32 ; 14 ; 45 ; 18 ; 9 ; 5 ; -   ; 1 ; 3 ; 2 ; -   ; 1 ; 1 ; 1 
3517000;331;1.151;361; -   ; -   ;200;21;6;8;2; -   ; -   ;3;7;27;73;28; -   ; -   ;12;41; -   ; -   ; 567 ; 83 ; -   ; 450 ; -   ; 51 ; 27 ; 15 ; 31 ; 7 ; -   ; -   ; -   ; -   ; 3 ; 2 ; -   ; 3 ; -   ; 1 
3517109;296;478;160; -   ; -   ;21;26;2;3;1; -   ; -   ;1;3;22;37;18; -   ; -   ;9;33; -   ; -   ; 291 ; -   ; -   ; 187 ; -   ; -   ; 22 ; -   ; 15 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
3517208;551;1.386;391; -   ; -   ; -   ;65;4;5;1; -   ; -   ; -   ;5;25;77;27; -   ; -   ; -   ;67; -   ; -   ; 789 ; -   ; -   ; 597 ; -   ; -   ; 44 ; -   ; 34 ; -   ; -   ; -   ; -   ; -   ; 3 ; -   ; -   ; 2 ; -   ; -   
3517307;246;797;242; -   ; -   ; -   ;37;2;2;1; -   ; -   ; -   ;2;14;51;25; -   ; -   ; -   ;45; -   ; -   ; 452 ; -   ; -   ; 345 ; -   ; -   ; 26 ; -   ; 26 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3517406;1.768;4.786;1.288; -   ; -   ;283;230;15;13;6; -   ; -   ;5;16;231;255;111; -   ; -   ;26;200; -   ; -   ; 2.187 ; 419 ; -   ; 1.786 ; 2 ; 392 ; 113 ; 33 ; 100 ; 47 ; 8 ; 10 ; -   ; -   ; 5 ; 4 ; -   ; 3 ; 1 ; 4 
3517505;900;2.407;500; -   ; -   ;55;92;6;5;2; -   ; -   ;1;8;70;125;35; -   ; -   ;7;111; -   ; -   ; 1.267 ; 101 ; -   ; -   ; 946 ; 93 ; 70 ; 14 ; 45 ; 14 ; -   ; -   ; -   ; -   ; 3 ; 1 ; -   ; -   ; 1 ; 1 
3517604;593;2.445;1.009; -   ; -   ;96;120;21;26;7; -   ; -   ;3;25;44;206;85; -   ; -   ;36;142; -   ; 52 ; 1.234 ; 64 ; -   ; 797 ; 298 ; -   ; 98 ; -   ; 137 ; 10 ; 53 ; 10 ; -   ; 2 ; 18 ; 2 ; -   ; 6 ; 2 ; -   
3517703;853;2.713;682; -   ; -   ;226;128;8;11;2; -   ; -   ;2;11;66;158;43; -   ; -   ;21;120; -   ; -   ; 1.321 ; 149 ; -   ; -   ; 1.156 ; 87 ; 76 ; 23 ; 56 ; 23 ; -   ; 2 ; -   ; -   ; 6 ; 3 ; -   ; -   ; 2 ; 1 
3517802;278;781;254; -   ; -   ; -   ;6;6;4;1; -   ; -   ; -   ;4;34;53;20; -   ; -   ; -   ;23; -   ; -   ; 419 ; 41 ; -   ; 301 ; -   ; 20 ; 23 ; 11 ; 20 ; 8 ; 2 ; -   ; -   ; -   ; 2 ; 1 ; -   ; 1 ; -   ; 1 
3517901;517;1.265;306; -   ; -   ;131;71;4;4;1; -   ; -   ;2;6;43;75;18; -   ; -   ;17;63; -   ; -   ; 675 ; 37 ; -   ; -   ; 553 ; -   ; 39 ; 3 ; 38 ; 5 ; 5 ; 5 ; -   ; -   ; 2 ; 1 ; -   ; -   ; 1 ; -   
3518008;92;215;51; -   ; -   ;95;10;1;2;1; -   ; -   ;2;2;9;25;17; -   ; -   ;11;29; -   ; -   ; 133 ; -   ; -   ; 82 ; -   ; -   ; 11 ; -   ; 16 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3518107;298;804;228; -   ; -   ;22;10;5;3;1; -   ; -   ;2;3;14;45;21; -   ; -   ;8;29; -   ; 362 ; 96 ; -   ; -   ; 346 ; -   ; -   ; 23 ; -   ; 26 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3518206;1.561;3.371;1.141; -   ; -   ;216;151;19;11;6; -   ; -   ;3;19;187;190;106; -   ; -   ;23;152; -   ; -   ; 1.333 ; 514 ; -   ; 1.139 ; -   ; 385 ; 63 ; 31 ; 70 ; 39 ; -   ; 3 ; -   ; -   ; 3 ; 5 ; -   ; 3 ; -   ; 3 
3518305;1.465;4.073;1.465; -   ; -   ;297;96;17;22;8; -   ; -   ;2;19;70;276;140; -   ; -   ;34;219; -   ; -   ; 2.022 ; 79 ; -   ; 1.810 ; 10 ; 152 ; 120 ; 22 ; 120 ; 39 ; 3 ; -   ; -   ; -   ; 13 ; 3 ; -   ; 6 ; 1 ; 3 
3518404;4.614;14.083;5.171;2.640; -   ;976;885;66;53;23;7; -   ;8;54;301;900;451;152; -   ;106;730; -   ; -   ; 5.959 ; 2.082 ; -   ; 2.926 ; 1.791 ; 1.325 ; 350 ; 150 ; 339 ; 156 ; 9 ; 22 ; -   ; -   ; 25 ; 13 ; -   ; 14 ; 11 ; 10 
3518503;570;1.507;465; -   ; -   ;202;84;6;6;1; -   ; -   ;3;6;37;73;26; -   ; -   ;9;64; -   ; -   ; 844 ; 43 ; -   ; 620 ; -   ; -   ; 35 ; -   ; 39 ; 4 ; 3 ; 4 ; -   ; -   ; 3 ; 1 ; -   ; 2 ; -   ; -   
3518602;1.627;5.175;1.470;374; -   ;574;171;11;15;5;1; -   ;3;20;88;261;94;25; -   ;46;226; -   ; -   ; 2.678 ; 209 ; -   ; -   ; 2.096 ; 192 ; 126 ; 31 ; 108 ; 34 ; -   ; -   ; -   ; -   ; 8 ; 3 ; -   ; -   ; 6 ; 3 
3518701;13.231;41.051;14.396;2.359;60;5.960;1.402;100;80;32;5;1;14;108;590;1.898;759;133;5;184;1.679; -   ; 7.319 ; 12.880 ; 3.647 ; -   ; 7.464 ; 7.456 ; 2.285 ; 881 ; 222 ; 786 ; 184 ; 12 ; 11 ; -   ; 19 ; 20 ; 20 ; -   ; 23 ; 14 ; 14 
3518800;63.194;183.188;59.649;5.237; -   ;15.770;4.231;336;430;179;21; -   ;58;393;3.684;8.192;3.538;351; -   ;919;6.092; -   ; 27.125 ; 54.379 ; 20.855 ; -   ; 65.909 ; -   ; 14.920 ; 3.102 ; 1.363 ; 3.323 ; 1.234 ; 13 ; 41 ; -   ; 73 ; 107 ; 153 ; -   ; 133 ; -   ; 99 
3518859;391;1.063;268; -   ; -   ;87;22;3;3;1; -   ; -   ;2;5;29;62;16; -   ; -   ;14;54; -   ; -   ; 576 ; -   ; -   ; -   ; 487 ; -   ; 41 ; -   ; 27 ; -   ; -   ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
3518909;178;547;180; -   ; -   ; -   ;16;1;2;1; -   ; -   ; -   ;3;9;38;20; -   ; -   ; -   ;25; -   ; -   ; 319 ; -   ; -   ; 228 ; -   ; -   ; 19 ; -   ; 20 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
3519006;297;979;334; -   ; -   ; -   ;32;3;3;1; -   ; -   ; -   ;2;16;56;23; -   ; -   ; -   ;38; -   ; 446 ; 95 ; -   ; -   ; 438 ; -   ; -   ; 28 ; -   ; 29 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3519055;916;2.010;644; -   ; -   ;128;69;11;9;3; -   ; -   ;2;8;59;134;58; -   ; -   ;22;91; -   ; -   ; 831 ; 298 ; -   ; -   ; 671 ; 210 ; 46 ; 35 ; 43 ; 23 ; 3 ; -   ; -   ; -   ; 4 ; 4 ; -   ; -   ; 1 ; 2 
3519071;12.206;28.769;10.283;2.607; -   ;1.439;884;47;71;31;6; -   ;12;92;378;1.207;609;194; -   ;110;1.145; -   ; 316 ; 12.600 ; 3.479 ; -   ; 9.762 ; 75 ; 2.537 ; 506 ; 146 ; 496 ; 138 ; 19 ; -   ; -   ; 3 ; 34 ; 12 ; -   ; 24 ; 1 ; 11 
3519105;468;1.324;368; -   ; -   ; -   ;49;5;6;1; -   ; -   ; -   ;5;36;95;18; -   ; -   ; -   ;42; -   ; -   ; 664 ; 126 ; -   ; 35 ; 452 ; 47 ; 42 ; 17 ; 39 ; 14 ; -   ; 6 ; -   ; -   ; 2 ; 3 ; -   ; 1 ; 1 ; 1 
3519204;195;667;201; -   ; -   ; -   ;16;2;3;1; -   ; -   ; -   ;3;8;38;22; -   ; -   ; -   ;27; -   ; 291 ; 89 ; -   ; -   ; 287 ; -   ; -   ; 21 ; -   ; 18 ; -   ; -   ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
3519253;260;1.045;412; -   ; -   ;327;34;3;6;6; -   ; -   ;3;9;13;67;41; -   ; -   ;21;63; -   ; 11 ; 498 ; -   ; -   ; 219 ; 317 ; -   ; 22 ; -   ; 48 ; -   ; 28 ; -   ; -   ; 2 ; 2 ; -   ; -   ; 4 ; 2 ; -   
3519303;1.688;4.281;1.461;227; -   ;581;180;12;15;8;1; -   ;7;18;142;253;141;23; -   ;56;213; -   ; -   ; 2.267 ; 101 ; -   ; 1.859 ; -   ; 54 ; 114 ; 16 ; 116 ; 15 ; -   ; 3 ; -   ; -   ; 7 ; 2 ; -   ; 6 ; -   ; 1 
3519402;511;1.196;281; -   ; -   ;165;29;3;4;1; -   ; -   ;2;4;38;70;18; -   ; -   ;20;45; -   ; -   ; 660 ; 37 ; -   ; -   ; 499 ; -   ; 40 ; 7 ; 28 ; -   ; -   ; -   ; -   ; -   ; 3 ; 1 ; -   ; -   ; 2 ; -   
