COD. MUNIC;MAT_Edu_ Infantil;MAT_Ens_Fundamental;MAT_Ens_ Médio;MAT_Educ_Prof_Técnica_Médio;MAT_Educ_Profissional(FIC);MAT_EJA;MAT_Educ_ Especial;QTD_Edu_ Infantil;QTD_Ens_Fundamental;QTD_Ens_ Médio;QTD_Educ_Prof_Técnica_Médio;QTD_Educ_Profissional(FIC);QTD_EJA;QTD_Educ_ Especial;DOCENTE_ Infantil;DOCENTE_Fundamental;DOCENTE_ Médio;DOCENTE_Prof_Técnica_Médio;DOCENTE_Profissional(FIC);DOCENTE_EJA;DOCENTE_Especial;MAT_Federal_ini;MAT_Estadual_ini;MAT_Municipal_ini;MAT_Privada_ini;MAT_Federal_final;MAT_Estadual_final;MAT_Municipal_final;MAT_Privada_final;DOC_Pública_ini;DOC_Privada_ini;DOC_Pública_final;DOC_Privada_final;DOC_Pública_Mult;DOC_Privada_Mult;ESC_Federal_ini;ESC_Estadual_ini;ESC_Municipal_ini;ESC_Privada_ini;ESC_Federal_final;ESC_Estadual_final;ESC_Municipal_final;ESC_Privada_final
4308250;48;177;57; -   ; -   ; -   ;9;2;3;1; -   ; -   ; -   ;2;3;20;12; -   ; -   ; -   ;16; -   ; -   ; 78 ; -   ; -   ; 99 ; -   ; -   ; 22 ; -   ; 19 ; -   ; 3 ; -   ; -   ; -   ; 2 ; -   ; -   ; 1 ; -   ; -   
4308300;231;1.386;474;172; -   ;159;93;11;12;2;2; -   ;1;9;27;123;52;34; -   ;15;97; -   ; 285 ; 459 ; -   ; -   ; 259 ; 383 ; -   ; 169 ; -   ; 91 ; -   ; 92 ; -   ; -   ; 2 ; 10 ; -   ; -   ; 2 ; 7 ; -   
4308409;155;787;288; -   ; -   ;62;17;4;11;1; -   ; -   ;1;7;8;61;15; -   ; -   ;8;26; -   ; 167 ; 271 ; -   ; -   ; 216 ; 133 ; -   ; 81 ; -   ; 58 ; -   ; 30 ; -   ; -   ; 2 ; 9 ; -   ; -   ; 2 ; 1 ; -   
4308433;69;188;89; -   ; -   ; -   ;5;1;1;1; -   ; -   ; -   ;2;12;14;7; -   ; -   ; -   ;7; -   ; -   ; 100 ; -   ; -   ; -   ; 88 ; -   ; 32 ; -   ; 32 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
4308458;212;530;129; -   ; -   ;80;72;3;5;1; -   ; -   ;2;5;15;48;20; -   ; -   ;17;54; -   ; 116 ; 156 ; -   ; -   ; 120 ; 138 ; -   ; 63 ; -   ; 51 ; -   ; 16 ; -   ; -   ; 2 ; 3 ; -   ; -   ; 2 ; 1 ; -   
4308508;1.401;3.384;1.482;835; -   ;412;445;25;23;7;3; -   ;3;26;128;251;138;69; -   ;34;266; -   ; 1.210 ; 522 ; 196 ; -   ; 1.025 ; 395 ; 36 ; 436 ; 92 ; 352 ; 74 ; 103 ; 18 ; -   ; 11 ; 10 ; 2 ; -   ; 11 ; 6 ; 1 
4308607;1.183;3.046;1.045;91; -   ;264;189;30;22;4;2; -   ;4;25;84;203;88;15; -   ;27;209; -   ; 642 ; 866 ; 200 ; -   ; 641 ; 597 ; 100 ; 250 ; 80 ; 240 ; 80 ; 23 ; -   ; -   ; 9 ; 9 ; 2 ; -   ; 7 ; 4 ; 1 
4308656;70;356;129; -   ; -   ; -   ;27;4;4;1; -   ; -   ; -   ;4;6;35;13; -   ; -   ; -   ;28; -   ; 69 ; 126 ; -   ; -   ; 74 ; 87 ; -   ; 42 ; -   ; 20 ; -   ; 25 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 3 ; -   
4308706;170;547;163; -   ; -   ;19;62;5;8;1; -   ; -   ;1;6;17;48;16; -   ; -   ;2;47; -   ; 115 ; 160 ; 9 ; -   ; 174 ; 89 ; -   ; 61 ; 4 ; 51 ; 4 ; 22 ; -   ; -   ; 3 ; 3 ; 1 ; -   ; 3 ; 2 ; -   
4308805;258;1.031;269;33; -   ;95;50;8;10;1;1; -   ;2;11;20;91;33;21; -   ;14;35; -   ; 476 ; 138 ; -   ; -   ; 344 ; 73 ; -   ; 115 ; 3 ; 63 ; 3 ; 65 ; -   ; -   ; 5 ; 5 ; -   ; -   ; 5 ; 3 ; -   
4308854;83;231;52; -   ; -   ; -   ;9;2;4;1; -   ; -   ; -   ;3;10;32;9; -   ; -   ; -   ;19; -   ; 33 ; 93 ; -   ; -   ; 86 ; 19 ; -   ; 41 ; -   ; 23 ; -   ; 21 ; -   ; -   ; 1 ; 2 ; -   ; -   ; 2 ; 1 ; -   
4308904;648;1.730;446;104; -   ;250;230;9;13;2;1; -   ;4;14;80;145;43;11; -   ;38;145; -   ; 406 ; 414 ; 139 ; -   ; 477 ; 229 ; 65 ; 170 ; 65 ; 157 ; 65 ; 20 ; -   ; -   ; 6 ; 4 ; 2 ; -   ; 6 ; 3 ; 1 
4309001;651;1.792;646;85; -   ;100;176;16;16;2;2; -   ;2;14;49;146;46;38; -   ;11;143; -   ; 375 ; 442 ; 83 ; -   ; 437 ; 425 ; 30 ; 184 ; 37 ; 165 ; 37 ; 28 ; -   ; -   ; 4 ; 10 ; 2 ; -   ; 4 ; 7 ; 1 
4309050;326;926;322; -   ; -   ;53;39;6;6;1; -   ; -   ;1;6;21;51;19; -   ; -   ;10;54; -   ; 34 ; 452 ; -   ; -   ; 152 ; 288 ; -   ; 78 ; 2 ; 53 ; 2 ; 28 ; -   ; -   ; 2 ; 4 ; -   ; -   ; 2 ; 3 ; -   
4309100;1.758;4.384;1.192;18; -   ;228;117;35;23;5;1; -   ;2;20;214;263;85;5; -   ;17;192; -   ; 476 ; 1.600 ; 273 ; -   ; 546 ; 1.305 ; 184 ; 418 ; 84 ; 401 ; 82 ; 31 ; 2 ; -   ; 5 ; 14 ; 3 ; -   ; 6 ; 10 ; 3 
4309126;59;372;66; -   ; -   ;67;18;3;4;1; -   ; -   ;1;4;8;38;13; -   ; -   ;12;31; -   ; 145 ; 60 ; -   ; -   ; 85 ; 82 ; -   ; 48 ; -   ; 25 ; -   ; 31 ; -   ; -   ; 2 ; 2 ; -   ; -   ; 2 ; 2 ; -   
4309159;106;605;153; -   ; -   ; -   ;9;5;14;1; -   ; -   ; -   ;4;13;52;19; -   ; -   ; -   ;24; -   ; 103 ; 229 ; -   ; -   ; 133 ; 140 ; -   ; 62 ; -   ; 31 ; -   ; 40 ; -   ; -   ; 1 ; 13 ; -   ; -   ; 1 ; 3 ; -   
4309209;4.622;36.334;9.025;2.567; -   ;2.162;1.076;96;99;26;10; -   ;18;113;475;1.650;547;160; -   ;173;1.363; -   ; 4.024 ; 13.091 ; 3.131 ; -   ; 5.737 ; 8.312 ; 2.039 ; 1.878 ; 628 ; 1.765 ; 605 ; 147 ; 24 ; -   ; 19 ; 62 ; 12 ; -   ; 21 ; 43 ; 12 
4309258;48;116;31; -   ; -   ; -   ;4;1;2;1; -   ; -   ; -   ;3;4;17;9; -   ; -   ; -   ;11; -   ; -   ; 63 ; -   ; -   ; 53 ; -   ; -   ; 22 ; -   ; 22 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; 1 ; -   ; -   
4309308;2.737;12.660;3.601;1.370; -   ;1.348;773;42;37;12;6; -   ;17;47;229;649;250;93; -   ;141;688; -   ; 2.815 ; 3.796 ; 443 ; -   ; 2.414 ; 2.966 ; 226 ; 875 ; 156 ; 855 ; 156 ; 29 ; -   ; -   ; 18 ; 15 ; 4 ; -   ; 17 ; 14 ; 3 
4309407;1.281;2.608;986;114; -   ;114;226;14;9;4;1; -   ;2;12;74;147;70;17; -   ;13;156; -   ; 454 ; 858 ; 143 ; -   ; 477 ; 575 ; 101 ; 203 ; 52 ; 203 ; 52 ; 2 ; -   ; -   ; 4 ; 3 ; 2 ; -   ; 4 ; 3 ; 1 
4309506;290;810;544;461; -   ;20;42;6;7;2;1; -   ;1;7;23;79;71;55; -   ;5;77; -   ; 124 ; 294 ; -   ; -   ; 193 ; 199 ; -   ; 132 ; -   ; 118 ; -   ; 25 ; -   ; -   ; 2 ; 5 ; -   ; -   ; 2 ; 4 ; -   
4309555;232;505;137; -   ; -   ; -   ;3;5;5;1; -   ; -   ; -   ;3;17;39;15; -   ; -   ; -   ;14; -   ; 87 ; 164 ; -   ; -   ; 190 ; 64 ; -   ; 54 ; -   ; 44 ; -   ; 14 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 1 ; -   
4307104;242;901;299;25; -   ;62;29;7;7;2;1; -   ;1;7;17;72;33;2; -   ;13;41; -   ; 179 ; 348 ; -   ; -   ; 150 ; 224 ; -   ; 86 ; -   ; 51 ; -   ; 37 ; -   ; -   ; 2 ; 5 ; -   ; -   ; 2 ; 5 ; -   
4309571;71;336;151; -   ; -   ;31;22;3;4;1; -   ; -   ;1;4;7;37;15; -   ; -   ;9;35; -   ; 71 ; 112 ; -   ; -   ; 47 ; 106 ; -   ; 45 ; -   ; 20 ; -   ; 30 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 2 ; -   
4309605;923;1.854;696;139; -   ;173;95;8;10;2;2; -   ;3;14;75;128;53;37; -   ;23;110; -   ; 134 ; 741 ; 159 ; -   ; 111 ; 564 ; 145 ; 166 ; 71 ; 166 ; 71 ; -   ; -   ; -   ; 2 ; 6 ; 2 ; -   ; 2 ; 6 ; 2 
4309654;156;927;299;32; -   ;28;56;3;8;2;1; -   ;3;6;11;83;23;10; -   ;8;47; -   ; 179 ; 333 ; -   ; -   ; 168 ; 247 ; -   ; 106 ; -   ; 60 ; -   ; 50 ; -   ; -   ; 4 ; 4 ; -   ; -   ; 3 ; 3 ; -   
4309704;186;534;174;147; -   ;24;58;5;6;1;1; -   ;1;5;39;59;28;28; -   ;3;59; -   ; 71 ; 188 ; 2 ; -   ; 80 ; 193 ; -   ; 98 ; 4 ; 92 ; 4 ; 11 ; -   ; -   ; 2 ; 3 ; 1 ; -   ; 1 ; 3 ; -   
4309753;141;593;141; -   ; -   ; -   ;40;6;7;1; -   ; -   ; -   ;5;14;59;22; -   ; -   ; -   ;48; -   ; 58 ; 245 ; -   ; -   ; 109 ; 181 ; -   ; 78 ; -   ; 41 ; -   ; 43 ; -   ; -   ; 1 ; 6 ; -   ; -   ; 1 ; 3 ; -   
4309803;117;422;124; -   ; -   ; -   ;14;1;3;1; -   ; -   ; -   ;3;9;40;15; -   ; -   ; -   ;38; -   ; 105 ; 99 ; -   ; -   ; 121 ; 97 ; -   ; 52 ; -   ; 52 ; -   ; 1 ; -   ; -   ; 2 ; 1 ; -   ; -   ; 1 ; 1 ; -   
4309902;187;802;185; -   ; -   ;109;73;4;6;1; -   ; -   ;2;7;20;64;18; -   ; -   ;13;63; -   ; 259 ; 159 ; 8 ; -   ; 218 ; 158 ; -   ; 80 ; 8 ; 65 ; 8 ; 24 ; -   ; -   ; 3 ; 2 ; 1 ; -   ; 3 ; 2 ; -   
4309951;177;528;200; -   ; -   ; -   ;97;4;5;1; -   ; -   ; -   ;6;11;43;16; -   ; -   ; -   ;45; -   ; 94 ; 159 ; -   ; -   ; 82 ; 193 ; -   ; 59 ; -   ; 50 ; -   ; 15 ; -   ; -   ; 1 ; 4 ; -   ; -   ; 1 ; 2 ; -   
4310009;1.163;2.205;794;482;13;305;157;15;12;4;2;1;4;15;57;149;102;73;3;36;180; -   ; 695 ; 415 ; 140 ; -   ; 533 ; 341 ; 81 ; 245 ; 41 ; 230 ; 41 ; 24 ; -   ; -   ; 5 ; 5 ; 2 ; -   ; 5 ; 4 ; 1 
4310108;1.705;4.003;1.251;126; -   ;274;124;24;18;2;3; -   ;2;23;102;243;74;27; -   ;22;209; -   ; 527 ; 1.639 ; 107 ; -   ; 519 ; 1.166 ; 45 ; 354 ; 48 ; 333 ; 48 ; 33 ; -   ; -   ; 4 ; 12 ; 2 ; -   ; 4 ; 10 ; 1 
4310207;3.685;9.261;3.147;1.576; -   ;1.688;470;53;43;13;5; -   ;12;52;279;635;305;122; -   ;133;607; -   ; 2.146 ; 2.141 ; 850 ; -   ; 2.159 ; 1.522 ; 443 ; 877 ; 255 ; 833 ; 255 ; 89 ; -   ; -   ; 24 ; 14 ; 5 ; -   ; 24 ; 11 ; 4 
4310306;129;380;137; -   ; -   ; -   ;13;2;5;1; -   ; -   ; -   ;3;12;50;17; -   ; -   ; -   ;33; -   ; 104 ; 101 ; -   ; -   ; 141 ; 34 ; -   ; 63 ; -   ; 57 ; -   ; 7 ; -   ; -   ; 3 ; 2 ; -   ; -   ; 3 ; 1 ; -   
4310330;1.036;2.916;756; -   ; -   ;355;150;10;7;1; -   ; -   ;2;11;43;152;35; -   ; -   ;33;165; -   ; 209 ; 1.472 ; -   ; -   ; 145 ; 1.090 ; -   ; 228 ; 6 ; 200 ; 6 ; 31 ; -   ; -   ; 1 ; 6 ; -   ; -   ; 1 ; 6 ; -   
4310363;132;277;82; -   ; -   ; -   ;17;5;4;1; -   ; -   ; -   ;4;16;37;12; -   ; -   ; -   ;33; -   ; 5 ; 135 ; -   ; -   ; 47 ; 90 ; -   ; 49 ; -   ; 49 ; -   ; 6 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 2 ; -   
4310405;197;724;215; -   ; -   ;26;58;2;7;1; -   ; -   ;1;6;21;64;20; -   ; -   ;4;57; -   ; 205 ; 175 ; 1 ; -   ; 207 ; 133 ; 3 ; 77 ; 4 ; 62 ; -   ; 21 ; 4 ; -   ; 3 ; 3 ; 1 ; -   ; 3 ; 1 ; 1 
4310413;91;268;75; -   ; -   ; -   ;19;1;2;1; -   ; -   ; -   ;2;5;19;14; -   ; -   ; -   ;26; -   ; -   ; 138 ; -   ; -   ; -   ; 130 ; -   ; 34 ; -   ; 33 ; -   ; 1 ; -   ; -   ; -   ; 2 ; -   ; -   ; -   ; 1 ; -   
4310439;132;645;189; -   ; -   ;36;32;3;6;1; -   ; -   ;1;6;9;56;18; -   ; -   ;9;35; -   ; 126 ; 218 ; -   ; -   ; 118 ; 183 ; -   ; 71 ; -   ; 45 ; -   ; 31 ; -   ; -   ; 3 ; 3 ; -   ; -   ; 3 ; 2 ; -   
4310462;50;163;69; -   ; -   ; -   ;13;1;1;1; -   ; -   ; -   ;2;5;16;8; -   ; -   ; -   ;21; -   ; -   ; 92 ; -   ; -   ; -   ; 71 ; -   ; 24 ; -   ; 24 ; -   ; -   ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
4310504;299;1.011;244;51; -   ;166;106;6;10;1;1; -   ;3;10;20;103;43;26; -   ;32;61; -   ; 382 ; 112 ; 37 ; -   ; 381 ; 99 ; -   ; 128 ; 5 ; 90 ; 5 ; 56 ; -   ; -   ; 6 ; 3 ; 1 ; -   ; 6 ; 3 ; -   
4310538;156;600;165; -   ; -   ;24;25;2;2;1; -   ; -   ;1;5;14;36;16; -   ; -   ;6;50; -   ; -   ; 328 ; -   ; -   ; -   ; 272 ; -   ; 57 ; 5 ; 41 ; 5 ; 16 ; -   ; -   ; -   ; 1 ; -   ; -   ; -   ; 1 ; -   
4310553;45;386;115;22; -   ;40;14;2;4;1;1; -   ;2;3;4;33;14;11; -   ;8;19; -   ; 62 ; 146 ; -   ; -   ; 72 ; 106 ; -   ; 36 ; -   ; 30 ; -   ; 13 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 2 ; -   
4310579;60;259;74; -   ; -   ;16;7;1;7;1; -   ; -   ;1;2;5;29;8; -   ; -   ;6;9; -   ; 44 ; 90 ; -   ; -   ; 47 ; 78 ; -   ; 36 ; -   ; 29 ; -   ; 8 ; -   ; -   ; 2 ; 5 ; -   ; -   ; 2 ; 1 ; -   
4310603;1.682;5.479;1.487;83; -   ;784;310;20;22;5;2; -   ;5;20;110;352;145;17; -   ;71;264; -   ; 1.135 ; 1.685 ; 222 ; -   ; 1.155 ; 1.240 ; 42 ; 414 ; 99 ; 362 ; 99 ; 74 ; -   ; -   ; 8 ; 11 ; 3 ; -   ; 8 ; 10 ; 2 
4310652;101;360;66; -   ; -   ; -   ;13;1;8;1; -   ; -   ; -   ;7;7;43;17; -   ; -   ; -   ;24; -   ; 93 ; 76 ; -   ; -   ; 175 ; 16 ; -   ; 53 ; -   ; 31 ; -   ; 25 ; -   ; -   ; 3 ; 5 ; -   ; -   ; 2 ; 4 ; -   
4310702;95;401;126; -   ; -   ;22;30;2;7;1; -   ; -   ;2;6;9;49;18; -   ; -   ;15;47; -   ; 86 ; 115 ; -   ; -   ; 121 ; 79 ; -   ; 63 ; -   ; 51 ; -   ; 33 ; -   ; -   ; 3 ; 3 ; -   ; -   ; 4 ; 2 ; -   
4310751;65;212;76; -   ; -   ; -   ;15;1;5;1; -   ; -   ; -   ;5;4;29;16; -   ; -   ; -   ;25; -   ; 54 ; 62 ; -   ; -   ; 96 ; -   ; -   ; 35 ; -   ; 28 ; -   ; 9 ; -   ; -   ; 2 ; 3 ; -   ; -   ; 1 ; -   ; -   
4310801;1.167;2.411;788;220; -   ;130;140;15;12;2;1; -   ;3;14;133;177;68;40; -   ;26;194; -   ; 25 ; 1.095 ; 168 ; -   ; 56 ; 918 ; 149 ; 242 ; 102 ; 233 ; 102 ; 13 ; -   ; -   ; 1 ; 8 ; 1 ; -   ; 2 ; 6 ; 1 
4310850;124;505;129; -   ; -   ;82;73;5;4;1; -   ; -   ;2;4;9;39;17; -   ; -   ;11;42; -   ; 100 ; 161 ; 22 ; -   ; 93 ; 129 ; -   ; 46 ; 4 ; 42 ; 4 ; 12 ; -   ; -   ; 1 ; 2 ; 1 ; -   ; 1 ; 2 ; -   
4310876;47;307;102; -   ; -   ;51;11;3;6;1; -   ; -   ;1;5;6;42;15; -   ; -   ;8;26; -   ; 15 ; 141 ; -   ; -   ; 40 ; 111 ; -   ; 51 ; -   ; 33 ; -   ; 20 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 2 ; -   
4310900;130;300;106; -   ; -   ;25;31;2;3;1; -   ; -   ;1;3;8;31;14; -   ; -   ;6;29; -   ; 85 ; 80 ; -   ; -   ; 56 ; 79 ; -   ; 40 ; -   ; 38 ; -   ; 3 ; -   ; -   ; 1 ; 2 ; -   ; -   ; 1 ; 1 ; -   
4311007;771;3.545;784;291; -   ;237;169;23;23;6;3; -   ;5;21;106;262;80;27; -   ;29;156; -   ; 861 ; 967 ; 107 ; -   ; 793 ; 782 ; 35 ; 336 ; 61 ; 314 ; 61 ; 33 ; -   ; -   ; 8 ; 13 ; 2 ; -   ; 4 ; 8 ; 1 
4311106;213;1.060;348;474; -   ;109;99;5;7;3;2; -   ;2;7;21;96;60;40; -   ;29;73; -   ; 234 ; 323 ; -   ; -   ; 255 ; 248 ; -   ; 159 ; -   ; 102 ; -   ; 66 ; -   ; -   ; 3 ; 4 ; -   ; -   ; 3 ; 3 ; -   
4311122;131;657;132; -   ; -   ;25;40;1;3;1; -   ; -   ;1;3;6;41;15; -   ; -   ;8;38; -   ; 152 ; 189 ; -   ; -   ; 138 ; 178 ; -   ; 50 ; -   ; 49 ; -   ; 2 ; -   ; -   ; 2 ; 1 ; -   ; -   ; 1 ; 1 ; -   
4311130;118;382;115; -   ; -   ; -   ;6;3;6;1; -   ; -   ; -   ;4;9;36;10; -   ; -   ; -   ;16; -   ; 79 ; 99 ; -   ; -   ; 109 ; 95 ; -   ; 41 ; -   ; 24 ; -   ; 26 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 2 ; -   
4311155;278;1.072;232;34; -   ;108;94;7;13;2;1; -   ;4;11;22;96;32;11; -   ;23;80; -   ; 381 ; 172 ; -   ; -   ; 361 ; 158 ; -   ; 115 ; 4 ; 50 ; 4 ; 78 ; -   ; -   ; 6 ; 6 ; -   ; -   ; 6 ; 4 ; -   
4311205;814;2.540;856;525;60;453;174;14;20;3;2;1;5;22;56;179;94;73;4;58;181; -   ; 907 ; 413 ; 144 ; -   ; 735 ; 281 ; 60 ; 291 ; 33 ; 190 ; 33 ; 108 ; -   ; -   ; 13 ; 5 ; 2 ; -   ; 11 ; 3 ; 2 
4311239;74;369;89; -   ; -   ; -   ;16;2;6;1; -   ; -   ; -   ;2;6;37;18; -   ; -   ; -   ;27; -   ; 62 ; 137 ; -   ; -   ; 113 ; 57 ; -   ; 46 ; -   ; 31 ; -   ; 18 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 1 ; -   
4311270;84;136;49; -   ; -   ; -   ;2;2;2;1; -   ; -   ; -   ;1;8;17;13; -   ; -   ; -   ;9; -   ; 69 ; 12 ; -   ; -   ; 55 ; -   ; -   ; 27 ; -   ; 25 ; -   ; 2 ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; -   ; -   
4311304;1.104;3.523;1.136;209; -   ;429;333;21;29;6;2; -   ;5;25;62;235;111;24; -   ;33;199; -   ; 1.175 ; 550 ; 188 ; -   ; 1.100 ; 383 ; 127 ; 283 ; 78 ; 249 ; 78 ; 50 ; -   ; -   ; 13 ; 11 ; 2 ; -   ; 13 ; 5 ; 2 
4311254;109;845;154; -   ; -   ;34;38;5;14;1; -   ; -   ;1;8;9;73;19; -   ; -   ;6;44; -   ; 102 ; 360 ; -   ; -   ; 99 ; 284 ; -   ; 85 ; -   ; 30 ; -   ; 61 ; -   ; -   ; 1 ; 13 ; -   ; -   ; 1 ; 4 ; -   
4311403;4.181;8.725;2.622;1.584; -   ;902;507;55;35;8;8; -   ;7;53;385;585;191;157; -   ;47;605; -   ; 1.402 ; 2.372 ; 1.197 ; -   ; 1.248 ; 1.786 ; 720 ; 759 ; 413 ; 759 ; 413 ; -   ; -   ; -   ; 11 ; 18 ; 6 ; -   ; 11 ; 18 ; 5 
4311429;133;355;87; -   ; -   ;130;27;2;5;1; -   ; -   ;3;5;11;38;14; -   ; -   ;13;30; -   ; 99 ; 104 ; -   ; -   ; 69 ; 83 ; -   ; 56 ; -   ; 23 ; -   ; 36 ; -   ; -   ; 2 ; 3 ; -   ; -   ; 2 ; 3 ; -   
4311502;216;987;330;47; -   ;63;135;9;11;1;1; -   ;2;9;16;74;22;11; -   ;8;74; -   ; 132 ; 437 ; -   ; -   ; 171 ; 247 ; -   ; 96 ; -   ; 89 ; -   ; 13 ; -   ; -   ; 2 ; 8 ; -   ; -   ; 3 ; 4 ; -   
4311601;156;627;215; -   ; -   ;53;32;5;7;2; -   ; -   ;3;6;19;76;27; -   ; -   ;20;49; -   ; 193 ; 116 ; -   ; -   ; 205 ; 113 ; -   ; 91 ; -   ; 37 ; -   ; 66 ; -   ; -   ; 4 ; 3 ; -   ; -   ; 4 ; 3 ; -   
4311627;339;760;189; -   ; -   ; -   ;15;7;4;1; -   ; -   ; -   ;4;37;54;18; -   ; -   ; -   ;33; -   ; 96 ; 325 ; -   ; -   ; 81 ; 258 ; -   ; 86 ; 3 ; 79 ; 3 ; 15 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 3 ; -   
4311643;56;162;41; -   ; -   ; -   ;2;1;4;1; -   ; -   ; -   ;2;9;18;12; -   ; -   ; -   ;4; -   ; 41 ; 55 ; -   ; -   ; 66 ; -   ; -   ; 28 ; -   ; 28 ; -   ; 2 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; -   ; -   
4311718;95;699;283;80; -   ;78;69;4;6;3;1; -   ;3;6;7;85;51;17; -   ;22;75; -   ; 162 ; 216 ; -   ; -   ; 161 ; 160 ; -   ; 103 ; -   ; 45 ; -   ; 60 ; -   ; -   ; 2 ; 4 ; -   ; -   ; 2 ; 3 ; -   
4311700;177;758;208; -   ; -   ;30;34;2;7;1; -   ; -   ;1;4;13;44;19; -   ; -   ;4;36; -   ; 137 ; 267 ; -   ; -   ; 311 ; 43 ; -   ; 60 ; -   ; 53 ; -   ; 9 ; -   ; -   ; 4 ; 3 ; -   ; -   ; 4 ; 1 ; -   
4311734;69;385;65; -   ; -   ; -   ;26;3;4;1; -   ; -   ; -   ;5;8;30;9; -   ; -   ; -   ;27; -   ; 35 ; 175 ; -   ; -   ; 66 ; 109 ; -   ; 39 ; -   ; 17 ; -   ; 24 ; -   ; -   ; 2 ; 2 ; -   ; -   ; 1 ; 2 ; -   
4311759;197;900;259; -   ; -   ;56;90;5;6;1; -   ; -   ;1;7;14;67;22; -   ; -   ;8;71; -   ; 330 ; 175 ; -   ; -   ; 253 ; 142 ; -   ; 84 ; 2 ; 68 ; 2 ; 26 ; -   ; -   ; 3 ; 3 ; -   ; -   ; 3 ; 3 ; -   
4311775;253;895;230; -   ; -   ;35;37;6;11;2; -   ; -   ;1;8;19;82;29; -   ; -   ;11;46; -   ; 353 ; 130 ; -   ; -   ; 325 ; 87 ; -   ; 99 ; -   ; 43 ; -   ; 63 ; -   ; -   ; 5 ; 6 ; -   ; -   ; 4 ; 2 ; -   
4311791;76;254;81; -   ; -   ; -   ;3;1;7;1; -   ; -   ; -   ;3;9;33;11; -   ; -   ; -   ;12; -   ; 39 ; 79 ; -   ; -   ; 96 ; 40 ; -   ; 42 ; -   ; 26 ; -   ; 19 ; -   ; -   ; 1 ; 5 ; -   ; -   ; 1 ; 1 ; -   
4311809;2.270;4.444;1.383;55; -   ;280;255;18;18;4;1; -   ;3;25;165;300;107;9; -   ;28;273; -   ; 657 ; 1.441 ; 418 ; -   ; 629 ; 1.072 ; 227 ; 391 ; 115 ; 375 ; 115 ; 39 ; -   ; -   ; 4 ; 10 ; 3 ; -   ; 4 ; 10 ; 2 
4311908;93;525;158;24; -   ; -   ;41;2;7;1;1; -   ; -   ;5;11;51;22;14; -   ; -   ;45; -   ; 77 ; 178 ; -   ; -   ; 270 ; -   ; -   ; 63 ; -   ; 29 ; -   ; 43 ; -   ; -   ; 2 ; 4 ; -   ; -   ; 3 ; -   ; -   
4311981;68;492;123; -   ; -   ;29;14;4;4;1; -   ; -   ;1;4;10;39;9; -   ; -   ;10;35; -   ; 22 ; 242 ; -   ; -   ; 8 ; 220 ; -   ; 48 ; -   ; 30 ; -   ; 26 ; -   ; -   ; 1 ; 3 ; -   ; -   ; 1 ; 3 ; -   
4312005;62;227;74; -   ; -   ; -   ;4;2;4;1; -   ; -   ; -   ;1;8;18;11; -   ; -   ; -   ;12; -   ; 115 ; 3 ; -   ; -   ; 92 ; 17 ; -   ; 28 ; -   ; 24 ; -   ; 13 ; -   ; -   ; 3 ; 1 ; -   ; -   ; 1 ; 1 ; -   
4312054;155;380;83; -   ; -   ;8;21;3;5;1; -   ; -   ;1;5;4;39;12; -   ; -   ;6;39; -   ; 97 ; 106 ; -   ; -   ; 91 ; 86 ; -   ; 49 ; -   ; 33 ; -   ; 19 ; -   ; -   ; 3 ; 1 ; -   ; -   ; 4 ; 1 ; -   
4312104;145;540;192; -   ; -   ; -   ;32;3;5;1; -   ; -   ; -   ;6;11;46;17; -   ; -   ; -   ;43; -   ; 117 ; 163 ; -   ; -   ; 107 ; 153 ; -   ; 63 ; -   ; 48 ; -   ; 27 ; -   ; -   ; 2 ; 3 ; -   ; -   ; 2 ; 3 ; -   
4312138;100;338;89; -   ; -   ; -   ;11;4;4;1; -   ; -   ; -   ;4;11;37;17; -   ; -   ; -   ;24; -   ; 143 ; 43 ; -   ; -   ; 118 ; 34 ; -   ; 53 ; -   ; 31 ; -   ; 25 ; -   ; -   ; 3 ; 1 ; -   ; -   ; 2 ; 1 ; -   
4312153;207;544;170; -   ; -   ; -   ;61;2;2;1; -   ; -   ; -   ;3;15;44;18; -   ; -   ; -   ;50; -   ; 145 ; 170 ; -   ; -   ; 132 ; 97 ; -   ; 61 ; -   ; 38 ; -   ; 26 ; -   ; -   ; 1 ; 1 ; -   ; -   ; 1 ; 1 ; -   
