CD_GEOCODMU;LONG;LAT
4122701;-51,55670202;-23,31839562
4122800;-53,36211542;-26,17046052
4122909;-49,63075009;-23,60575674
4123006;-53,3149351;-25,77676524
4123105;-50,42345877;-23,26815732
4123204;-50,78286514;-23,51289571
4123303;-53,29730642;-22,95858161
4123402;-51,80630205;-23,03611476
4123501;-54,33645315;-24,85709583
4123600;-51,90276838;-22,63870653
4123709;-53,19594751;-23,00108881
4123808;-53,48361754;-25,81438122
4123824;-53,57114367;-25,41131992
4123857;-51,8677098;-24,934184
4123907;-50,52107135;-23,14642744
4123956;-53,11127287;-23,10542394
4124004;-49,63319663;-23,75313259
4124020;-53,62723573;-25,0587219
4124053;-54,39951873;-25,44216051
4124103;-50,0773459;-23,29704883
4124202;-52,34465784;-22,73397477
4124301;-50,64682816;-23,49471944
4124400;-53,72308343;-26,07497548
4124509;-51,7952999;-22,70006858
4124608;-52,47711459;-23,30884745
4124707;-50,73848043;-23,7234034
4124806;-52,72947322;-25,82466294
4124905;-52,33975104;-22,85440433
4125001;-51,82027921;-23,99308948
4125100;-50,30806406;-25,69187506
4125209;-52,92010317;-25,7149481
4125308;-52,29434196;-23,43545786
4125357;-53,88333056;-23,75824797
4125407;-49,65115229;-23,91546598
4125456;-54,05991828;-24,83408187
4125506;-49,20008247;-25,537702
4125555;-52,64701956;-23,39613026
4125605;-50,39062425;-25,86959951
4125704;-54,24212055;-25,34889427
4125753;-53,85986168;-24,93093092
4125803;-51,85696276;-23,86781344
4125902;-53,22293714;-22,82512945
4126009;-50,76240098;-23,46064586
4126108;-52,59248367;-23,53551136
4126207;-50,57964663;-23,90728746
4126256;-51,87368204;-23,44317201
4126272;-52,61433937;-25,69366116
4126306;-49,47301929;-24,11681022
4126355;-54,05837658;-25,37988418
4126405;-50,8171023;-23,03693703
4126504;-51,04224353;-23,05848198
4126603;-49,83149697;-23,68770838
4126652;-52,71659652;-25,69963224
4126678;-51,0985602;-23,71517719
4126702;-52,50062929;-23,20182065
4126801;-52,86411318;-23,73247919
4126900;-53,07532531;-23,31710887
4127007;-50,46564698;-25,38004921
4127106;-50,62312272;-24,32868597
4127205;-52,46214216;-23,76683327
4127304;-52,62467057;-22,72436497
4127403;-54,09851364;-24,16748353
4127502;-50,41147012;-24,51328807
4127601;-49,18224394;-25,92018048
4127700;-53,74141149;-24,732077
4127809;-49,95515154;-23,77904486
4127858;-53,1874988;-25,41940832
4127882;-49,0860588;-24,97238119
4127908;-52,87456785;-23,86403063
4127957;-53,51449531;-24,57981341
4127965;-51,53276433;-25,0401268
4128005;-52,99450602;-24,54103488
4128104;-53,3084598;-23,76395
4128203;-51,09060952;-26,2284345
4128302;-52,16001082;-23,08604866
4128401;-50,79736518;-23,2001591
4128500;-49,80298478;-23,87042285
4128534;-50,24761722;-24,24416586
4128559;-53,88003007;-25,06317019
4128609;-52,90859308;-25,8806316
4128625;-53,73289315;-23,50813074
4128633;-49,4197718;-24,56783645
4128658;-52,2025433;-25,37876599
4128708;-52,77708145;-26,26434429
4128807;-53,48694069;-23,7383944
4200051;-51,02527221;-27,60898712
4200101;-52,33648238;-26,56303102
4200200;-49,82565339;-27,40051659
4200309;-49,71836889;-27,26971611
4200408;-51,55909656;-27,00409166
4200507;-52,98725101;-27,07621291
4200556;-52,85941945;-26,88022754
4200606;-48,8405384;-27,70659719
4200705;-49,3438123;-27,70539633
4200754;-51,91103685;-27,43113788
4200804;-53,33327018;-26,53568086
4200903;-48,98347606;-27,58225735
4201000;-51,13119387;-27,68377729
4201109;-49,13159937;-27,9098869
4201208;-48,76496003;-27,51337105
4201257;-49,39163763;-27,0418126
4201273;-52,14859926;-27,1574037
4201307;-48,69270741;-26,37595155
4201406;-49,48096652;-28,93575201
4201505;-49,01291108;-28,25870547
4201604;-51,33412392;-26,93256486
4201653;-52,45778884;-27,07353356
4201703;-49,38636343;-26,95477584
4201802;-49,77945667;-27,420536
4201901;-49,64362791;-27,29902949
4201950;-49,4057028;-28,98040245
4202008;-48,63461748;-26,99181861
4202057;-48,60664588;-26,45642957
4202073;-49,59089378;-29,16452127
4202081;-53,64104959;-26,7689379
4202099;-53,44130254;-26,6522936
4202107;-48,68386427;-26,63436141
4202131;-50,46478824;-26,27622828
4202156;-53,58097723;-26,84458635
4202206;-49,36440275;-26,77750757
4202305;-48,65448893;-27,49432274
4202404;-49,05763088;-26,91610771
4202438;-49,94589791;-27,74319831
4202453;-48,52134513;-27,1442547
4202503;-49,62497775;-28,33794719
4202537;-52,39301596;-26,73592344
4202578;-53,09535028;-26,69181155
4202602;-49,48983377;-27,798671
4202701;-49,07848436;-27,20210686
4202800;-49,16454771;-28,28003887
4202859;-49,89090794;-27,36425135
4202875;-50,83592077;-27,31836215
4202909;-48,91516301;-27,09831023
4203006;-51,01903476;-26,77534767
4203105;-53,2505272;-27,07305393
4203154;-51,0966349;-26,60467718
4203204;-48,64999585;-27,0264565
4203253;-50,51147929;-27,94168528
4203303;-49,26334448;-26,19065928
4203402;-50,76199375;-27,89665739
4203501;-53,09015517;-26,39455114
4203600;-51,22367299;-27,39905298
4203709;-48,78927313;-27,27241479
4203808;-50,39784871;-26,17880701
4203907;-51,61136276;-27,34427846
4203956;-48,96057507;-28,44904551
4204004;-51,6589481;-27,07203522
4204103;-52,88047489;-27,16128178
4204152;-51,33599382;-27,63473861
4204178;-50,87006226;-27,79582807
4204194;-49,54432595;-27,58529825
4204202;-52,61703111;-27,10683702
4204251;-49,32712872;-28,60302287
4204301;-52,02397107;-27,23365878
4204350;-52,60325127;-26,98508129
4204400;-52,70915146;-26,90325141
4204459;-52,66969929;-26,5116376
4204509;-49,226737;-26,43196632
4204558;-50,36376055;-27,58480834
4204608;-49,36593956;-28,67357225
4204707;-53,17384557;-26,89172708
4204756;-53,09329049;-26,9731397
4204806;-50,58260104;-27,28298251
4204905;-53,50462887;-26,81787022
4205001;-53,63139512;-26,26648853
4205100;-49,71689775;-26,98630061
4205159;-49,47929336;-26,72046096
4205175;-52,56253397;-26,7236211
4205191;-49,64340498;-28,98508179
4205209;-51,4434329;-27,27389548
4205308;-52,2714154;-26,85978672
4205357;-53,34489144;-26,77943233
4205407;-48,54763738;-27,58779555
4205431;-52,79345003;-26,64852338
4205456;-49,46886105;-28,74241535
4205506;-50,92507924;-27,02344696
4205555;-50,80640825;-27,1747515
4205605;-52,68200208;-26,45547624
4205704;-48,61255668;-28,02089593
4205803;-48,84984186;-26,02207551
4205902;-48,96770657;-26,91836851
4206009;-48,57816656;-27,31864591
4206108;-49,21999604;-28,18398653
4206207;-49,03947026;-28,32913072
4206306;-48,98356045;-27,06032524
4206405;-53,52208972;-26,60034757
4206504;-48,99210427;-26,47444513
4206603;-53,52544511;-26,3849206
4206652;-52,78384013;-27,13691087
4206702;-51,49621531;-27,17030318
4206751;-51,2394277;-27,18058348
4206801;-51,36845026;-27,09154902
4206900;-49,52202776;-27,05354088
4207007;-49,30082258;-28,70708401
4207106;-48,82501401;-26,90462518
4207205;-48,81467172;-28,34384991
4207304;-48,6692842;-28,23995111
4207403;-49,42772934;-27,49460425
4207502;-49,24014046;-26,906256
4207577;-51,2406191;-27,00107805
4207601;-51,77085362;-27,40970885
4207650;-53,53951188;-26,99601668
4207684;-52,45429691;-26,6325601
4207700;-52,14054087;-27,06832636
4207759;-53,27605779;-26,82406503
4207809;-51,90410792;-27,01618669
4207858;-52,89501136;-26,65722694
4207908;-50,80390005;-26,23661294
4208005;-52,32918252;-27,28177872
4208104;-49,9087562;-26,33712641
4208203;-48,65702321;-26,90742624
4208302;-48,61739939;-27,09593788
4208401;-53,71480206;-27,17537509
4208450;-48,60416761;-26,00604789
4208500;-49,6034147;-27,41485849
4208609;-51,74335384;-27,17285309
4208708;-49,76176866;-29,00141861
4208807;-49,04912899;-28,62496369
4208906;-49,07629882;-26,49048435
4208955;-52,85889926;-26,7205694
4209003;-51,50668973;-27,17394453
4209102;-48,84940914;-26,30451765
4209151;-49,62380669;-26,95468262
4209177;-52,73438054;-26,39370282
4209201;-51,56286637;-27,26460009
4209300;-50,33022242;-27,81725946
4209409;-48,78138862;-28,48358595
4209458;-52,56603485;-26,86094235
4209508;-49,75526366;-27,2123881
4209607;-49,39430727;-28,39358517
4209706;-50,69182786;-26,92911401
4209805;-49,2894015;-27,50638952
4209854;-52,08092264;-27,04746448
4209904;-49,54482935;-27,15748656
4210001;-48,92604677;-26,72111079
4210035;-51,46794604;-27,12989607
4210050;-51,37612198;-26,85521239
4210100;-49,80103753;-26,11522849
4210209;-48,95335396;-27,41866041
4210308;-50,33298684;-26,35752654
4210407;-49,45437632;-28,85031461
4210506;-53,17481882;-26,76162395
4210555;-52,62713541;-26,80042191
4210605;-48,98874466;-26,59545801
4210704;-51,15745144;-26,47411544
4210803;-49,62984936;-28,83244582
4210852;-50,06856371;-27,20120508
4210902;-53,0535008;-26,77804208
4211009;-53,39868403;-27,10361169
4211058;-50,97410468;-27,2176788
4211108;-50,22627143;-26,45636247
4211207;-49,21325651;-28,65478784
4211256;-49,71879998;-28,79971954
4211306;-48,6491829;-26,89743912
4211405;-52,91128667;-26,9012734
4211454;-52,81124405;-26,94288988
4211504;-48,92579543;-27,28777117
4211603;-49,50312358;-28,6382326
4211652;-52,83403339;-26,44617199
4211702;-49,29142629;-28,36046897
4211751;-50,11231469;-27,50384618
4211801;-51,62056218;-27,34248817
4211850;-52,3100192;-26,69599442
4211876;-52,50108875;-27,25515779
4211892;-50,11300974;-27,91451819
4211900;-48,67028792;-27,64704368
4212007;-53,27997725;-26,34650813
4212056;-50,15900141;-27,58226207
4212106;-53,16226729;-27,07025055
4212205;-50,1632042;-26,39398307
4212239;-53,67531413;-26,61526297
4212254;-49,72514527;-29,32345991
4212270;-52,0617238;-26,78088915
4212304;-48,68149541;-27,94981623
4212403;-49,18648755;-28,43721765
4212502;-48,64757291;-26,76886109
4212601;-51,90981467;-27,37730928
4212700;-49,69486862;-27,52812683
4212809;-48,67505135;-26,76917054
4212908;-52,98225325;-26,84881433
4213005;-51,23053648;-27,04513462
4213104;-51,75864983;-27,41595355
4213153;-52,86735203;-27,06945978
4213203;-49,17419753;-26,7448264
4213302;-50,37710065;-27,46778407
4213351;-50,46540427;-27,16902918
4213401;-52,01453751;-26,87491283
4213500;-48,60275674;-27,14946621
4213609;-51,08160463;-26,2300049
4213708;-49,95565214;-27,25108628
4213807;-49,96059198;-29,19577636
4213906;-51,81137554;-27,21994219
4214003;-49,62208617;-27,04140824
4214102;-49,40329277;-27,28732921
4214151;-53,59810588;-26,44433521
4214201;-52,72760957;-26,74005555
4214300;-49,00843238;-27,67720886
4214409;-51,07601994;-26,89706744
4214508;-50,13958891;-26,94230843
4214607;-49,80286222;-27,19116652
4214706;-49,27237944;-26,74912982
4214805;-49,64323753;-27,21790323
4214904;-49,1050938;-28,13259139
4215000;-49,51729508;-26,25532503
4215059;-49,7775918;-27,86323548
4215075;-53,32528621;-27,06759416
4215109;-49,30470723;-26,94350167
4215208;-53,3201584;-26,67946356
4215307;-50,00173073;-26,97524433
4215356;-53,05863125;-26,60855892
4215406;-51,40520808;-26,90316461
4215455;-49,13402986;-28,63322292
4215505;-50,42290162;-26,95690074
4215554;-53,61998787;-26,93984392
4215604;-49,1250913;-28,03560557
4215653;-49,71762637;-29,13528822
4215679;-50,00552919;-26,78098235
4215687;-53,19984696;-26,61977557
4215695;-52,67594948;-26,63480909
4215703;-48,78023992;-27,68974776
4215752;-52,96553874;-26,47327825
4215802;-49,3869789;-26,24948542
4215901;-48,92931196;-27,8964967
4216008;-53,01739427;-27,07863508
4216057;-50,43462893;-27,28294667
4216107;-52,53722747;-26,55783037
4216206;-48,63757076;-26,24401788
4216255;-53,59596668;-27,09748263
4216305;-48,85700428;-27,29588056
4216354;-48,76776539;-26,61745405
4216404;-49,80657139;-29,22347979
4216503;-49,93674176;-28,2947125
4216602;-48,61602272;-27,59031208
4216701;-53,50012411;-26,4560603
4216800;-50,58138618;-27,66858652
4216909;-52,85133367;-26,35519016
4217006;-49,17568432;-28,32689553
4217105;-48,97778625;-28,16449529
4217154;-53,25455638;-26,69447515
4217204;-53,51883941;-26,72642718
4217253;-48,78766959;-27,56717009
4217303;-52,99556973;-26,91975695
4217402;-49,07325969;-26,42097591
4217501;-52,30285483;-27,14569762
4217550;-53,04627634;-26,72477337
4217600;-49,42054093;-28,59510242
4217709;-49,63421036;-29,10913276
4217758;-52,9642048;-26,73693621
4217808;-50,00509646;-27,1179373
4217907;-51,24591438;-27,1010111
4217956;-53,15754198;-26,68947484
4218004;-48,63207056;-27,23945361
4218103;-49,84411776;-28,83251749
4218202;-49,27771229;-26,82290257
4218251;-50,67467414;-26,61782849
4218301;-50,30541937;-26,11409634
4218350;-49,45593338;-28,51848486
4218400;-49,14481531;-28,55814004
4218509;-51,41467467;-26,99853631
4218608;-49,79247823;-27,30301953
4218707;-49,00526808;-28,48003395
4218756;-53,64145974;-26,97222359
4218806;-49,68086575;-28,92474922
4218855;-52,85149646;-26,76173701
4218905;-49,58820561;-28,00455491
4218954;-49,87321124;-27,95268581
4219002;-49,31910792;-28,5199662
4219101;-52,15410565;-26,86398332
4219150;-50,97815063;-27,4899701
4219176;-51,74474018;-27,0032416
4219200;-49,36821917;-27,3957787
4219309;-51,15170528;-27,00612907
4219358;-49,83075196;-26,88157762
4219408;-49,80420338;-26,92674272
4219507;-52,40466714;-26,8745845
4219606;-52,34285051;-27,07025015
4219705;-52,53493252;-26,9637195
4219853;-51,54956631;-27,45025141
4300034;-54,16473154;-31,8640153
4300059;-52,03463279;-28,17505475
4300109;-53,25869169;-29,64566336
4300208;-53,77281889;-28,23772901
4300307;-54,76709622;-27,66107446
4300406;-55,79587015;-29,78204321
4300455;-54,05736641;-27,83729996
4300471;-52,91371455;-28,11372629
4300505;-53,03736605;-27,24876876
4300554;-52,99075528;-28,77474554
4300570;-51,31581567;-29,39013917
4300604;-51,07772945;-29,99749306
4300638;-52,2512704;-30,8751476
4300646;-53,19217726;-27,35642547
4300661;-51,57373797;-28,6319772
4300703;-52,01582344;-28,97088436
4300802;-51,28357692;-28,85543762
4300851;-51,50131825;-30,90934555
4300877;-50,92567661;-29,61724359
4300901;-52,30383195;-27,39444413
4301008;-51,94744949;-29,39889072
4301057;-49,93295752;-29,59296074
4301073;-52,4333015;-31,44064399
4301107;-51,73380687;-30,09001311
4301206;-53,08639557;-29,33585961
4301305;-53,08224835;-32,23634413
4301404;-52,17951194;-28,87304939
4301503;-53,98947008;-28,51335199
4301552;-52,05417567;-27,69378665
4301602;-54,10708329;-31,33050184
4301636;-50,23670108;-30,23975093
4301651;-51,49753768;-29,38086407
4301701;-52,37775033;-27,61709257
4301750;-51,73766947;-30,39048385
4301800;-51,46015146;-27,68022987
4301859;-53,71441269;-27,18806996
4301875;-57,55706032;-30,21107541
4301909;-51,3008736;-30,2926755
4301925;-52,41410495;-27,40875772
4301958;-53,03629667;-27,92382585
4302006;-52,58775212;-29,08770436
4302055;-52,602225;-27,50858356
4302105;-51,51556031;-29,16740193
4302154;-53,31275639;-27,66611104
4302204;-54,10948126;-27,671567
4302220;-53,81373464;-28,57743448
4302238;-53,38870496;-28,81848803
4302253;-51,67727184;-29,35011937
4302303;-50,43334927;-28,67057768
4302352;-51,3555191;-29,49448511
4302378;-53,86679089;-27,5467742
4302402;-51,94384677;-29,60742262
4302451;-52,42805026;-29,30515792
4302501;-54,90981093;-28,73072433
4302584;-53,77240214;-28,36628994
4302600;-53,74432938;-27,61919251
4302659;-51,58891597;-29,55552796
4302709;-51,96148295;-30,11614401
4302808;-53,48756892;-30,51474323
4302907;-54,82772769;-29,88028766
4303004;-52,89341256;-30,04581998
4303103;-51,09367695;-29,95062944
4303202;-51,66411345;-27,76823247
4303301;-54,6378867;-28,29107482
4303400;-53,43189549;-27,28094066
4303509;-51,81460091;-30,85070439
4303558;-52,20379897;-28,58923753
4303608;-50,14376538;-29,04817527
4303673;-51,095664;-28,79651225
4303707;-54,84532895;-27,99169003
4303806;-52,63310448;-27,71160142
4303905;-51,05886992;-29,6756851
4304002;-53,80281387;-27,67449261
4304101;-52,99891473;-28,89213177
4304200;-52,78966844;-29,67128542
4304309;-54,75283404;-27,95131807
4304358;-53,67780464;-31,56100972
4304408;-50,81486735;-29,35797185
4304507;-52,67628583;-31,39385952
4304606;-51,18102978;-29,91869671
4304614;-52,23238262;-29,3235253
4304622;-51,39515846;-28,12597529
4304630;-50,02002244;-29,76146664
4304655;-54,554699;-28,93162752
4304663;-52,48700757;-31,76683866
4304671;-50,50880793;-30,14965966
4304689;-51,32176935;-29,70194485
4304697;-51,98596885;-29,26949961
4304705;-52,79189739;-28,28651059
4304713;-50,43575643;-29,77863746
4304804;-51,50381763;-29,29829681
4304853;-51,91757623;-27,71489208
4304903;-51,98323266;-28,55987402
4304952;-51,69268282;-28,27356547
4305009;-54,01238685;-28,25423447
4305108;-51,17886021;-29,16689901
4305116;-52,00205385;-27,76284713
4305124;-52,81480233;-31,85263913
4305132;-52,9419778;-29,65628719
4305157;-53,16591308;-27,60798013
4305173;-51,75310327;-30,60202893
4305207;-54,73999724;-28,14784088
4305306;-53,0672769;-28,05845046
4305355;-51,62500605;-29,95680036
4305371;-52,02941195;-27,9528311
4305405;-53,9457497;-27,91736475
4305439;-53,46267514;-33,68756687
4305447;-51,97854222;-30,75742671
4305454;-50,20909233;-30,18116999
4305504;-51,88303129;-28,34430254
4305587;-51,86857555;-29,39253687
4305603;-52,99317632;-28,52294776
4305702;-53,48894333;-28,20529578
4305801;-52,98773883;-27,73041109
4305835;-52,09460256;-29,1792568
4305850;-52,77880085;-28,11742832
4305871;-54,07366243;-28,38454086
4305900;-53,70912811;-27,71787302
4305934;-51,6849346;-29,27271008
4305959;-51,69643368;-28,99857643
4305975;-52,30027783;-28,12134171
4306007;-54,10003491;-27,49801227
4306056;-52,0494104;-30,99934519
4306072;-53,2491845;-27,45362957
4306106;-53,60524076;-28,64244661
4306130;-52,64814299;-27,66488811
4306205;-51,99157589;-29,50829097
4306304;-51,85224906;-28,38461153
4306320;-53,86511946;-27,26539094
4306353;-55,0482085;-28,22687644
4306379;-54,21356038;-29,70196391
4306403;-51,08761931;-29,58415878
4306429;-53,53086462;-27,65753673
4306452;-51,83510299;-28,97520539
4306502;-52,10393358;-30,70859843
4306551;-49,84954996;-29,37018708
4306601;-54,67413018;-30,98126706
4306700;-53,36233318;-29,62485249
4306734;-54,35826799;-27,50921261
4306759;-51,98490439;-29,09903106
4306767;-51,31041893;-29,99929259
4306809;-51,87302313;-29,23991721
4306908;-52,52204539;-30,54365732
4306924;-52,9119205;-27,70858652
4306932;-54,27143185;-28,36279428
4306957;-52,73506795;-27,52885793
4306973;-52,2997114;-27,84919594
4307005;-52,2758769;-27,63340581
4307054;-52,57217621;-28,49715469
4307104;-53,39433786;-32,02674355
4307203;-52,57011205;-27,39333667
4307302;-53,50957308;-27,54941713
4307401;-51,18879366;-28,05727635
4307450;-53,99276782;-27,35994361
4307500;-52,84192697;-28,73144514
4307559;-52,2704858;-27,90900634
4307609;-51,17429392;-29,65014797
4307708;-51,14383734;-29,8521863
4307807;-51,97026029;-29,50347188
4307815;-53,16029378;-29,17966136
4307831;-54,14811262;-28,52505976
4307864;-51,69144875;-28,88213431
4307906;-51,34834957;-29,22367919
4308003;-53,43906482;-29,57432954
4308052;-52,67059124;-27,42541551
4308078;-51,82118304;-29,58857453
4308102;-51,31010214;-29,45397093
4308201;-51,18222058;-29,03114214
4308250;-52,0856071;-27,86250928
4308300;-52,34495318;-28,98216779
4308409;-53,50029441;-29,99763382
4308433;-52,09691706;-29,38063378
4308458;-53,23552326;-28,78788297
4308508;-53,40077674;-27,35888241
4308607;-51,52954846;-29,25454911
4308656;-55,63407195;-28,18947679
4308706;-52,10013846;-27,58385776
4308805;-51,76343069;-29,90298374
4308854;-52,03452357;-28,43384847
4308904;-52,24957412;-27,87591193
4309001;-54,35084008;-28,02974437
4309050;-50,78620743;-29,87713396
4309100;-50,8719457;-29,37973752
4309126;-52,91821798;-27,44438502
4309159;-52,57783776;-29,26993622
4309209;-50,99079297;-29,94551891
4309258;-51,69104736;-28,54067153
4309308;-51,31468366;-30,10860192
4309407;-51,89065069;-28,84913364
4309506;-54,56055593;-28,14177926
4309555;-51,4140397;-29,54904909
4309571;-52,6501706;-29,45704381
4309605;-54,30879151;-27,63009691
4309654;-53,86782479;-31,40509825
4309704;-53,97650557;-27,56148982
4309753;-53,13320001;-29,42074436
4309803;-51,85725209;-28,04884952
4309902;-51,63532399;-28,36922673
4309951;-52,51938559;-28,61502042
4310009;-53,08835402;-28,62760778
4310108;-50,79871073;-29,57222046
4310207;-53,91806684;-28,38853654
4310306;-52,12215749;-28,92915273
4310330;-50,13057994;-29,97477782
4310363;-51,77019051;-29,35215812
4310405;-54,18810833;-27,84733156
4310413;-54,01254559;-27,88045446
4310439;-51,27991019;-28,81832803
4310462;-52,42506064;-27,93598428
4310504;-53,26429602;-27,19228198
4310538;-53,75784925;-29,60288795
4310553;-55,23272326;-28,80220503
4310579;-52,17236685;-28,7802957
4310603;-56,5571335;-29,1286369
4310652;-50,10178226;-29,5002485
4310702;-52,45244325;-27,38329194
4310751;-53,58088562;-29,51953448
4310801;-51,15957419;-29,59415652
4310850;-53,2843894;-27,63122239
4310876;-53,05655066;-29,03381636
4310900;-52,54317281;-27,72849363
4311007;-53,37752292;-32,56356867
4311106;-54,69384667;-29,49734673
4311122;-50,35803672;-28,88056759
4311130;-54,21993582;-29,2900811
4311155;-54,1159649;-28,64562353
4311205;-53,68309961;-29,22644912
4311239;-53,01698318;-29,4941314
4311254;-52,77502891;-29,2243164
4311270;-52,85783524;-28,56946813
4311304;-51,52722853;-28,20887025
4311403;-51,9678277;-29,4654544
4311429;-53,18138713;-27,69076941
4311502;-53,89847666;-30,81200999
4311601;-53,07486074;-27,59647016
4311627;-51,20815532;-29,60080359
4311643;-51,20190209;-29,4626386
4311700;-51,66750736;-27,56813997
4311718;-56,06361348;-29,1461442
4311734;-49,93651355;-29,21064942
4311759;-55,49166254;-29,58053718
4311775;-50,20339481;-29,67913701
4311791;-51,55556688;-29,55532297
4311809;-52,19677693;-28,44845393
4311908;-51,91331894;-27,46139121
4311981;-51,58734299;-30,3536222
4312005;-52,14889182;-27,35261279
4312054;-52,09780443;-29,32913734
4312104;-54,45243548;-29,56939178
4312138;-52,19726088;-28,27576174
4312153;-52,13302933;-29,52483034
4312179;-54,61683688;-28,25581599
4312203;-51,8017182;-27,63494065
4312252;-52,0512802;-30,12243951
4312302;-53,68599404;-27,49607642
4312351;-52,07610819;-28,65320719
4312377;-50,78283371;-28,68507178
4312385;-51,63155925;-29,15994122
4312401;-51,46129938;-29,68811861
4312427;-52,69282632;-28,69335122
4312443;-49,93276297;-29,36296363
4312450;-52,6577802;-31,58220323
4312476;-51,08008835;-29,53934166
4312500;-50,91915885;-31,10822511
4312609;-51,86605553;-29,16561481
4312617;-51,18460234;-28,3189128
4312625;-51,76870124;-28,33026536
4312658;-52,81927949;-28,45990677
4312674;-52,46240067;-28,53621481
4312708;-52,77618857;-27,35466453
4312757;-52,16713392;-28,67656443
4312807;-51,74216463;-28,65817604
4312906;-51,70323142;-28,72346864
4312955;-52,98147684;-27,98796766
4313003;-52,01798354;-29,21651143
4313011;-54,10411424;-27,61209816
4313037;-54,8358729;-29,40459571
4313060;-50,90379343;-29,58574753
4313086;-51,30682464;-29,03004645
4313102;-53,47063511;-29,47302574
4313201;-51,10695392;-29,37620887
4313300;-51,60899569;-28,78394471
4313334;-53,70693734;-28,08264487
4313359;-51,40515747;-28,98474891
4313375;-51,27521069;-29,84861554
4313391;-52,95508606;-29,73625461
4313409;-51,12860528;-29,68632603
4313425;-54,50338441;-27,57840065
4313441;-53,18570259;-27,56355843
4313466;-53,0641093;-27,74811469
4313490;-53,11349885;-27,90678847
4313508;-50,26679781;-29,89269708
4313607;-51,76159664;-27,70330807
4313656;-50,50605197;-30,26006665
4313706;-53,31495391;-27,90062088
4313805;-53,55554601;-27,35601991
4313904;-53,50026517;-28,29273054
4313953;-52,37390024;-30,19455153
4314001;-51,78209605;-28,59962053
4314027;-53,17910024;-29,73131424
4314035;-51,39886966;-29,63938929
4314050;-50,8348659;-29,63174928
4314068;-52,96398324;-29,45166557
4314076;-52,27875819;-29,74579355
4314100;-52,40709509;-28,26176713
4314134;-52,42243563;-27,70410028
4314159;-51,73029297;-29,55485614
4314175;-53,58717032;-31,73363694
4314209;-52,82631173;-31,86382822
4314308;-53,65654233;-28,42158606
4314407;-52,34432006;-31,71959788
4314423;-51,06404982;-29,45438444
4314456;-53,21470618;-27,51167424
4314464;-51,17010272;-27,87666459
4314472;-53,33863834;-29,33536013
4314498;-53,61956096;-27,20976279
4314506;-53,38461997;-31,58059267
4314555;-55,20030995;-28,04531584
4314605;-53,10473445;-31,44411247
4314704;-53,05888081;-27,33146388
4314753;-51,67089027;-29,45454648
4314779;-52,67539945;-28,06184084
4314787;-52,49023192;-27,65703997
4314803;-51,23014964;-29,6962586
4314902;-51,22866046;-30,03003677
4315008;-55,01156205;-27,85137512
4315057;-54,67195189;-27,57863536
4315073;-54,89903182;-27,73437392
4315107;-55,13956026;-27,90568985
4315131;-52,21086974;-29,16976125
4315149;-51,1815997;-29,52612707
4315156;-52,3017166;-29,24030868
4315172;-51,4736317;-28,75671283
4315206;-52,15991069;-28,99875565
4315305;-56,45364704;-30,38286796
4315313;-52,4427686;-27,82119669
4315321;-54,07125472;-29,35192135
4315354;-53,09672206;-28,74236135
4315404;-53,64193369;-27,66153988
4315453;-52,07294855;-29,11227867
4315503;-53,37056858;-29,81394854
4315552;-52,84005789;-27,2983976
4315602;-52,0867697;-32,05044579
4315701;-52,37901825;-29,98562588
4315750;-50,47381811;-29,64228601
4315800;-51,86389176;-29,28507007
4315909;-53,1685306;-27,47040344
4315958;-54,81942698;-28,25634422
4316006;-50,57344233;-29,64076289
4316105;-52,80653353;-27,78193135
4316204;-52,90616016;-27,83181597
4316303;-55,02918612;-28,13536699
4316402;-54,94576086;-30,24403324
4316428;-53,13565172;-27,70673099
4316436;-53,0941072;-28,40328617
4316451;-53,21330965;-29,08868125
4316477;-54,83774202;-28,12169745
4316501;-51,50942146;-29,43973222
4316600;-51,81350191;-27,94400651
4316709;-53,25052671;-28,36516682
4316733;-51,92667126;-28,1644511
4316758;-52,08092582;-29,46359621
4316808;-52,42992859;-29,71976843
4316907;-53,80867539;-29,6855818
4316956;-50,98725541;-29,50351554
4316972;-54,09095467;-30,34510345
4317004;-53,115875;-30,87470257
4317103;-55,53481427;-30,88938401
4317202;-54,4782241;-27,8667498
4317251;-51,73434424;-29,17163444
4317301;-53,36700638;-33,51986003
4317400;-54,86907585;-29,19146017
4317509;-54,2641428;-28,30193787
4317558;-52,02463306;-28,4974451
4317608;-50,52098594;-29,83203402
4317707;-55,22455664;-28,50809698
4317756;-52,68372584;-28,39592891
4317806;-53,7788496;-27,85349078
4317905;-54,6687479;-27,81992973
4317954;-51,64357217;-27,90936942
4318002;-56,00102915;-28,66283753
4318051;-51,89318671;-28,53176313
4318101;-55,13238574;-29,55271591
4318200;-50,58210811;-29,44409807
4318309;-54,32047786;-30,33676005
4318408;-51,7281775;-29,95943866
4318424;-51,82583855;-27,82668997
4318432;-53,44635043;-29,61467642
4318440;-51,70296859;-28,49808097
4318457;-53,11877527;-27,77818332
4318465;-52,29301647;-29,04144702
4318481;-51,24959756;-29,54004861
4318499;-54,1335502;-27,72258457
4318507;-52,03420227;-32,02060911
4318606;-51,59476768;-27,77125541
4318614;-51,48638383;-29,54346952
4318622;-50,06361294;-28,74990643
4318705;-51,14623456;-29,76586654
4318804;-51,97691524;-31,36402372
